data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
6433057	3027598	103		9315
6433057	6434061	53		4782
6433057	2978184	88		7938
6433057	3023812	56		5018
6433057	3024937	20		1812
6433057	6448670	20		1839
6433057	2981488	101		9054
6433057	3035548	19		1700
6433057	6449189	98		8842
6433057	6455030	108		9729
6433057	6455923	18		1592
6433057	2992126	64		5770
6433057	2980950	112		10071
6433057	6434077	42		3776
6433057	2967612	15		1379
6433057	2975147	117		10540
6433057	2979699	58		5206
6433057	2978257	17		1497
6433057	2975513	14		1275
6433057	6434063	36		3236
6433057	6433095	14		1304
6433057	3008662	91		8156
6433057	3035547	12		1092
6433057	6434712	106		9530
6433057	2998718	76		6864
6433057	2981898	50		4500
6433057	3023063	61		5499
6433057	6448585	71		6389
6433057	2989879	52		4659
6433057	2969750	18		1611
6433057	2979892	31		2820
6433057	2968800	79		7155
6433057	6448644	41		3699
6433057	3024543	88		7925
6433057	3036471	16		1411
6433057	3027625	53		4777
6433057	2974185	5		472
6433057	6616755	80		7171
6433057	3025315	120		10781
6433057	3027984	57		5121
6433057	6452288	9		789
6433057	2981305	8		723
6433057	2994426	102		9172
6433057	3007048	10		926
6433057	3026053	48		4334
6433057	2968879	59		5318
6433057	2971515	10		937
6433057	2988576	17		1561
6433057	6434070	61		5497
6433057	3016085	72		6486
6433057	2971056	66		5931
6433057	3009732	22		1944
6433057	2990007	103		9311
6433057	3013007	65		5863
6433057	3035786	32		2909
6433057	2988374	112		10089
6433057	2975184	26		2303
6433057	2998343	28		2548
6433057	6434641	112		10047
6433057	2969087	110		9943
6433057	3018189	110		9902
6433057	6448686	45		4017
6433057	2994161	19		1712
6433057	3034543	92		8322
6433057	2988905	92		8316
6433057	3016101	115		10314
6433057	2990637	31		2834
6433057	6432956	103		9276
6433057	3025006	48		4329
6433057	2975528	66		5961
6433057	2970606	86		7763
6433057	3000246	50		4467
6433057	3002986	101		9101
6433057	6432973	90		8115
6433057	3035659	41		3697
6433057	3024843	26		2317
6433057	3025635	19		1744
6433057	3023637	10		859
6433057	2981074	64		5776
6433057	3034245	29		2594
6433057	2972822	12		1110
6433057	3026266	41		3699
6433057	3037927	27		2440
6433057	2981669	24		2166
6433057	6454057	25		2266
6433057	3026056	59		5298
6433057	6430869	97		8731
6433057	3013006	100		9020
6433057	2983652	42		3809
6433057	6432920	93		8391
6433057	2986588	27		2451
6433057	6433122	39		3517
6433057	2990482	113		10188
6433057	2973735	70		6322
6433057	6433108	18		1575
6433057	2967236	109		9779
6433057	2974391	63		5644
6433057	2990367	82		7398
6433057	2980375	21		1860
6433057	2975540	44		3959
6433057	3023641	57		5111
6433057	2979676	29		2580
6433057	6434087	42		3801
6433057	2997279	89		8000
6433057	6434081	74		6650
6433057	2991160	69		6195
6433057	6613655	31		2786
6433057	3035938	102		9170
6433057	3028846	47		4250
6433057	3027903	117		10534
6433057	2987855	31		2767
6433057	2967600	109		9781
6433057	2977122	52		4661
6433057	2994591	108		9762
6433057	3015423	87		7837
6433057	3013011	35		3179
6433057	3010235	37		3348
6433057	3020043	100		9010
6433057	6447986	95		8595
6433057	6434644	103		9228
6433057	3024660	29		2588
6433057	6433139	12		1101
6433057	6433097	14		1226
6433057	3020730	94		8465
6433057	3018886	36		3221
6433057	3017336	28		2518
6433057	2974236	33		2944
6433057	2995248	98		8796
6433057	2967165	57		5133
6433057	2987948	24		2135
6433057	2994844	24		2175
6433057	6434624	97		8717
6433057	2997251	58		5192
6433057	2973257	85		7693
6433057	2996141	18		1611
6433057	6433128	34		3095
6433057	6434060	67		6069
6433057	2975216	92		8258
6433057	2968797	32		2848
6433057	2982357	26		2346
6433057	2993345	78		7056
6433057	3017672	58		5187
6433057	3026630	29		2595
6433057	3030628	69		6188
6433057	2998301	31		2812
6433057	2998380	22		2016
6433057	3026641	22		1956
6433057	2970940	18		1643
6433057	3034155	32		2845
6433057	3021777	111		9990
6433057	2984132	17		1485
6433057	2997123	60		5399
6433057	3005541	75		6795
6433057	3027350	22		2023
6433057	6454059	20		1826
6433057	2972986	100		9008
6433057	6433073	29		2571
6433057	6448610	53		4759
6433057	2991226	74		6704
6433057	2990603	87		7795
6433057	3036680	100		8976
6433057	3021458	79		7068
6433057	6434631	92		8247
6433057	3011188	97		8708
6433057	6616749	50		4521
6433057	3013496	48		4286
6433057	3027893	24		2134
6433057	2986235	11		974
6433057	2989911	23		2066
6433057	2976679	95		8592
6433057	2983902	37		3295
6433057	2990483	98		8784
6433057	2971375	105		9480
6433057	6430795	117		10523
6433057	2980514	104		9342
6433057	2995824	46		4177
6433057	6616632	38		3465
6433057	2996075	103		9248
6433057	2973722	64		5771
6433057	6434143	45		4025
6433057	3026976	22		1976
6433057	2990183	20		1806
6433057	2980796	71		6410
6433057	6434172	61		5534
6433057	2969013	16		1470
6433057	2987436	72		6478
6433057	2981129	41		3667
6433057	6434147	65		5891
6433057	2968120	88		7877
6433057	2990480	116		10457
6433057	3026019	90		8100
6433057	3025094	32		2890
6433057	6433119	44		3992
6433057	2994105	59		5331
6433057	3037119	103		9253
6433057	3027632	105		9427
6433057	3025088	55		4922
6433057	2990484	36		3267
6433057	3025876	42		3735
6433057	2991861	79		7095
6433057	3025875	97		8695
6433057	3017106	76		6883
6433057	3038073	115		10356
6433057	6614652	31		2759
6433057	2998347	38		3457
6433057	2969030	18		1614
6433057	6614590	73		6552
6433057	3028824	33		2964
6433057	3009483	83		7474
6433057	2974089	112		10080
6433057	2985789	72		6463
6433057	6433158	11		1026
6433057	2979977	13		1200
6433057	2975911	56		5050
6433057	2976017	72		6438
6433057	3005761	97		8703
6433057	2975270	52		4660
6433057	3032624	62		5605
6433057	3031183	111		10009
6433057	3024585	55		4948
6433057	6456922	94		8436
6433057	6448611	99		8904
6433057	6433086	51		4569
6433057	3016269	29		2638
6433057	2982966	78		7049
6433057	2976050	114		10301
2967755	6529563	80		7194
2967755	3032213	112		10072
2967755	3026467	16		1444
2967755	3020810	23		2053
2967755	2989611	84		7546
2967755	8293156	74		6659
2967755	6434714	80		7237
2967755	2979316	78		7022
2967755	2970110	96		8645
2967755	6424379	18		1659
2967755	2969779	108		9695
2967755	3005811	112		10041
2967755	3026285	60		5401
2967755	3027531	107		9622
2967755	6430921	22		1963
2967755	2996645	17		1538
2967755	3010265	80		7190
2967755	2990272	63		5671
2967755	6434619	76		6864
2967755	2987002	68		6110
2967755	2979226	81		7312
2967755	6449183	84		7555
2967755	3026222	93		8402
2967755	2989994	113		10159
2967755	6434705	84		7543
2967755	3009484	100		9033
2967755	3034297	90		8096
2967755	6454162	107		9615
2967755	6430784	19		1687
2967755	2994126	85		7628
2967755	6434050	99		8898
2967755	2996444	69		6218
2967755	2977308	81		7323
2967755	2998856	15		1337
2967755	3020057	8		687
2967755	6434738	109		9796
2967755	3031702	47		4244
2967755	2990550	67		6065
2967755	3036079	20		1801
2967755	3008020	114		10295
2967755	6434622	90		8094
2967755	6456884	109		9836
2967755	2967755	0		0
2967755	2989281	74		6659
2967755	3004468	18		1665
2967755	2976224	89		8015
2967755	6612441	31		2822
2967755	2990273	8		699
2967755	6430881	35		3113
2967755	3027598	79		7155
2967755	3018861	84		7573
2967755	6434061	107		9594
2967755	6614869	105		9472
2967755	2988632	102		9215
2967755	3016750	11		970
2967755	2975370	14		1280
2967755	2981488	82		7384
2967755	6449189	86		7753
2967755	2985116	78		7060
2967755	6434747	79		7074
2967755	6455030	52		4647
2967755	3008418	43		3896
2967755	2992126	114		10273
2967755	2980950	89		8010
2967755	3002086	101		9071
2967755	2967595	35		3165
2967755	2975147	78		7000
2967755	2979699	114		10287
2967755	3008662	91		8207
2967755	2975067	40		3627
2967755	6434712	82		7416
2967755	6434636	104		9360
2967755	2986288	86		7697
2967755	6434584	84		7599
2967755	3022862	29		2617
2967755	2979890	25		2227
2967755	6434568	103		9231
2967755	6453919	0		0
2967755	3037673	32		2837
2967755	3014001	5		489
2967755	3024543	70		6325
2967755	2988903	113		10173
2967755	3027625	118		10607
2967755	3025315	66		5919
2967755	3027984	119		10673
2967755	3026231	25		2225
2967755	2972156	51		4592
2967755	2990261	119		10734
2967755	2968879	109		9795
2967755	2997371	75		6762
2967755	3030974	70		6319
2967755	6434070	97		8738
2967755	3027923	105		9423
2967755	3038744	24		2183
2967755	6434744	99		8940
2967755	3013007	111		9982
2967755	6434763	88		7933
2967755	2988374	61		5445
2967755	6434641	97		8748
2967755	6614114	80		7197
2967755	3034543	87		7788
2967755	2988905	75		6767
2967755	2977360	11		992
2967755	3016101	69		6245
2967755	3025152	70		6345
2967755	2981062	102		9162
2967755	3034122	85		7674
2967755	2975528	97		8734
2967755	3029705	24		2169
2967755	2973938	20		1771
2967755	3012170	9		768
2967755	2969276	97		8702
2967755	3036694	60		5430
2967755	2979807	117		10570
2967755	3001817	106		9502
2967755	2991895	22		1974
2967755	6434752	79		7087
2967755	3007276	90		8086
2967755	6613254	21		1903
2967755	3012502	48		4362
2967755	3030147	39		3495
2967755	2987001	66		5972
2967755	6612443	32		2855
2967755	2981074	109		9779
2967755	2978433	96		8636
2967755	6434602	103		9311
2967755	3034915	21		1900
2967755	3018052	23		2095
2967755	6430869	61		5527
2967755	3013006	78		6990
2967755	3025976	10		921
2967755	3032887	19		1753
2967755	6430929	13		1155
2967755	2974904	56		5078
2967755	2973735	103		9238
2967755	2967236	51		4558
2967755	2995722	77		6944
2967755	2978365	4		334
2967755	3035366	30		2742
2967755	2983062	92		8266
2967755	6449137	58		5254
2967755	6616821	92		8304
2967755	2997084	20		1798
2967755	6434081	87		7864
2967755	3021854	28		2501
2967755	3026898	75		6746
2967755	3035938	67		6000
2967755	3036083	23		2111
2967755	2990912	102		9177
2967755	3021829	115		10376
2967755	3027903	71		6352
2967755	2990274	16		1397
2967755	2967600	111		9949
2967755	2994591	104		9364
2967755	3030468	102		9224
2967755	3025316	104		9369
2967755	3020043	71		6375
2967755	6447986	64		5724
2967755	6434644	84		7546
2967755	2971810	21		1895
2967755	3020730	88		7956
2967755	3009638	96		8668
2967755	6434669	101		9094
2967755	6434624	95		8571
2967755	6430706	8		698
2967755	2973257	92		8292
2967755	6434060	106		9517
2967755	3030645	78		6991
2967755	2968170	4		360
2967755	2988942	53		4771
2967755	2993345	84		7555
2967755	6434695	75		6752
2967755	3017672	108		9738
2967755	3030628	115		10390
2967755	2992793	118		10657
2967755	3021777	47		4252
2967755	2997123	99		8944
2967755	3005541	83		7448
2967755	2991226	102		9189
2967755	2990603	118		10629
2967755	3021458	111		10004
2967755	3020770	9		838
2967755	6434631	101		9128
2967755	3011188	67		5985
2967755	3030663	101		9093
2967755	6616749	108		9722
2967755	3013496	114		10253
2967755	2989001	32		2877
2967755	3010094	34		3029
2967755	2990442	84		7534
2967755	2978663	68		6097
2967755	2971375	56		5034
2967755	2978116	102		9144
2967755	6430795	62		5539
2967755	3035365	17		1546
2967755	2996075	56		5015
2967755	2968073	109		9778
2967755	3018676	92		8314
2967755	2984733	91		8209
2967755	3036590	62		5588
2967755	3032069	85		7684
2967755	2980796	104		9333
2967755	3036585	71		6395
2967755	6434172	97		8719
2967755	2987436	86		7769
2967755	6434147	117		10497
2967755	3024996	31		2817
2967755	2968120	87		7869
2967755	2975740	33		2926
2967755	6456039	113		10206
2967755	2986183	33		2955
2967755	3037119	93		8327
2967755	2980568	21		1859
2967755	2991861	80		7210
2967755	3025875	111		10005
2967755	3017106	82		7406
2967755	2969628	28		2553
2967755	6430852	25		2247
2967755	2993913	28		2477
2967755	6430803	19		1702
2967755	2977587	4		390
2967755	3009483	104		9334
2967755	2972797	25		2243
2967755	3017907	25		2212
2967755	6616830	108		9696
2967755	2981577	21		1851
2967755	6430834	50		4465
2967755	2976017	91		8202
2967755	3005761	62		5578
2967755	2976533	29		2640
2967755	3031183	69		6220
2967755	6456922	83		7445
2967755	2976050	74		6669
2990033	6529563	103		9234
2990033	2972191	24		2147
2990033	3032213	49		4406
2990033	3026204	104		9315
2990033	6433030	12		1109
2990033	2969257	106		9527
2990033	2989611	100		9007
2990033	8293156	103		9278
2990033	6434714	107		9655
2990033	2979316	101		9076
2990033	2970110	46		4130
2990033	6433106	7		587
2990033	6433124	8		684
2990033	6433100	10		920
2990033	3026285	83		7455
2990033	2995246	21		1915
2990033	6448666	13		1205
2990033	2969102	112		10118
2990033	2992293	12		1065
2990033	3018124	10		913
2990033	6455925	8		758
2990033	3010265	97		8765
2990033	2990272	96		8679
2990033	6434619	98		8831
2990033	2979226	103		9233
2990033	6449183	110		9899
2990033	3025132	48		4294
2990033	6448640	15		1328
2990033	2989994	52		4655
2990033	2992007	21		1885
2990033	6448604	103		9251
2990033	6434705	105		9423
2990033	3009484	97		8720
2990033	3034297	78		7007
2990033	6428217	119		10699
2990033	2994126	85		7638
2990033	2970237	19		1716
2990033	3005270	96		8596
2990033	2997996	43		3828
2990033	6434050	66		5912
2990033	3020529	20		1814
2990033	2977308	99		8888
2990033	3002626	109		9778
2990033	6455928	8		728
2990033	3032267	26		2323
2990033	6433044	14		1272
2990033	6434123	101		9101
2990033	3031702	95		8563
2990033	3026208	21		1907
2990033	3037018	115		10307
2990033	3008020	100		9013
2990033	6433031	27		2437
2990033	6434622	115		10382
2990033	6434132	67		6021
2990033	2969947	13		1183
2990033	6456884	52		4707
2990033	3029345	83		7477
2990033	2993261	8		675
2990033	6433057	19		1708
2990033	2990033	0		0
2990033	2989281	99		8918
2990033	2980403	39		3509
2990033	2976224	108		9734
2990033	3030944	45		4060
2990033	3037133	116		10477
2990033	3027598	93		8347
2990033	3018861	119		10732
2990033	6434061	35		3146
2990033	2978184	101		9094
2990033	3023812	54		4887
2990033	3024937	22		2001
2990033	6448670	1		134
2990033	2981488	90		8108
2990033	3035548	28		2560
2990033	6449189	88		7951
2990033	6434747	119		10726
2990033	6455030	90		8138
2990033	3008418	115		10353
2990033	6455923	6		505
2990033	2992126	58		5205
2990033	2980950	103		9284
2990033	6434077	35		3180
2990033	2967595	114		10217
2990033	2967612	9		767
2990033	2975147	107		9610
2990033	2979699	50		4544
2990033	2978257	19		1705
2990033	2975513	17		1544
2990033	6434063	38		3417
2990033	6433095	6		538
2990033	3008662	81		7301
2990033	3035547	16		1433
2990033	6434712	96		8622
2990033	2998718	87		7809
2990033	2986288	112		10051
2990033	6434584	116		10451
2990033	3022862	117		10551
2990033	2981898	55		4906
2990033	3023063	57		5085
2990033	2979890	117		10548
2990033	6448585	75		6722
2990033	2989879	56		5026
2990033	2969750	11		1001
2990033	2979892	35		3122
2990033	2968800	93		8336
2990033	6448644	49		4406
2990033	3024543	72		6457
2990033	3036471	22		1964
2990033	3027625	46		4157
2990033	2974185	24		2164
2990033	6616755	82		7382
2990033	3025315	108		9705
2990033	3027984	51		4601
2990033	6452288	22		1988
2990033	2981305	26		2351
2990033	2994426	106		9575
2990033	3007048	11		1021
2990033	3026053	63		5669
2990033	2968879	50		4471
2990033	2997371	119		10747
2990033	2971515	23		2086
2990033	2988576	3		301
2990033	6434070	44		3997
2990033	3016085	75		6761
2990033	2971056	73		6538
2990033	3009732	25		2265
2990033	6434744	118		10602
2990033	2990007	100		9027
2990033	3013007	58		5210
2990033	3035786	18		1661
2990033	2988374	99		8891
2990033	2975184	11		957
2990033	2998343	47		4220
2990033	6434641	104		9379
2990033	2969087	114		10253
2990033	6614114	111		9946
2990033	3018189	114		10255
2990033	6448686	50		4521
2990033	2994161	5		408
2990033	3034543	82		7391
2990033	2988905	79		7145
2990033	3016101	103		9261
2990033	2990637	16		1405
2990033	6432956	109		9814
2990033	3025006	41		3707
2990033	2975528	47		4274
2990033	2970606	94		8418
2990033	2969276	114		10224
2990033	3036694	112		10050
2990033	3000246	44		4000
2990033	2991895	120		10775
2990033	6434752	115		10342
2990033	3002986	117		10502
2990033	3007276	113		10193
2990033	6432973	106		9557
2990033	3035659	49		4368
2990033	3024843	29		2627
2990033	3025635	29		2635
2990033	3023637	23		2097
2990033	2981074	56		5034
2990033	3034245	43		3899
2990033	2972822	28		2504
2990033	3026266	30		2739
2990033	3037927	20		1765
2990033	2981669	7		653
2990033	6454057	14		1215
2990033	3026056	63		5625
2990033	6430869	81		7261
2990033	3013006	89		7996
2990033	2983652	57		5151
2990033	6432920	104		9390
2990033	2986588	21		1918
2990033	6433122	23		2100
2990033	2973735	61		5496
2990033	6433108	17		1569
2990033	2967236	91		8198
2990033	2995722	113		10129
2990033	2974391	62		5548
2990033	2990367	95		8582
2990033	2980375	37		3336
2990033	2975540	51		4603
2990033	3035366	111		10009
2990033	3023641	53		4734
2990033	2979676	43		3890
2990033	6434087	42		3757
2990033	2997279	103		9283
2990033	6434081	60		5389
2990033	2991160	68		6111
2990033	6613655	42		3784
2990033	3021854	115		10307
2990033	3026898	110		9886
2990033	3035938	83		7487
2990033	3028846	42		3756
2990033	3027903	106		9508
2990033	2987855	46		4136
2990033	2967600	103		9314
2990033	2977122	54		4882
2990033	2994591	102		9194
2990033	3015423	93		8345
2990033	3013011	42		3825
2990033	3010235	43		3894
2990033	3020043	87		7859
2990033	6447986	78		7012
2990033	6434644	93		8325
2990033	3024660	24		2172
2990033	6433139	29		2587
2990033	6433097	27		2389
2990033	3020730	84		7584
2990033	3018886	39		3511
2990033	3017336	33		2929
2990033	2974236	20		1802
2990033	2995248	103		9233
2990033	2967165	76		6817
2990033	2987948	16		1419
2990033	2994844	23		2052
2990033	6434624	89		7978
2990033	2997251	66		5961
2990033	2973257	76		6806
2990033	2996141	36		3276
2990033	6433128	29		2628
2990033	6434060	59		5291
2990033	2975216	92		8254
2990033	2968797	17		1505
2990033	2982357	8		719
2990033	2993345	60		5393
2990033	6434695	116		10445
2990033	3017672	47		4270
2990033	3026630	24		2197
2990033	3030628	63		5708
2990033	2998301	25		2255
2990033	2998380	28		2545
2990033	3026641	8		679
2990033	2970940	24		2156
2990033	3034155	13		1150
2990033	3021777	94		8453
2990033	2984132	30		2664
2990033	2997123	42		3784
2990033	3005541	58		5262
2990033	3027350	36		3277
2990033	6454059	10		881
2990033	2972986	102		9141
2990033	6433073	10		889
2990033	6448610	64		5724
2990033	2991226	66		5927
2990033	2990603	83		7455
2990033	3036680	113		10204
2990033	3021458	73		6552
2990033	6434631	84		7597
2990033	3011188	78		7055
2990033	6616749	35		3120
2990033	3013496	36		3259
2990033	3027893	5		452
2990033	2986235	24		2168
2990033	2989911	40		3630
2990033	2976679	92		8311
2990033	2983902	41		3700
2990033	2978663	115		10364
2990033	2990483	108		9704
2990033	2971375	87		7860
2990033	6430795	98		8825
2990033	2980514	111		10009
2990033	2995824	50		4521
2990033	6616632	57		5173
2990033	2996075	86		7777
2990033	3018676	113		10169
2990033	2973722	83		7431
2990033	6434143	47		4246
2990033	3026976	12		1121
2990033	2990183	14		1295
2990033	2980796	63		5631
2990033	6434172	44		3989
2990033	2969013	20		1785
2990033	2987436	56		5028
2990033	2981129	25		2232
2990033	6434147	60		5415
2990033	3024996	116		10453
2990033	2968120	77		6910
2990033	2990480	117		10570
2990033	3026019	93		8347
2990033	3025094	35		3122
2990033	6433119	48		4312
2990033	2986183	119		10673
2990033	2994105	64		5736
2990033	3037119	94		8493
2990033	3025088	50		4498
2990033	2990484	18		1648
2990033	3025876	36		3238
2990033	2991861	63		5695
2990033	3025875	92		8236
2990033	3017106	61		5474
2990033	3038073	119		10711
2990033	6614652	49		4421
2990033	2993913	114		10236
2990033	2998347	50		4538
2990033	2969030	31		2768
2990033	6614590	88		7919
2990033	3028824	27		2385
2990033	3009483	76		6820
2990033	2974089	111		9954
2990033	2985789	90		8097
2990033	2972797	116		10474
2990033	6433158	29		2623
2990033	3017907	117		10497
2990033	2979977	12		1088
2990033	2975911	56		5009
2990033	6430834	106		9517
2990033	2976017	53		4763
2990033	3005761	81		7252
2990033	2975270	57		5102
2990033	3032624	65		5813
2990033	3031183	99		8932
2990033	3024585	70		6280
2990033	6456922	83		7443
2990033	6448611	111		9998
2990033	6433086	69		6219
2990033	3016269	22		1941
2990033	2982966	79		7108
2990033	2976050	103		9312
2989281	6529563	8		708
2989281	2972191	115		10345
2989281	3031005	105		9415
2989281	3032213	53		4801
2989281	3026467	62		5621
2989281	6433030	109		9787
2989281	3020810	95		8521
2989281	2969257	82		7385
2989281	2989611	10		941
2989281	8293156	4		375
2989281	6434714	12		1053
2989281	2979316	5		451
2989281	2970110	59		5282
2989281	6433106	104		9396
2989281	6433124	102		9195
2989281	6424379	61		5512
2989281	6433100	104		9350
2989281	2969779	68		6136
2989281	3016097	66		5927
2989281	3005811	71		6373
2989281	3026285	39		3483
2989281	3027531	69		6172
2989281	2995246	86		7745
2989281	6430921	93		8382
2989281	6448666	107		9601
2989281	2969102	111		10006
2989281	2996645	63		5655
2989281	2992293	97		8685
2989281	3018124	109		9831
2989281	6455925	106		9572
2989281	3010265	6		530
2989281	2990272	85		7682
2989281	8290211	102		9210
2989281	6434619	2		207
2989281	2987002	41		3696
2989281	2979226	9		814
2989281	6449183	16		1463
2989281	3026222	31		2799
2989281	6448640	112		10113
2989281	2989994	52		4701
2989281	2992007	115		10374
2989281	6434705	13		1133
2989281	3009484	26		2383
2989281	3034297	23		2065
2989281	6454162	66		5976
2989281	6430784	60		5420
2989281	6428217	93		8400
2989281	2994126	15		1393
2989281	2980107	110		9901
2989281	2970237	109		9807
2989281	2997996	110		9859
2989281	6434050	36		3211
2989281	2996444	59		5282
2989281	3020529	107		9586
2989281	2977308	8		681
2989281	2998856	64		5746
2989281	3020057	75		6773
2989281	6455928	100		8969
2989281	3036326	68		6153
2989281	6434738	46		4121
2989281	3032267	93		8329
2989281	6449157	76		6880
2989281	6433044	113		10190
2989281	2979790	106		9535
2989281	6434123	60		5392
2989281	3031702	42		3762
2989281	3026208	78		7058
2989281	2990550	23		2026
2989281	3036079	58		5222
2989281	3008020	41		3659
2989281	6434622	24		2181
2989281	6434132	77		6897
2989281	2969947	100		8982
2989281	6456884	50		4483
2989281	2993261	92		8247
2989281	6433057	110		9929
2989281	2967755	74		6659
2989281	2990033	99		8918
2989281	2989281	0		0
2989281	3004468	60		5367
2989281	2976224	19		1715
2989281	6612441	101		9066
2989281	2990273	82		7342
2989281	6430881	103		9256
2989281	3022911	93		8328
2989281	2971553	111		9999
2989281	3027598	7		658
2989281	3018861	24		2141
2989281	6434061	74		6694
2989281	6614869	74		6657
2989281	2988632	64		5724
2989281	3016750	66		5905
2989281	2975370	63		5690
2989281	3023812	65		5858
2989281	6456751	105		9431
2989281	6448670	99		8875
2989281	2981488	10		944
2989281	6449189	14		1275
2989281	2985116	57		5090
2989281	6434747	21		1933
2989281	6455030	57		5133
2989281	3008418	84		7553
2989281	6455923	105		9416
2989281	2992126	50		4489
2989281	2980950	17		1494
2989281	3002086	74		6649
2989281	6434077	69		6201
2989281	2967595	40		3556
2989281	2967612	96		8682
2989281	2975147	10		863
2989281	2979699	54		4845
2989281	2978257	94		8487
2989281	2975513	116		10432
2989281	6434063	82		7367
2989281	6433095	99		8907
2989281	3026052	80		7182
2989281	3008662	22		1938
2989281	3035547	98		8846
2989281	2975067	90		8139
2989281	6434712	8		762
2989281	6434636	52		4674
2989281	2998718	108		9751
2989281	2986288	19		1674
2989281	6434584	21		1922
2989281	3022862	71		6397
2989281	2981898	82		7369
2989281	3023063	55		4968
2989281	2979890	63		5678
2989281	6434568	66		5978
2989281	6453919	75		6721
2989281	6448585	77		6958
2989281	2989879	80		7230
2989281	3037673	105		9490
2989281	2969750	93		8381
2989281	2979892	86		7744
2989281	3014001	75		6719
2989281	3024543	44		3963
2989281	2988903	53		4751
2989281	3036471	97		8705
2989281	3027625	59		5270
2989281	2974185	115		10328
2989281	6447427	119		10690
2989281	6616755	72		6492
2989281	3025315	11		948
2989281	3027984	56		5085
2989281	6452288	118		10610
2989281	2981305	112		10058
2989281	2994426	88		7938
2989281	3026231	83		7474
2989281	2972156	29		2647
2989281	2990261	70		6256
2989281	3007048	101		9060
2989281	3026053	117		10496
2989281	2968879	51		4621
2989281	2997371	21		1871
2989281	2971515	104		9360
2989281	3030974	39		3522
2989281	2988576	98		8799
2989281	2978420	93		8404
2989281	2986546	65		5857
2989281	6434070	61		5512
2989281	3016085	75		6730
2989281	3027923	69		6226
2989281	3038744	98		8815
2989281	2971056	89		7998
2989281	3009732	92		8241
2989281	6434744	33		2927
2989281	2990007	48		4302
2989281	3023260	62		5541
2989281	3013007	48		4277
2989281	3035786	81		7259
2989281	6434763	33		2987
2989281	2988374	15		1359
2989281	2975184	105		9450
2989281	6434641	25		2227
2989281	2969087	86		7770
2989281	6614114	14		1273
2989281	3018189	89		7987
2989281	3037015	63		5687
2989281	2994161	103		9287
2989281	3034543	18		1647
2989281	2988905	22		1988
2989281	2977360	65		5843
2989281	3016101	5		471
2989281	3025152	28		2479
2989281	2990637	105		9429
2989281	2986962	115		10360
2989281	6432956	97		8711
2989281	2981062	39		3511
2989281	3034122	47		4273
2989281	3025006	63		5675
2989281	2975528	76		6812
2989281	3029705	98		8828
2989281	2973938	55		4924
2989281	6447484	100		8967
2989281	2970606	96		8685
2989281	3012170	67		5990
2989281	2969276	28		2541
2989281	2995647	100		8967
2989281	3036694	16		1464
2989281	3000246	63		5686
2989281	2979807	76		6883
2989281	3001817	46		4111
2989281	3031656	87		7845
2989281	2991895	56		5060
2989281	3002199	100		8999
2989281	6434752	18		1578
2989281	3026076	78		6986
2989281	3007276	23		2049
2989281	6613254	94		8487
2989281	3012502	29		2629
2989281	3030147	100		9000
2989281	3024843	89		8014
2989281	3034239	87		7802
2989281	2987001	38		3416
2989281	3023637	105		9463
2989281	6612443	105		9467
2989281	2981074	47		4248
2989281	3034245	109		9784
2989281	2978433	35		3120
2989281	3037927	116		10467
2989281	6428188	88		7956
2989281	6434602	73		6588
2989281	2981669	102		9170
2989281	3034915	58		5210
2989281	6454057	87		7802
2989281	3026056	78		7003
2989281	3018052	70		6301
2989281	6430869	42		3752
2989281	3013006	10		923
2989281	3025976	84		7526
2989281	6432920	120		10790
2989281	3032887	56		5008
2989281	6430929	86		7707
2989281	2974904	49		4385
2989281	2986588	83		7480
2989281	6433122	107		9621
2989281	2973735	41		3659
2989281	6433108	117		10487
2989281	2967236	56		5002
2989281	2995722	15		1322
2989281	2974391	63		5645
2989281	2994585	93		8400
2989281	2997111	117		10517
2989281	2978365	76		6862
2989281	3035366	60		5375
2989281	3023641	59		5313
2989281	2983062	56		5052
2989281	6449137	30		2669
2989281	2980494	96		8611
2989281	6616821	47		4197
2989281	2997084	92		8299
2989281	6434087	75		6719
2989281	6434081	41		3720
2989281	2991160	61		5480
2989281	6613655	100		9008
2989281	3021854	51		4574
2989281	3026898	11		1018
2989281	3035938	75		6709
2989281	3036083	56		5005
2989281	3028846	65		5843
2989281	2990912	72		6491
2989281	3021829	56		5021
2989281	3027903	7		608
2989281	2990274	59		5318
2989281	2987855	111		10032
2989281	2970627	97		8726
2989281	2967600	37		3361
2989281	3034548	117		10564
2989281	2977122	76		6845
2989281	2994591	31		2774
2989281	3030468	43		3831
2989281	3025316	60		5398
2989281	3015423	89		7991
2989281	3020043	15		1364
2989281	6447986	55		4934
2989281	6434644	11		950
2989281	3031146	97		8774
2989281	6428291	102		9195
2989281	2971810	90		8062
2989281	6433139	110		9863
2989281	3020730	18		1613
2989281	3009638	54		4852
2989281	3018886	84		7537
2989281	3017336	89		8026
2989281	2974236	112		10037
2989281	2995248	88		7963
2989281	6453745	102		9188
2989281	2987948	113		10198
2989281	6434669	36		3207
2989281	6434624	22		1969
2989281	2997251	95		8512
2989281	6430706	82		7356
2989281	2973257	26		2300
2989281	2996141	118		10638
2989281	6434060	44		3940
2989281	3030645	45		4031
2989281	2968170	78		7019
2989281	2975216	62		5599
