data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
2974446	2983127	76		6806
2974446	3027745	112		10036
2974446	2983338	77		6922
2974446	3014634	112		10073
2974446	3029069	86		7702
2974446	3019203	97		8687
2974446	3029312	88		7884
2974446	3012200	66		5969
2974446	2987179	101		9128
2974446	2993832	93		8397
2974446	3006213	61		5466
2974446	2985141	101		9117
2974446	3015686	101		9047
2974446	3025375	83		7457
2974446	2999012	84		7567
2974446	3018355	81		7324
2974446	3004870	94		8482
2974446	2968614	34		3020
2974446	2983732	67		5993
2974446	3014767	91		8149
2974446	2968023	53		4756
2974446	3029256	68		6146
2974446	2979209	108		9697
2974446	3035036	101		9099
2974446	3016534	109		9847
2974446	2976742	116		10482
2974446	6447161	97		8708
2974446	2972273	104		9320
2974446	6455473	102		9214
2974446	3002357	113		10145
2974446	2981217	91		8158
2974446	2987222	45		4046
2974446	3004838	111		9955
2974446	3005966	71		6361
2974446	2994070	70		6314
2974446	6451561	101		9087
2974446	2976472	73		6606
2974446	3009663	94		8504
2974446	2993342	98		8861
2974446	3000329	18		1622
2974446	3023344	90		8086
2974446	6615741	100		9029
2974446	2976695	90		8145
2974446	3017816	112		10047
2974446	3018389	94		8456
2974446	3007082	17		1537
2974446	2987551	86		7756
2974446	3028558	101		9059
2974446	2986883	87		7790
2974446	3024276	113		10130
2974446	2968701	67		6054
2974446	3028637	82		7345
2974446	2980205	47		4247
2974446	2991421	103		9228
2974446	2976994	93		8405
2974446	3028551	67		6073
2974446	3026242	85		7656
2974446	2977701	109		9807
2974446	2981791	89		8035
2974446	3029118	90		8131
2974446	3036022	101		9119
2974446	2969516	39		3555
2974446	2971033	39		3532
2974446	2967708	36		3214
2974446	3033900	62		5545
2974446	12072017	95		8564
2974446	3017799	96		8597
2974446	3016624	57		5118
2974446	2978284	108		9693
2974446	3025033	47		4271
2974446	3033065	95		8583
2974446	3034918	70		6339
2974446	2970187	78		6992
2974446	6451513	106		9543
2974446	6615738	100		8963
2974446	2989362	85		7655
2974446	2974586	100		9013
2974446	6617829	87		7865
2974446	6452559	82		7340
2974446	8297344	53		4734
2974446	2996495	65		5845
2974446	3008037	91		8161
2974446	3035398	94		8487
2974446	2987459	18		1613
2974446	2990787	98		8809
2974446	2974923	88		7911
2974446	3026616	77		6910
2974446	2975265	83		7481
2974446	6455294	80		7187
2974446	3029254	95		8590
2974446	3014717	48		4344
2974446	2996711	101		9112
2974446	2984145	61		5516
2974446	3018513	82		7380
2974446	2993496	90		8142
2974446	2983390	119		10674
2974446	3034991	60		5425
2974446	2994783	77		6888
2974446	2980711	85		7625
2974446	3011218	46		4171
2974446	8288974	120		10756
2974446	3038156	83		7459
2974446	2999179	87		7825
2974446	2975256	77		6956
2974446	2974336	112		10108
2974446	2980238	108		9700
2974446	3033784	105		9462
2974446	2980759	114		10242
2974446	2991741	97		8742
2974446	2979088	55		4970
2974446	3034218	73		6610
2974446	3014258	76		6883
2974446	3006704	95		8506
2974446	9178745	105		9471
2974446	3026229	84		7517
2974446	3036067	66		5969
2974446	6618140	83		7465
2974446	2999182	82		7389
2974446	2989486	101		9107
2974446	2973485	31		2827
2974446	3036540	113		10192
2974446	2994486	101		9097
2974446	2986891	97		8764
2974446	3029248	94		8457
2974446	2994379	77		6898
2974446	3023410	75		6779
2974446	2988609	106		9573
2974446	3026233	90		8119
2974446	2981355	56		5010
2974446	2980783	95		8579
2974446	3019095	117		10569
2974446	3008308	88		7890
2974446	2996413	17		1564
2974446	2967914	81		7246
2974446	3029306	88		7899
2974446	2969832	84		7527
2974446	3029125	82		7342
2974446	2995155	75		6762
2974446	2973564	79		7105
2974446	3033803	90		8065
2974446	6451469	90		8113
2974446	3024313	110		9889
2974446	3009193	106		9520
2974446	2991750	62		5614
2974446	2985142	80		7201
2974446	3016018	58		5243
2974446	2982881	110		9940
2974446	3029284	72		6463
2974446	2996449	66		5901
2974446	2973396	90		8141
2974446	2983580	43		3868
2974446	3019229	93		8363
2974446	2984944	77		6933
2974446	3022164	62		5546
2974446	2977662	91		8232
2974446	3014640	84		7566
2974446	2968005	79		7123
2974446	2984118	41		3734
2974446	3015661	67		6049
2974446	2973418	100		8994
2974446	2982575	89		8011
2974446	3009078	74		6679
2974446	2967718	10		931
2974446	2982985	45		4082
2974446	3028418	112		10077
2974446	3005687	61		5519
2974446	3016053	104		9399
2974446	3011268	51		4631
2974446	2985765	81		7294
2974446	2981214	97		8743
2974446	3012282	85		7681
2974446	3006795	42		3737
2974446	3036048	96		8670
2974446	3031178	107		9592
2974446	2980247	78		7048
2974446	3028382	59		5334
2974446	3006511	27		2395
2974446	6457116	89		7993
2974446	2968929	93		8386
2974446	2968822	73		6532
2974446	2988208	6		537
2974446	3008116	117		10518
2974446	6618050	22		1952
2974446	2978208	105		9484
2974446	3004963	107		9597
2974446	2973259	67		5990
2974446	3029809	74		6630
2974446	2992583	81		7278
2974446	6618042	13		1184
2974446	2975798	44		3991
2974446	2974661	37		3349
2974446	3023576	99		8902
2974446	3008015	57		5174
2974446	2996234	31		2828
2974446	3029282	95		8557
2974446	2972942	110		9907
2974446	3034939	80		7176
2974446	2993771	59		5293
2974446	2980220	21		1870
2974446	2982075	75		6751
2974446	6451579	73		6578
2974446	2997234	118		10629
2974446	2974831	32		2906
2974446	2968290	59		5289
2974446	3007506	112		10057
2974446	2971205	77		6941
2974446	3031665	65		5888
2974446	3033242	118		10582
2974446	2978561	79		7115
2974446	3015384	56		4997
2974446	2977959	36		3258
2974446	2973863	95		8520
2974446	3027889	47		4227
2974446	3023736	50		4516
2974446	8288911	66		5913
2974446	2970746	66		5930
2974446	3010787	30		2665
2974446	3034169	54		4894
2974446	3012406	67		6061
2974446	6425639	88		7946
2974446	2981375	111		9998
2974446	3020133	65		5805
2974446	3002132	11		996
2974446	3020134	79		7076
2974446	3015571	67		6022
2974446	3001268	57		5091
2974446	3029182	81		7278
2974446	8288944	52		4697
2974446	3003297	98		8829
2974446	2997384	67		5989
2974446	3037512	63		5658
2974446	3037482	63		5709
2974446	6425526	22		1962
2974446	2970151	67		6067
2974446	2981717	51		4607
2974446	2970408	76		6818
2974446	3028783	120		10772
3028129	2988800	84		7554
3028129	2969187	95		8544
3028129	2980772	49		4394
3028129	3038354	96		8651
3028129	3028808	58		5182
3028129	2977162	66		5960
3028129	2974657	53		4772
3028129	3012937	33		2948
3028129	3017253	34		3027
3028129	3029227	74		6683
3028129	3014856	63		5704
3028129	3036433	79		7090
3028129	3004871	60		5404
3028129	3020850	41		3723
3028129	6456718	75		6719
3028129	6445063	34		3082
3028129	2967870	108		9762
3028129	2995750	110		9885
3028129	2974427	58		5227
3028129	2994497	103		9286
3028129	2978891	77		6904
3028129	6425695	62		5599
3028129	3009198	42		3812
3028129	3005825	44		4000
3028129	2996255	53		4791
3028129	6425528	95		8562
3028129	3038159	87		7805
3028129	3000047	102		9197
3028129	3016667	91		8179
3028129	2987825	101		9113
3028129	2991551	61		5467
3028129	2970148	77		6955
3028129	2999891	37		3328
3028129	3026227	113		10169
3028129	3030057	46		4137
3028129	2976258	59		5334
3028129	2978100	62		5620
3028129	6618043	105		9463
3028129	2968533	72		6503
3028129	3031387	96		8598
3028129	2982875	32		2837
3028129	2980402	18		1590
3028129	2989590	55		4991
3028129	3034041	96		8651
3028129	3033241	115		10367
3028129	6425693	65		5858
3028129	3036012	76		6836
3028129	8288967	86		7713
3028129	2969353	30		2659
3028129	2983130	111		9959
3028129	6445059	67		5990
3028129	3022158	38		3409
3028129	3003188	9		815
3028129	2974338	40		3567
3028129	2986889	89		7967
3028129	2975020	98		8775
3028129	3003650	30		2737
3028129	6453664	75		6733
3028129	3008432	24		2177
3028129	3002510	42		3752
3028129	6447127	84		7586
3028129	3006152	90		8064
3028129	2991579	61		5527
3028129	3029283	98		8796
3028129	3008208	116		10403
3028129	3005326	59		5308
3028129	3032579	68		6158
3028129	3016070	108		9683
3028129	3028534	38		3413
3028129	3009566	39		3548
3028129	2990906	34		3028
3028129	2997581	38		3449
3028129	6447163	77		6970
3028129	6456720	116		10430
3028129	6427095	110		9925
3028129	2970092	97		8731
3028129	3035156	63		5675
3028129	3031532	15		1372
3028129	2987554	59		5346
3028129	6614189	34		3065
3028129	2988220	57		5175
3028129	6447121	105		9428
3028129	3009978	74		6636
3028129	6427089	116		10441
3028129	3028129	0		0
3028129	3023842	95		8578
3028129	3002138	33		2947
3028129	3028431	81		7251
3028129	3009150	79		7137
3028129	2976656	108		9764
3028129	6615537	79		7088
3028129	3016398	74		6697
3028129	2992978	53		4793
3028129	3007401	83		7471
3028129	3000866	80		7164
3028129	2987297	32		2851
3028129	6445065	71		6361
3028129	3003713	14		1225
3028129	2972324	50		4495
3028129	2982859	77		6887
3028129	2989461	96		8681
3028129	2972058	37		3339
3028129	2994068	91		8158
3028129	6451486	52		4681
3028129	3028510	113		10167
3028129	3002443	104		9342
3028129	6427092	93		8400
3028129	2974337	41		3695
3028129	2981259	111		10022
3028129	6618146	88		7924
3028129	6457114	63		5650
3028129	2987547	81		7254
3028129	3020149	109		9831
3028129	3006703	115		10391
3028129	6427097	108		9718
3028129	2979395	57		5135
3028129	3016635	43		3857
3028129	6451516	74		6678
3028129	3022152	68		6134
3028129	6445057	38		3463
3028129	3002271	106		9528
3028129	2987472	93		8347
3028129	3026312	111		9970
3028129	3017798	106		9578
3028129	2968749	87		7797
3028129	2972168	56		5007
3028129	2972195	91		8206
3028129	2982472	81		7300
3028129	2990987	64		5798
3028129	2998916	95		8549
3028129	2983127	110		9909
3028129	3020834	91		8201
3028129	3027745	73		6577
3028129	3014634	11		1024
3028129	3028742	94		8417
3028129	3012200	89		7990
3028129	2987179	28		2558
3028129	2993832	87		7841
3028129	3006213	100		9033
3028129	2985141	34		3101
3028129	3015686	26		2302
3028129	2999012	47		4271
3028129	3018355	42		3759
3028129	3004870	29		2600
3028129	2968614	97		8702
3028129	2983732	79		7109
3028129	3014767	85		7664
3028129	2968023	85		7606
3028129	3029256	112		10117
3028129	2979209	81		7283
3028129	3016534	84		7531
3028129	2976742	14		1269
3028129	2972273	74		6680
3028129	6455473	68		6112
3028129	3002357	49		4400
3028129	2981217	57		5151
3028129	2987222	95		8551
3028129	3004838	61		5500
3028129	3005966	117		10546
3028129	2994070	96		8635
3028129	2974162	108		9714
3028129	2976472	50		4474
3028129	3009710	5		464
3028129	3009663	78		7029
3028129	3000329	105		9478
3028129	3034238	88		7920
3028129	3023344	112		10091
3028129	6615741	67		5994
3028129	2976695	64		5767
3028129	3018389	33		2991
3028129	2987551	78		7030
3028129	3028558	31		2807
3028129	3024276	86		7778
3028129	2968701	107		9617
3028129	3028637	44		3959
3028129	2980205	92		8286
3028129	2976994	85		7667
3028129	2977701	76		6798
3028129	3029118	53		4799
3028129	3036022	57		5119
3028129	2971033	86		7760
3028129	2967708	96		8655
3028129	12072017	57		5123
3028129	3017799	41		3664
3028129	2978284	90		8101
3028129	3033065	35		3125
3028129	3006089	95		8552
3028129	3034918	60		5423
3028129	6451513	19		1701
3028129	6615738	70		6271
3028129	2974586	56		5006
3028129	6617829	52		4697
3028129	3008037	36		3231
3028129	3035398	43		3871
3028129	2987459	107		9587
3028129	2990787	45		4017
3028129	2975265	53		4727
3028129	6455294	57		5160
3028129	3014717	84		7518
3028129	2984145	63		5641
3028129	3018513	44		3985
3028129	2983390	8		706
3028129	8288974	99		8952
3028129	2999179	36		3254
3028129	2975256	64		5717
3028129	2974336	40		3584
3028129	3033784	44		3933
3028129	2980759	57		5103
3028129	2979088	76		6876
3028129	2988214	99		8947
3028129	3006704	49		4370
3028129	3026229	85		7678
3028129	3036067	56		5083
3028129	2999182	91		8198
3028129	2989486	66		5965
3028129	3036540	89		8031
3028129	3019174	91		8220
3028129	2994486	47		4224
3028129	2986891	68		6127
3028129	3029248	83		7490
3028129	6446679	116		10480
3028129	3023410	50		4521
3028129	2984521	8		748
3028129	2980783	38		3411
3028129	3019095	88		7947
3028129	2996413	105		9471
3028129	3029306	38		3394
3028129	3029125	47		4224
3028129	3033803	81		7308
3028129	6451469	43		3831
3028129	3024313	19		1738
3028129	3009193	17		1523
3028129	2985142	92		8288
3028129	3016018	78		7031
3028129	2982881	112		10121
3028129	2973396	33		2929
3028129	2983580	80		7208
3028129	2984944	79		7142
3028129	3022164	111		9952
3028129	2977662	46		4137
3028129	2984118	105		9490
3028129	2973418	54		4896
3028129	2982575	60		5414
3028129	3032308	98		8778
3028129	2967718	112		10116
3028129	3028418	89		8035
3028129	3005687	71		6364
3028129	3016053	91		8202
3028129	3011268	99		8944
3028129	2985765	69		6182
3028129	6446710	101		9065
3028129	2979369	87		7808
3028129	3028382	75		6762
3028129	6457116	47		4202
3028129	2968822	50		4506
3028129	2980300	95		8532
3028129	2988208	117		10517
3028129	3008116	7		595
3028129	6618050	103		9270
3028129	2978208	116		10408
3028129	3004963	88		7902
3028129	2973259	63		5637
3028129	3029809	62		5553
3028129	2992583	47		4240
3028129	6618042	110		9856
3028129	3008015	105		9483
3028129	2996234	105		9459
3028129	3029282	61		5461
3028129	2972942	50		4498
3028129	3034939	50		4495
3028129	12072016	102		9212
3028129	2993771	92		8289
3028129	2980220	114		10302
3028129	2997234	104		9331
3028129	3007506	109		9834
3028129	3033242	98		8787
3028129	2978561	91		8226
3028129	3015384	100		9037
3028129	2977959	105		9457
3028129	2973863	59		5345
3028129	3027889	108		9679
3028129	3023736	91		8172
3028129	2970746	66		5945
3028129	3010787	99		8866
3028129	3034169	93		8332
3028129	2981375	92		8296
3028129	3020134	45		4034
3028129	3028380	105		9456
3028129	2997384	115		10344
3028129	3037512	89		8012
3028129	3037482	107		9598
3028129	6425526	102		9193
3028129	2981717	89		7978
3028129	2970408	86		7760
3028129	3028783	91		8234
3023842	2988800	13		1139
3023842	3028808	38		3399
3023842	2977162	30		2690
3023842	3017253	63		5643
3023842	3029227	21		1898
3023842	3014856	36		3219
3023842	3004871	35		3174
3023842	3020850	75		6707
3023842	6445063	61		5531
3023842	2994497	15		1394
3023842	2978891	19		1704
3023842	6425695	33		2984
3023842	2996255	42		3802
3023842	2991551	35		3135
3023842	2970148	19		1712
3023842	3030057	110		9942
3023842	6618043	92		8261
3023842	2968533	23		2075
3023842	2982875	68		6131
3023842	2980402	78		7027
3023842	3034041	12		1058
3023842	6425693	31		2789
3023842	8288967	11		956
3023842	2969353	83		7460
3023842	3022158	119		10696
3023842	3003188	89		7980
3023842	3003650	93		8370
3023842	3008432	115		10340
3023842	3006152	8		712
3023842	2991579	35		3132
3023842	3032579	27		2420
3023842	2990906	71		6391
3023842	2997581	84		7600
3023842	3031532	107		9661
3023842	2987554	40		3595
3023842	6614189	64		5788
3023842	2988220	39		3496
3023842	3009978	22		1970
3023842	2974446	117		10546
3023842	3028129	95		8578
3023842	3023842	0		0
3023842	3002138	78		6982
3023842	3009150	16		1470
3023842	2992978	49		4416
3023842	6446638	106		9555
3023842	2987297	115		10319
3023842	3003713	107		9629
3023842	2989461	112		10122
3023842	2972058	75		6742
3023842	6451486	54		4865
3023842	6618146	8		744
3023842	2979395	39		3480
3023842	3016635	115		10389
3023842	6445057	114		10222
3023842	3026312	109		9819
3023842	2968749	12		1078
3023842	2972195	4		373
3023842	2998916	9		810
3023842	3020834	6		572
3023842	3014634	88		7879
3023842	3028742	12		1125
3023842	2987179	104		9400
3023842	2985141	111		10016
3023842	3015686	99		8910
3023842	2999012	108		9731
3023842	3018355	80		7196
3023842	3004870	91		8211
3023842	2968614	117		10502
3023842	2979209	16		1396
3023842	3016534	13		1128
3023842	2976742	81		7310
3023842	2972273	23		2070
3023842	6455473	29		2620
3023842	2981217	46		4106
3023842	2974162	13		1168
3023842	2976472	91		8202
3023842	3009710	90		8115
3023842	3000329	110		9884
3023842	3034238	12		1058
3023842	6615741	31		2807
3023842	2976695	39		3554
3023842	3018389	101		9079
3023842	3028558	107		9625
3023842	3024276	9		820
3023842	3028637	98		8854
3023842	2977701	20		1805
3023842	3029118	50		4479
3023842	3036022	40		3599
3023842	2971033	107		9606
3023842	2967708	118		10646
3023842	12072017	43		3862
3023842	3017799	113		10129
3023842	2978284	10		885
3023842	3025033	116		10457
3023842	3033065	105		9460
3023842	3006089	10		914
3023842	3034918	109		9789
3023842	6451513	81		7294
3023842	6615738	29		2596
3023842	6617829	53		4810
3023842	3008037	72		6474
3023842	3035398	58		5232
3023842	2987459	113		10137
3023842	2990787	119		10684
3023842	2975265	57		5159
3023842	6455294	116		10422
3023842	3014717	115		10347
3023842	2984145	97		8690
3023842	3018513	71		6392
3023842	2983390	88		7876
3023842	3034991	83		7455
3023842	8288974	4		382
3023842	2999179	91		8155
3023842	2979088	113		10179
3023842	2988214	7		641
3023842	3014258	108		9737
3023842	3006704	120		10784
3023842	3036067	90		8089
3023842	2989486	31		2799
3023842	3036540	6		579
3023842	3019174	10		908
3023842	2973180	38		3418
3023842	6446679	21		1914
3023842	3023410	99		8893
3023842	2984521	87		7847
3023842	2980783	109		9818
3023842	3019095	8		677
3023842	2996413	106		9543
3023842	3029306	98		8803
3023842	3029125	67		6023
3023842	6451469	109		9810
3023842	3024313	103		9287
3023842	3009193	88		7878
3023842	2985142	37		3358
3023842	3016018	119		10684
3023842	2982881	22		1994
3023842	2973396	82		7353
3023842	2983580	98		8818
3023842	2977662	57		5124
3023842	2973418	43		3868
3023842	3032308	4		378
3023842	2967718	109		9827
3023842	3028418	7		628
3023842	3005687	112		10116
3023842	3016053	13		1148
3023842	6446710	11		980
3023842	2979369	14		1251
3023842	2980247	58		5261
3023842	3028382	64		5790
3023842	6457116	113		10130
3023842	2968822	87		7851
3023842	2980300	6		580
3023842	2988208	114		10301
3023842	3008116	96		8625
3023842	6618050	98		8795
3023842	2978208	29		2600
3023842	3004963	12		1040
3023842	2973259	107		9636
3023842	3029809	115		10314
3023842	2992583	103		9271
3023842	6618042	108		9694
3023842	2974661	97		8743
3023842	3029282	39		3545
3023842	2972942	45		4080
3023842	3034939	65		5848
3023842	12072016	13		1145
3023842	2997234	9		783
3023842	3007506	18		1615
3023842	3033242	2		214
3023842	2973863	41		3676
3023842	8288911	109		9837
3023842	2970746	111		10027
3023842	3010787	115		10329
3023842	3012406	82		7371
3023842	2981375	6		560
3023842	3020134	92		8307
3023842	3028380	15		1323
3023842	3001268	105		9421
3023842	8288944	108		9675
3023842	3037512	54		4901
3023842	6425526	99		8871
3023842	2981717	67		6020
3023842	3028783	6		504
3002138	2988800	69		6193
3002138	2969187	92		8237
3002138	2980772	58		5230
3002138	3038354	84		7529
3002138	3028808	44		3974
3002138	2977162	54		4826
3002138	2974657	63		5663
3002138	3012937	47		4267
3002138	3017253	21		1900
3002138	3029227	58		5259
3002138	3014856	42		3771
3002138	6454958	116		10418
3002138	3036433	76		6827
3002138	2976341	113		10177
3002138	3004871	45		4084
3002138	3020850	9		776
3002138	6456718	77		6955
3002138	6445063	24		2138
3002138	2967870	99		8937
3002138	2995750	102		9200
3002138	2974427	67		6016
3002138	2994497	89		8028
3002138	2978891	61		5535
3002138	6425695	48		4334
3002138	6454959	120		10784
3002138	3009198	53		4801
3002138	3005825	54		4860
3002138	2996255	38		3435
3002138	6425528	69		6253
3002138	3038159	82		7352
3002138	3000047	95		8508
3002138	3016667	81		7286
3002138	2987825	83		7441
3002138	2991551	44		3985
3002138	2970148	59		5271
3002138	2999891	48		4305
3002138	3026227	107		9589
3002138	3030057	34		3086
3002138	2976258	67		6013
3002138	2978100	50		4483
3002138	6618043	73		6538
3002138	2968533	56		5051
3002138	3031387	86		7733
3002138	2982875	13		1172
3002138	2980402	21		1930
3002138	2989590	63		5630
3002138	3034041	82		7392
3002138	3033241	106		9521
3002138	6425693	47		4237
3002138	3036012	69		6232
3002138	8288967	67		6030
3002138	2969353	6		497
3002138	2983130	101		9057
3002138	6445059	70		6268
3002138	3022158	41		3732
3002138	3003188	24		2142
3002138	2974338	47		4200
3002138	2986889	83		7477
3002138	2975020	90		8116
3002138	3037352	98		8858
3002138	3003650	15		1389
3002138	6453664	64		5764
3002138	2988186	109		9780
3002138	3008432	41		3710
3002138	3002510	54		4882
3002138	6447127	74		6664
3002138	3006152	74		6660
3002138	2991579	43		3905
3002138	3029283	89		7989
3002138	3008208	100		9030
3002138	3005326	62		5591
3002138	3032579	53		4769
3002138	3016070	101		9063
3002138	3028534	52		4723
3002138	3009566	48		4338
3002138	2990906	7		642
3002138	2997581	10		907
3002138	3007912	110		9886
3002138	6447163	72		6457
3002138	6456720	104		9363
3002138	6427095	99		8913
3002138	2981209	117		10519
3002138	2970092	82		7354
3002138	3035156	69		6215
3002138	3031532	36		3271
3002138	2987554	38		3390
3002138	6614189	17		1493
3002138	2988220	40		3557
3002138	6447121	91		8230
3002138	3009978	56		5052
3002138	6427089	111		10012
3002138	2974446	91		8226
3002138	3028129	33		2947
3002138	3023842	78		6982
3002138	3002138	0		0
3002138	3028431	81		7289
3002138	2975120	117		10530
3002138	3019219	119		10750
3002138	3009150	61		5530
3002138	2976656	101		9061
3002138	6615537	77		6969
3002138	3016398	71		6419
3002138	2992978	29		2593
3002138	3007401	80		7241
3002138	3000866	72		6458
3002138	2996397	109		9791
3002138	2987297	38		3407
3002138	6445065	63		5668
3002138	3003713	37		3356
3002138	2972324	62		5580
3002138	2982859	76		6814
3002138	2989461	68		6089
3002138	2972058	4		404
3002138	2977947	118		10640
3002138	2994068	79		7145
3002138	6451486	25		2235
3002138	3028510	108		9738
3002138	3002443	87		7815
3002138	6427092	85		7609
3002138	2974337	47		4191
3002138	2981259	97		8710
3002138	6618146	72		6483
3002138	6457114	66		5907
3002138	2987547	73		6592
3002138	3020149	104		9329
3002138	3006703	98		8833
3002138	6427097	96		8641
3002138	2979395	41		3651
3002138	3016635	38		3425
3002138	6451516	60		5425
3002138	3022152	66		5963
3002138	6445057	36		3241
3002138	3002271	100		8980
3002138	2987472	75		6735
3002138	3026312	80		7163
3002138	3014868	115		10374
3002138	3017798	79		7086
3002138	2968749	72		6501
3002138	2972168	45		4071
3002138	2972195	74		6618
3002138	2982472	69		6225
3002138	2990987	57		5149
3002138	2998916	74		6705
3002138	2983127	94		8450
3002138	3020834	75		6767
3002138	3027745	74		6667
3002138	2983338	118		10603
3002138	3014634	21		1927
3002138	3028742	80		7195
3002138	3012200	71		6351
3002138	2987179	27		2453
3002138	2993832	79		7090
3002138	3006213	80		7240
3002138	2985141	34		3041
3002138	3015686	22		1986
3002138	3025375	120		10797
3002138	2999012	33		2958
3002138	3018355	10		926
3002138	3004870	14		1233
3002138	2968614	69		6202
3002138	2983732	60		5430
3002138	3014767	76		6835
3002138	2968023	61		5497
3002138	3029256	94		8461
3002138	2979209	62		5586
3002138	3016534	65		5855
3002138	2976742	25		2259
3002138	2972273	55		4913
3002138	6455473	48		4364
3002138	3002357	55		4942
3002138	2981217	33		2938
3002138	2987222	70		6329
3002138	3004838	64		5738
3002138	3005966	99		8911
3002138	2994070	79		7107
3002138	2974162	91		8147
3002138	2976472	23		2040
3002138	3009710	29		2638
3002138	3009663	71		6399
3002138	3000329	75		6730
3002138	3034238	74		6643
3002138	3023344	100		8981
3002138	6615741	46		4175
3002138	2976695	40		3565
3002138	3018389	23		2100
3002138	3007082	108		9753
3002138	2987551	68		6086
3002138	3028558	30		2658
3002138	3024276	69		6167
3002138	2968701	89		7969
3002138	3028637	24		2154
3002138	2980205	68		6096
3002138	2976994	77		6937
3002138	2977701	58		5215
3002138	3029118	28		2547
3002138	3036022	38		3424
3002138	2971033	58		5188
3002138	2967708	69		6203
3002138	12072017	35		3123
3002138	3017799	35		3162
3002138	3016624	102		9220
3002138	2978284	70		6292
3002138	3033065	28		2481
3002138	3006089	81		7253
3002138	3034918	39		3550
3002138	6451513	15		1322
3002138	6615738	49		4398
3002138	2974586	53		4800
3002138	6617829	25		2278
3002138	8297344	103		9269
3002138	3008037	6		511
3002138	3035398	20		1759
3002138	2987459	76		6870
3002138	2990787	41		3716
3002138	3026616	103		9297
3002138	2975265	23		2101
3002138	6455294	42		3816
3002138	3014717	58		5227
3002138	2984145	35		3166
3002138	3018513	12		1062
3002138	2983390	27		2473
3002138	3034991	104		9316
3002138	8288974	82		7362
3002138	3038156	109		9847
3002138	2999179	14		1276
3002138	2975256	48		4336
3002138	2974336	47		4267
3002138	3033784	46		4113
3002138	2980759	62		5562
3002138	2979088	52		4693
3002138	2988214	83		7497
3002138	3006704	43		3855
3002138	3026229	73		6608
3002138	3036067	28		2475
3002138	2999182	78		7051
3002138	2989486	46		4184
3002138	2973485	116		10449
3002138	3036540	71		6403
3002138	3019174	77		6920
3002138	2994486	46		4127
3002138	2973180	113		10195
3002138	2986891	63		5695
3002138	3029248	76		6797
3002138	6446679	99		8867
3002138	2994379	108		9700
3002138	3023410	28		2480
3002138	2984521	30		2658
3002138	2980783	32		2845
3002138	3019095	72		6469
3002138	3008308	115		10373
3002138	2996413	74		6671
3002138	3029306	21		1904
3002138	2969832	108		9738
3002138	3029125	15		1369
3002138	2995155	116		10420
3002138	2973564	119		10723
3002138	3033803	72		6475
3002138	6451469	32		2899
3002138	3024313	29		2579
3002138	3009193	16		1467
3002138	2985142	64		5772
3002138	3016018	56		5016
3002138	2982881	90		8118
3002138	3029284	117		10535
3002138	2973396	4		386
3002138	2983580	50		4520
3002138	2984944	65		5855
3002138	3022164	91		8150
3002138	2977662	21		1863
3002138	2984118	81		7248
3002138	3015661	114		10281
3002138	2973418	35		3148
3002138	2982575	51		4617
3002138	3032308	81		7273
3002138	3009078	120		10771
3002138	2967718	81		7297
3002138	3028418	71		6365
3002138	3005687	48		4312
3002138	3016053	70		6285
3002138	3011268	77		6915
3002138	2985765	56		5030
3002138	6446710	86		7711
3002138	2979369	73		6595
3002138	2980247	95		8569
3002138	3028382	43		3845
3002138	3006511	113		10208
3002138	6457116	36		3260
3002138	2968822	21		1891
3002138	2980300	79		7124
3002138	2988208	86		7725
3002138	3008116	28		2554
3002138	6618050	71		6394
3002138	2978208	92		8257
3002138	3004963	68		6087
3002138	2973259	40		3598
3002138	3029809	44		3933
3002138	2992583	29		2595
3002138	6618042	78		7042
3002138	2975798	111		9967
3002138	2974661	99		8924
3002138	3023576	114		10261
3002138	3008015	84		7601
3002138	2996234	78		7006
3002138	3029282	38		3452
3002138	2972942	38		3376
3002138	3034939	18		1652
3002138	12072016	88		7880
3002138	2993771	71		6433
3002138	2980220	86		7715
3002138	6451579	114		10223
3002138	2997234	85		7637
3002138	2968290	120		10789
3002138	3007506	88		7899
3002138	3031665	102		9220
3002138	3033242	80		7168
3002138	2978561	78		6981
3002138	3015384	79		7111
3002138	2977959	79		7101
3002138	2973863	37		3320
3002138	3027889	84		7557
3002138	3023736	67		6055
3002138	2970746	44		3997
3002138	3010787	70		6292
3002138	3034169	71		6351
3002138	3012406	108		9723
3002138	2981375	73		6561
3002138	3002132	102		9207
3002138	3020134	20		1799
3002138	3028380	90		8121
3002138	3015571	109		9798
3002138	3001268	119		10711
3002138	8288944	118		10646
3002138	2997384	96		8630
3002138	3037512	58		5208
3002138	3037482	87		7856
3002138	6425526	70		6329
3002138	2981717	56		5056
3002138	2970408	71		6425
3002138	3028783	75		6777
3028431	2969187	16		1463
3028431	2980772	33		3009
3028431	3038354	35		3180
3028431	3035681	101		9055
3028431	2974657	31		2777
3028431	3012937	49		4443
3028431	3017253	100		9002
3028431	3036938	90		8059
3028431	6454958	45		4040
3028431	3036433	9		791
3028431	2976341	59		5321
3028431	3012647	55		4986
3028431	3020850	83		7501
3028431	6456718	7		649
3028431	6445063	102		9206
3028431	2967870	36		3224
3028431	2995750	34		3089
3028431	2974427	26		2362
3028431	2989460	118		10630
3028431	3028542	101		9122
3028431	6614137	80		7201
