data;

# ORIGEM	DESTINO	DIST(km)	DUR(h)
# Duracao maxima de 10800 h
param:	K:	dist	dur:= 
3029140	3014517	71		6422
3029140	6431123	99		8923
3029140	3038653	58		5265
3029140	2974624	16		1407
3029140	2969578	48		4316
3029140	2967125	88		7945
3029140	12045325	79		7090
3029140	3029140	0		0
3029140	3027804	56		5022
3029140	2973571	70		6264
3029140	3023502	58		5213
3029140	2987591	57		5122
3029140	2987989	56		5066
3029140	6431177	15		1312
3029140	3037372	55		4988
3029140	2970027	49		4444
3029140	6616371	100		8977
3029140	2987192	75		6719
3029140	6431189	43		3892
3029140	3038244	72		6490
3029140	2980115	41		3720
3029140	3032162	66		5932
3029140	2972527	116		10409
3029140	2974157	111		9961
3029140	2974365	85		7661
3029140	3028606	47		4200
3029140	2997132	8		721
3029140	2989579	88		7929
3029140	3024038	95		8512
3029140	2976215	91		8164
3029140	2998221	58		5179
3029140	2976121	12		1097
3027804	3227183	77		6914
3027804	3018443	41		3706
3027804	2985947	84		7581
3027804	6616385	25		2274
3027804	12024241	32		2897
3027804	2988658	28		2538
3027804	2997248	25		2212
3027804	3029090	66		5919
3027804	3213049	36		3281
3027804	3016133	36		3220
3027804	2985266	88		7892
3027804	2985196	38		3444
3027804	2988063	15		1379
3027804	3038305	73		6592
3027804	2975949	63		5694
3027804	3014517	67		6049
3027804	6431123	90		8091
3027804	3031801	108		9760
3027804	3038653	69		6228
3027804	2974624	57		5093
3027804	2969578	19		1670
3027804	2967125	70		6297
3027804	12045325	47		4222
3027804	3029140	56		5022
3027804	3027804	0		0
3027804	2973571	24		2182
3027804	3023502	62		5535
3027804	2987591	6		498
3027804	2987989	59		5355
3027804	6431177	54		4891
3027804	3037372	69		6238
3027804	2970027	17		1545
3027804	6616371	74		6657
3027804	2987192	77		6894
3027804	6431189	35		3173
3027804	3038244	69		6220
3027804	2980115	42		3762
3027804	3032162	66		5969
3027804	2972527	98		8863
3027804	2974157	91		8174
3027804	2974365	53		4798
3027804	3028606	77		6931
3027804	2997132	61		5452
3027804	2989579	83		7483
3027804	3024038	68		6086
3027804	2976215	74		6618
3027804	2998221	8		692
3027804	2976121	55		4970
2973571	3227183	67		6068
2973571	3018443	65		5889
2973571	2985947	61		5519
2973571	6616385	49		4446
2973571	12024241	56		5077
2973571	2988658	37		3300
2973571	2997248	49		4377
2973571	3029090	80		7205
2973571	3213049	61		5461
2973571	3016133	14		1266
2973571	2985266	70		6316
2973571	2985196	19		1742
2973571	2988063	40		3558
2973571	3038305	65		5885
2973571	2975949	56		5055
2973571	3014517	53		4755
2973571	6431123	71		6368
2973571	3031801	86		7728
2973571	3038653	61		5489
2973571	2974624	75		6729
2973571	2969578	43		3841
2973571	2967125	49		4453
2973571	12045325	24		2191
2973571	3029140	70		6264
2973571	3027804	24		2182
2973571	2973571	0		0
2973571	3023502	52		4680
2973571	2987591	29		2611
2973571	2987989	50		4536
2973571	6431177	72		6514
2973571	3037372	63		5625
2973571	2970027	41		3723
2973571	6616371	51		4591
2973571	2987192	63		5687
2973571	6431189	59		5316
2973571	3038244	55		4938
2973571	2980115	65		5880
2973571	3032162	54		4873
2973571	2972527	77		6889
2973571	2974157	69		6168
2973571	2974365	30		2708
2973571	3028606	76		6820
2973571	2997132	76		6845
2973571	2989579	66		5950
2973571	3024038	45		4024
2973571	2976215	53		4778
2973571	2998221	17		1527
2973571	2976121	73		6534
3023502	3227183	16		1405
3023502	3018443	91		8184
3023502	2985947	54		4859
3023502	6616385	76		6848
3023502	12024241	82		7422
3023502	2988658	41		3653
3023502	2997248	75		6738
3023502	3029090	66		5901
3023502	3213049	86		7739
3023502	3016133	41		3718
3023502	2985266	35		3138
3023502	2985196	35		3119
3023502	2988063	70		6307
3023502	3038305	14		1220
3023502	2975949	7		613
3023502	3014517	14		1248
3023502	6431123	41		3715
3023502	3031801	70		6303
3023502	3038653	9		826
3023502	2974624	72		6473
3023502	2969578	71		6421
3023502	2967125	34		3099
3023502	12045325	40		3622
3023502	3029140	58		5213
3023502	3027804	62		5535
3023502	2973571	52		4680
3023502	3023502	0		0
3023502	2987591	67		6000
3023502	2987989	2		189
3023502	6431177	70		6301
3023502	3037372	12		1059
3023502	2970027	71		6418
3023502	6616371	48		4357
3023502	2987192	18		1585
3023502	6431189	81		7251
3023502	3038244	14		1286
3023502	2980115	84		7521
3023502	3032162	8		720
3023502	2972527	59		5278
3023502	2974157	55		4932
3023502	2974365	43		3898
3023502	3028606	30		2742
3023502	2997132	66		5926
3023502	2989579	30		2717
3023502	3024038	45		4070
3023502	2976215	36		3221
3023502	2998221	56		5028
3023502	2976121	68		6157
2987591	3227183	82		7370
2987591	3018443	37		3307
2987591	2985947	90		8057
2987591	6616385	21		1930
2987591	12024241	28		2522
2987591	2988658	32		2855
2987591	2997248	21		1885
2987591	3029090	67		5991
2987591	3213049	32		2899
2987591	3016133	41		3697
2987591	2985266	93		8389
2987591	2985196	44		3938
2987591	2988063	12		1044
2987591	3038305	78		7036
2987591	2975949	68		6138
2987591	3014517	73		6539
2987591	6431123	95		8590
2987591	3031801	114		10243
2987591	3038653	74		6677
2987591	2974624	56		5055
2987591	2969578	15		1348
2987591	2967125	75		6792
2987591	12045325	52		4697
2987591	3029140	57		5122
2987591	3027804	6		498
2987591	2973571	29		2611
2987591	3023502	67		6000
2987591	2987591	0		0
2987591	2987989	65		5817
2987591	6431177	54		4861
2987591	3037372	74		6675
2987591	2970027	13		1201
2987591	6616371	79		7132
2987591	2987192	82		7377
2987591	6431189	32		2864
2987591	3038244	75		6709
2987591	2980115	39		3472
2987591	3032162	72		6448
2987591	2972527	104		9352
2987591	2974157	96		8659
2987591	2974365	59		5265
2987591	3028606	81		7296
2987591	2997132	61		5496
2987591	2989579	89		7979
2987591	3024038	73		6561
2987591	2976215	79		7113
2987591	2998221	13		1176
2987591	2976121	55		4962
2987989	3227183	17		1573
2987989	3018443	89		7996
2987989	2985947	55		4928
2987989	6616385	74		6659
2987989	12024241	80		7233
2987989	2988658	38		3465
2987989	2997248	73		6549
2987989	3029090	64		5770
2987989	3213049	84		7550
2987989	3016133	40		3603
2987989	2985266	37		3297
2987989	2985196	33		3004
2987989	2988063	68		6119
2987989	3038305	15		1350
2987989	2975949	7		625
2987989	3014517	15		1367
2987989	6431123	43		3857
2987989	3031801	71		6421
2987989	3038653	11		953
2987989	2974624	70		6314
2987989	2969578	69		6232
2987989	2967125	35		3157
2987989	12045325	39		3552
2987989	3029140	56		5066
2987989	3027804	59		5355
2987989	2973571	50		4536
2987989	3023502	2		189
2987989	2987591	65		5817
2987989	2987989	0		0
2987989	6431177	68		6140
2987989	3037372	13		1140
2987989	2970027	69		6230
2987989	6616371	49		4396
2987989	2987192	20		1766
2987989	6431189	78		7063
2987989	3038244	16		1424
2987989	2980115	82		7336
2987989	3032162	10		875
2987989	2972527	60		5395
2987989	2974157	56		5028
2987989	2974365	43		3854
2987989	3028606	31		2755
2987989	2997132	64		5782
2987989	2989579	32		2872
2987989	3024038	45		4087
2987989	2976215	37		3295
2987989	2998221	54		4853
2987989	2976121	67		5999
6431177	3227183	79		7095
6431177	3018443	42		3748
6431177	2985947	117		10553
6431177	6616385	39		3547
6431177	12024241	39		3551
6431177	2988658	38		3440
6431177	2997248	39		3488
6431177	3029090	17		1535
6431177	3213049	39		3550
6431177	3016133	76		6877
6431177	2985266	105		9436
6431177	2985196	74		6662
6431177	2988063	45		4019
6431177	3038305	73		6595
6431177	2975949	66		5958
6431177	3014517	83		7464
6431177	6431123	111		9973
6431177	3038653	72		6445
6431177	2974624	2		215
6431177	2969578	42		3789
6431177	2967125	98		8832
6431177	12045325	85		7691
6431177	3029140	15		1312
6431177	3027804	54		4891
6431177	2973571	72		6514
6431177	3023502	70		6301
6431177	2987591	54		4861
6431177	2987989	68		6140
6431177	6431177	0		0
6431177	3037372	69		6192
6431177	2970027	44		3940
6431177	6616371	109		9767
6431177	2987192	87		7852
6431177	6431189	33		2962
6431177	3038244	84		7550
6431177	2980115	29		2644
6431177	3032162	78		7015
6431177	2974365	92		8290
6431177	3028606	61		5505
6431177	2997132	11		970
6431177	2989579	100		9011
6431177	3024038	103		9266
6431177	2976215	101		9076
6431177	2998221	58		5216
6431177	2976121	3		233
3037372	3227183	10		903
3037372	3018443	95		8527
3037372	2985947	63		5700
3037372	6616385	81		7283
3037372	12024241	87		7811
3037372	2988658	45		4071
3037372	2997248	80		7172
3037372	3029090	62		5544
3037372	3213049	90		8098
3037372	3016133	53		4736
3037372	2985266	39		3540
3037372	2985196	46		4139
3037372	2988063	76		6845
3037372	3038305	5		414
3037372	2975949	6		572
3037372	3014517	23		2038
3037372	6431123	47		4222
3037372	3031801	77		6915
3037372	3038653	4		363
3037372	2974624	70		6341
3037372	2969578	77		6919
3037372	2967125	44		4000
3037372	12045325	52		4680
3037372	3029140	55		4988
3037372	3027804	69		6238
3037372	2973571	63		5625
3037372	3023502	12		1059
3037372	2987591	74		6675
3037372	2987989	13		1140
3037372	6431177	69		6192
3037372	3037372	0		0
3037372	2970027	77		6939
3037372	6616371	59		5291
3037372	2987192	21		1866
3037372	6431189	84		7564
3037372	3038244	22		1990
3037372	2980115	86		7757
3037372	3032162	16		1456
3037372	2972527	66		5913
3037372	2974157	63		5669
3037372	2974365	55		4953
3037372	3028606	20		1771
3037372	2997132	63		5669
3037372	2989579	35		3173
3037372	3024038	56		5053
3037372	2976215	45		4069
3037372	2998221	64		5799
3037372	2976121	67		6019
2970027	3227183	86		7718
2970027	3018443	24		2171
2970027	2985947	100		9034
2970027	6616385	8		733
2970027	12024241	15		1354
2970027	2988658	32		2881
2970027	2997248	8		685
2970027	3029090	58		5231
2970027	3213049	19		1738
2970027	3016133	52		4694
2970027	2985266	101		9076
2970027	2985196	54		4836
2970027	2988063	2		166
2970027	3038305	81		7328
2970027	2975949	72		6445
2970027	3014517	79		7138
2970027	6431123	104		9354
2970027	3038653	78		7002
2970027	2974624	46		4115
2970027	2969578	2		161
2970027	2967125	85		7651
2970027	12045325	63		5694
2970027	3029140	49		4444
2970027	3027804	17		1545
2970027	2973571	41		3723
2970027	3023502	71		6418
2970027	2987591	13		1201
2970027	2987989	69		6230
2970027	6431177	44		3940
2970027	3037372	77		6939
2970027	2970027	0		0
2970027	6616371	90		8119
2970027	2987192	88		7904
2970027	6431189	18		1663
2970027	3038244	81		7295
2970027	2980115	25		2275
2970027	3032162	77		6956
2970027	2972527	114		10259
2970027	2974157	107		9592
2970027	2974365	70		6286
2970027	3028606	81		7271
2970027	2997132	52		4693
2970027	2989579	96		8652
2970027	3024038	84		7550
2970027	2976215	89		7965
2970027	2998221	24		2205
2970027	2976121	45		4076
6616371	3227183	55		4989
6616371	3018443	114		10271
6616371	2985947	10		929
6616371	6616385	98		8792
6616371	12024241	105		9439
6616371	2988658	71		6390
6616371	2997248	97		8704
6616371	3029090	109		9819
6616371	3213049	109		9820
6616371	3016133	38		3437
6616371	2985266	34		3090
6616371	2985196	37		3317
6616371	2988063	88		7959
6616371	3038305	58		5218
6616371	2975949	55		4967
6616371	3014517	36		3267
6616371	6431123	29		2637
6616371	3031801	35		3141
6616371	3038653	55		4944
6616371	2974624	111		9972
6616371	2969578	91		8207
6616371	2967125	14		1303
6616371	12045325	27		2435
6616371	3029140	100		8977
6616371	3027804	74		6657
6616371	2973571	51		4591
6616371	3023502	48		4357
6616371	2987591	79		7132
6616371	2987989	49		4396
6616371	6431177	109		9767
6616371	3037372	59		5291
6616371	2970027	90		8119
6616371	6616371	0		0
6616371	2987192	43		3856
6616371	6431189	106		9544
6616371	3038244	37		3352
6616371	2980115	111		10024
6616371	3032162	43		3837
6616371	2972527	26		2375
6616371	2974157	18		1623
6616371	2974365	21		1883
6616371	3028606	78		7058
6616371	2997132	108		9689
6616371	2989579	33		3007
6616371	3024038	6		571
6616371	2976215	15		1337
6616371	2998221	66		5965
6616371	2976121	108		9691
2987192	3227183	13		1214
2987192	3018443	108		9736
2987192	2985947	45		4068
2987192	6616385	93		8372
2987192	12024241	100		8961
2987192	2988658	58		5209
2987192	2997248	92		8264
2987192	3029090	82		7346
2987192	3213049	103		9287
2987192	3016133	50		4533
2987192	2985266	19		1675
2987192	2985196	44		3966
2987192	2988063	86		7783
2987192	3038305	18		1599
2987192	2975949	21		1910
2987192	3014517	10		942
2987192	6431123	26		2361
2987192	3031801	56		5069
2987192	3038653	17		1520
2987192	2974624	89		8018
2987192	2969578	88		7918
2987192	2967125	29		2574
2987192	12045325	45		4086
2987192	3029140	75		6719
2987192	3027804	77		6894
2987192	2973571	63		5687
2987192	3023502	18		1585
2987192	2987591	82		7377
2987192	2987989	20		1766
2987192	6431177	87		7852
2987192	3037372	21		1866
2987192	2970027	88		7904
2987192	6616371	43		3856
2987192	2987192	0		0
2987192	6431189	98		8813
2987192	3038244	8		760
2987192	2980115	101		9099
2987192	3032162	11		948
2987192	2972527	45		4081
2987192	2974157	43		3912
2987192	2974365	46		4128
2987192	3028606	39		3525
2987192	2997132	82		7422
2987192	2989579	15		1312
2987192	3024038	42		3775
2987192	2976215	28		2529
2987192	2998221	70		6323
2987192	2976121	86		7699
6431189	3227183	94		8419
6431189	3018443	11		976
6431189	2985947	116		10440
6431189	6616385	11		948
6431189	12024241	7		610
6431189	2988658	40		3605
6431189	2997248	11		979
6431189	3029090	50		4459
6431189	3213049	7		620
6431189	3016133	69		6176
6431189	2985266	113		10151
6431189	2985196	69		6228
6431189	2988063	20		1821
6431189	3038305	89		7975
6431189	2975949	79		7145
6431189	3014517	91		8151
6431189	6431123	117		10514
6431189	3038653	86		7701
6431189	2974624	34		3078
6431189	2969578	17		1517
6431189	2967125	99		8943
6431189	12045325	80		7158
6431189	3029140	43		3892
6431189	3027804	35		3173
6431189	2973571	59		5316
6431189	3023502	81		7251
6431189	2987591	32		2864
6431189	2987989	78		7063
6431189	6431177	33		2962
6431189	3037372	84		7564
6431189	2970027	18		1663
6431189	6616371	106		9544
6431189	2987192	98		8813
6431189	6431189	0		0
6431189	3038244	92		8290
6431189	2980115	7		622
6431189	3032162	87		7873
6431189	2974365	86		7766
6431189	3028606	83		7510
6431189	2997132	43		3885
6431189	2989579	108		9717
6431189	3024038	100		8983
6431189	2976215	103		9244
6431189	2998221	42		3789
6431189	2976121	35		3160
3038244	3227183	18		1656
3038244	3018443	102		9192
3038244	2985947	41		3711
3038244	6616385	87		7797
3038244	12024241	93		8401
3038244	2988658	52		4695
3038244	2997248	85		7690
3038244	3029090	80		7188
3038244	3213049	97		8738
3038244	3016133	42		3775
3038244	2985266	21		1900
3038244	2985196	36		3211
3038244	2988063	80		7168
3038244	3038305	21		1870
3038244	2975949	20		1806
3038244	3014517	2		183
3038244	6431123	27		2433
3038244	3031801	56		5024
3038244	3038653	18		1630
3038244	2974624	86		7728
3038244	2969578	81		7319
3038244	2967125	23		2049
3038244	12045325	37		3336
3038244	3029140	72		6490
3038244	3027804	69		6220
3038244	2973571	55		4938
3038244	3023502	14		1286
3038244	2987591	75		6709
3038244	2987989	16		1424
3038244	6431177	84		7550
3038244	3037372	22		1990
3038244	2970027	81		7295
3038244	6616371	37		3352
3038244	2987192	8		760
3038244	6431189	92		8290
3038244	3038244	0		0
3038244	2980115	96		8611
3038244	3032162	6		580
3038244	2972527	44		4003
3038244	2974157	41		3698
3038244	2974365	38		3409
3038244	3028606	42		3756
3038244	2997132	80		7205
3038244	2989579	16		1468
3038244	3024038	35		3188
3038244	2976215	23		2087
3038244	2998221	63		5629
3038244	2976121	82		7414
2980115	3227183	96		8630
2980115	3018443	12		1105
2980115	6616385	17		1569
2980115	12024241	13		1165
2980115	2988658	44		3919
2980115	2997248	18		1593
2980115	3029090	46		4175
2980115	3213049	11		991
2980115	3016133	74		6692
2980115	2985266	117		10490
2980115	2985196	75		6709
2980115	2988063	27		2429
2980115	3038305	91		8170
2980115	2975949	82		7369
2980115	3014517	94		8480
2980115	3038653	88		7919
2980115	2974624	30		2725
2980115	2969578	24		2125
2980115	2967125	104		9372
2980115	12045325	85		7662
2980115	3029140	41		3720
2980115	3027804	42		3762
2980115	2973571	65		5880
2980115	3023502	84		7521
2980115	2987591	39		3472
2980115	2987989	82		7336
2980115	6431177	29		2644
2980115	3037372	86		7757
2980115	2970027	25		2275
2980115	6616371	111		10024
2980115	2987192	101		9099
2980115	6431189	7		622
2980115	3038244	96		8611
2980115	2980115	0		0
2980115	3032162	91		8168
2980115	2974365	92		8273
2980115	3028606	84		7560
2980115	2997132	40		3604
2980115	2989579	112		10055
2980115	3024038	105		9468
2980115	2976215	107		9667
2980115	2998221	48		4358
2980115	2976121	32		2861
3032162	3227183	15		1322
3032162	3018443	98		8792
3032162	2985947	47		4255
3032162	6616385	82		7424
3032162	12024241	89		8014
3032162	2988658	47		4268
3032162	2997248	81		7316
3032162	3029090	74		6617
3032162	3213049	93		8342
3032162	3016133	42		3787
3032162	2985266	27		2422
3032162	2985196	36		3197
3032162	2988063	76		6837
3032162	3038305	16		1406
3032162	2975949	14		1227
3032162	3014517	7		587
3032162	6431123	33		2997
3032162	3031801	62		5604
3032162	3038653	12		1107
3032162	2974624	80		7189
3032162	2969578	77		6970
3032162	2967125	28		2544
3032162	12045325	39		3498
3032162	3029140	66		5932
3032162	3027804	66		5969
3032162	2973571	54		4873
3032162	3023502	8		720
3032162	2987591	72		6448
3032162	2987989	10		875
3032162	6431177	78		7015
3032162	3037372	16		1456
3032162	2970027	77		6956
3032162	6616371	43		3837
3032162	2987192	11		948
3032162	6431189	87		7873
3032162	3038244	6		580
3032162	2980115	91		8168
3032162	3032162	0		0
3032162	2972527	51		4583
3032162	2974157	47		4270
3032162	2974365	41		3665
3032162	3028606	36		3226
3032162	2997132	74		6646
3032162	2989579	22		1999
3032162	3024038	40		3619
3032162	2976215	29		2619
3032162	2998221	60		5413
3032162	2976121	76		6873
2972527	3227183	59		5279
2972527	2985947	17		1524
2972527	2988658	91		8183
2972527	2997248	120		10799
2972527	3016133	63		5673
2972527	2985266	28		2518
2972527	2985196	60		5428
2972527	2988063	112		10105
2972527	3038305	63		5679
2972527	2975949	65		5807
2972527	3014517	45		4031
2972527	6431123	20		1768
2972527	3031801	11		1028
2972527	3038653	62		5553
2972527	2969578	115		10330
2972527	2967125	29		2633
2972527	12045325	52		4698
2972527	3029140	116		10409
2972527	3027804	98		8863
2972527	2973571	77		6889
2972527	3023502	59		5278
2972527	2987591	104		9352
2972527	2987989	60		5395
2972527	3037372	66		5913
2972527	2970027	114		10259
2972527	6616371	26		2375
2972527	2987192	45		4081
2972527	3038244	44		4003
2972527	3032162	51		4583
2972527	2972527	0		0
2972527	2974157	8		755
2972527	2974365	47		4209
2972527	3028606	85		7606
2972527	2989579	31		2784
2972527	3024038	32		2904
2972527	2976215	26		2342
2972527	2998221	91		8175
2974157	3227183	57		5126
2974157	2985947	9		781
2974157	6616385	114		10240
2974157	2988658	85		7616
2974157	2997248	113		10148
2974157	3029090	119		10738
2974157	3016133	55		4968
2974157	2985266	28		2534
2974157	2985196	53		4756
2974157	2988063	105		9437
2974157	3038305	61		5480
2974157	2975949	61		5495
2974157	3014517	41		3693
2974157	6431123	20		1821
2974157	3031801	18		1594
2974157	3038653	59		5306
2974157	2969578	107		9669
2974157	2967125	23		2051
2974157	12045325	44		3982
2974157	3029140	111		9961
2974157	3027804	91		8174
2974157	2973571	69		6168
2974157	3023502	55		4932
2974157	2987591	96		8659
2974157	2987989	56		5028
2974157	3037372	63		5669
2974157	2970027	107		9592
2974157	6616371	18		1623
2974157	2987192	43		3912
2974157	3038244	41		3698
2974157	3032162	47		4270
2974157	2972527	8		755
2974157	2974157	0		0
2974157	2974365	39		3474
2974157	3028606	82		7409
2974157	2997132	119		10681
2974157	2989579	30		2691
2974157	3024038	24		2162
2974157	2976215	20		1800
2974157	2998221	83		7484
2974157	2976121	120		10775
2974365	3227183	55		4983
2974365	3018443	94		8451
2974365	2985947	31		2811
2974365	6616385	78		6975
2974365	12024241	85		7622
2974365	2988658	54		4852
2974365	2997248	77		6892
2974365	3029090	95		8559
2974365	3213049	89		8005
2974365	3016133	18		1594
2974365	2985266	46		4120
2974365	2985196	18		1632
2974365	2988063	68		6124
2974365	3038305	56		5031
2974365	2975949	50		4479
2974365	3014517	36		3250
2974365	6431123	44		3962
2974365	3031801	56		5022
2974365	3038653	52		4670
2974365	2974624	94		8502
2974365	2969578	71		6382
2974365	2967125	22		2018
2974365	12045325	7		615
2974365	3029140	85		7661
2974365	3027804	53		4798
2974365	2973571	30		2708
2974365	3023502	43		3898
2974365	2987591	59		5265
2974365	2987989	43		3854
2974365	6431177	92		8290
2974365	3037372	55		4953
2974365	2970027	70		6286
2974365	6616371	21		1883
2974365	2987192	46		4128
2974365	6431189	86		7766
2974365	3038244	38		3409
2974365	2980115	92		8273
2974365	3032162	41		3665
2974365	2972527	47		4209
2974365	2974157	39		3474
2974365	2974365	0		0
2974365	3028606	73		6599
2974365	2997132	93		8347
2974365	2989579	43		3852
2974365	3024038	15		1318
2974365	2976215	26		2315
2974365	2998221	46		4107
2974365	2976121	92		8244
3028606	3227183	26		2340
3028606	3018443	94		8484
3028606	2985947	83		7467
3028606	6616385	83		7449
3028606	12024241	88		7878
3028606	2988658	50		4458
3028606	2997248	82		7341
3028606	3029090	50		4491
3028606	3213049	90		8101
3028606	3016133	68		6136
3028606	2985266	57		5151
3028606	2985196	62		5565
3028606	2988063	80		7214
3028606	3038305	21		1931
3028606	2975949	24		2135
3028606	3014517	42		3808
3028606	6431123	65		5872
3028606	3031801	95		8588
3028606	3038653	24		2127
3028606	2974624	62		5606
3028606	2969578	80		7213
3028606	2967125	64		5770
3028606	12045325	70		6257
3028606	3029140	47		4200
3028606	3027804	77		6931
3028606	2973571	76		6820
3028606	3023502	30		2742
3028606	2987591	81		7296
3028606	2987989	31		2755
3028606	6431177	61		5505
3028606	3037372	20		1771
3028606	2970027	81		7271
3028606	6616371	78		7058
3028606	2987192	39		3525
3028606	6431189	83		7510
3028606	3038244	42		3756
3028606	2980115	84		7560
3028606	3032162	36		3226
3028606	2972527	85		7606
3028606	2974157	82		7409
3028606	2974365	73		6599
3028606	3028606	0		0
3028606	2997132	53		4772
3028606	2989579	54		4828
3028606	3024038	76		6803
3028606	2976215	65		5839
3028606	2998221	74		6638
3028606	2976121	59		5296
2997132	3227183	73		6560
2997132	3018443	52		4705
2997132	2985947	116		10424
2997132	6616385	49		4386
2997132	12024241	50		4459
2997132	2988658	40		3597
2997132	2997248	48		4316
2997132	3029090	6		574
2997132	3213049	50		4486
2997132	3016133	78		7038
2997132	2985266	101		9055
2997132	2985196	75		6746
2997132	2988063	53		4751
2997132	3038305	67		6055
2997132	2975949	61		5513
2997132	3014517	79		7140
2997132	6431123	107		9639
2997132	3038653	66		5955
2997132	2974624	11		954
2997132	2969578	51		4552
2997132	2967125	96		8664
2997132	12045325	86		7769
2997132	3029140	8		721
2997132	3027804	61		5452
2997132	2973571	76		6845
2997132	3023502	66		5926
2997132	2987591	61		5496
2997132	2987989	64		5782
2997132	6431177	11		970
2997132	3037372	63		5669
2997132	2970027	52		4693
2997132	6616371	108		9689
2997132	2987192	82		7422
2997132	6431189	43		3885
2997132	3038244	80		7205
2997132	2980115	40		3604
2997132	3032162	74		6646
2997132	2974157	119		10681
2997132	2974365	93		8347
2997132	3028606	53		4772
2997132	2997132	0		0
2997132	2989579	96		8641
2997132	3024038	102		9219
2997132	2976215	99		8884
2997132	2998221	63		5678
2997132	2976121	8		744
2989579	3227183	28		2495
2989579	3018443	118		10604
2989579	2985947	33		2984
2989579	6616385	102		9186
2989579	12024241	109		9802
2989579	2988658	68		6137
2989579	2997248	101		9081
2989579	3029090	96		8596
2989579	3213049	113		10147
2989579	3016133	52		4703
2989579	2985266	5		435
2989579	2985196	47		4218
2989579	2988063	95		8517
2989579	3038305	32		2909
2989579	2975949	35		3156
2989579	3014517	18		1580
2989579	6431123	12		1050
2989579	3031801	42		3760
2989579	3038653	31		2821
2989579	2974624	102		9186
2989579	2969578	97		8687
2989579	2967125	21		1912
2989579	12045325	45		4008
2989579	3029140	88		7929
2989579	3027804	83		7483
2989579	2973571	66		5950
2989579	3023502	30		2717
2989579	2987591	89		7979
2989579	2987989	32		2872
2989579	6431177	100		9011
2989579	3037372	35		3173
2989579	2970027	96		8652
2989579	6616371	33		3007
2989579	2987192	15		1312
2989579	6431189	108		9717
2989579	3038244	16		1468
2989579	2980115	112		10055
2989579	3032162	22		1999
2989579	2972527	31		2784
2989579	2974157	30		2691
2989579	2974365	43		3852
2989579	3028606	54		4828
2989579	2997132	96		8641
2989579	2989579	0		0
2989579	3024038	34		3105
2989579	2976215	19		1715
2989579	2998221	76		6853
2989579	2976121	99		8871
3024038	3227183	54		4843
3024038	3018443	108		9704
3024038	2985947	17		1498
3024038	6616385	91		8225
3024038	12024241	99		8872
3024038	2988658	65		5870
3024038	2997248	90		8138
3024038	3029090	104		9368
3024038	3213049	103		9254
3024038	3016133	32		2866
3024038	2985266	36		3262
3024038	2985196	31		2759
3024038	2988063	82		7390
3024038	3038305	56		5021
3024038	2975949	52		4682
3024038	3014517	34		3077
3024038	6431123	32		2921
3024038	3031801	41		3705
3024038	3038653	52		4719
3024038	2974624	105		9473
3024038	2969578	85		7639
3024038	2967125	14		1223
3024038	12045325	21		1864
3024038	3029140	95		8512
3024038	3027804	68		6086
3024038	2973571	45		4024
3024038	3023502	45		4070
3024038	2987591	73		6561
3024038	2987989	45		4087
3024038	6431177	103		9266
3024038	3037372	56		5053
3024038	2970027	84		7550
3024038	6616371	6		571
3024038	2987192	42		3775
3024038	6431189	100		8983
3024038	3038244	35		3188
3024038	2980115	105		9468
3024038	3032162	40		3619
3024038	2972527	32		2904
3024038	2974157	24		2162
3024038	2974365	15		1318
3024038	3028606	76		6803
3024038	2997132	102		9219
3024038	2989579	34		3105
3024038	3024038	0		0
3024038	2976215	15		1392
3024038	2998221	60		5394
3024038	2976121	102		9197
2976215	3227183	41		3688
2976215	3018443	112		10052
2976215	2985947	18		1640
2976215	6616385	95		8583
2976215	12024241	102		9224
2976215	2988658	65		5843
2976215	2997248	94		8486
2976215	3029090	99		8951
2976215	3213049	107		9593
2976215	3016133	39		3517
2976215	2985266	21		1879
2976215	2985196	35		3178
2976215	2988063	87		7815
2976215	3038305	44		3953
2976215	2975949	42		3812
2976215	3014517	23		2033
2976215	6431123	18		1648
2976215	3031801	37		3340
2976215	3038653	41		3712
2976215	2974624	103		9272
2976215	2969578	89		8029
2976215	2967125	4		325
2976215	12045325	29		2633
2976215	3029140	91		8164
2976215	3027804	74		6618
2976215	2973571	53		4778
2976215	3023502	36		3221
2976215	2987591	79		7113
2976215	2987989	37		3295
2976215	6431177	101		9076
2976215	3037372	45		4069
2976215	2970027	89		7965
2976215	6616371	15		1337
2976215	2987192	28		2529
2976215	6431189	103		9244
2976215	3038244	23		2087
2976215	2980115	107		9667
2976215	3032162	29		2619
2976215	2972527	26		2342
2976215	2974157	20		1800
2976215	2974365	26		2315
2976215	3028606	65		5839
2976215	2997132	99		8884
2976215	2989579	19		1715
2976215	3024038	15		1392
2976215	2976215	0		0
2976215	2998221	66		5941
2976215	2976121	100		8975
2998221	3227183	71		6425
2998221	3018443	49		4376
2998221	2985947	77		6888
2998221	6616385	32		2922
2998221	12024241	40		3557
2998221	2988658	27		2424
2998221	2997248	32		2851
2998221	3029090	68		6104
2998221	3213049	44		3942
2998221	3016133	28		2528
2998221	2985266	81		7256
2998221	2985196	31		2764
2998221	2988063	23		2040
2998221	3038305	68		6133
2998221	2975949	58		5241
2998221	3014517	61		5455
2998221	6431123	83		7433
2998221	3031801	101		9069
2998221	3038653	64		5757
2998221	2974624	60		5425
2998221	2969578	26		2318
2998221	2967125	62		5619
