NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,3032462,"Blain",2,"Nurses",31783,80.411
1,3032462,"Blain",3,"OtherCadres",31783,39.7291
1,3032462,"Blain",4,"CommunityBased",31783,155.1009
1,3032462,"Blain",5,"Beds",31783,0
1,3032462,"Blain",6,"CTScanner",31783,0
1,3032462,"Blain",7,"MRIUnit",31783,0
1,3032462,"Blain",8,"Mammography",31783,0
1,3032462,"Blain",9,"Radiotherapy",31783,0
1,2997210,"Luçon",1,"Physicians",36435,14.9383
1,2997210,"Luçon",2,"Nurses",36435,92.1806
1,2997210,"Luçon",3,"OtherCadres",36435,45.544
1,2997210,"Luçon",4,"CommunityBased",36435,177.8029
1,2997210,"Luçon",5,"Beds",36435,0
1,2997210,"Luçon",6,"CTScanner",36435,0
1,2997210,"Luçon",7,"MRIUnit",36435,0
1,2997210,"Luçon",8,"Mammography",36435,0
1,2997210,"Luçon",9,"Radiotherapy",36435,0
1,2975597,"Savenay",1,"Physicians",94476,38.7352
1,2975597,"Savenay",2,"Nurses",94476,239.0244
1,2975597,"Savenay",3,"OtherCadres",94476,118.0956
1,2975597,"Savenay",4,"CommunityBased",94476,461.0429
1,2975597,"Savenay",5,"Beds",94476,0
1,2975597,"Savenay",6,"CTScanner",94476,0
1,2975597,"Savenay",7,"MRIUnit",94476,0
1,2975597,"Savenay",8,"Mammography",94476,0
1,2975597,"Savenay",9,"Radiotherapy",94476,0
1,3009494,"La Ferté-Bernard",1,"Physicians",22024,9.0298
1,3009494,"La Ferté-Bernard",2,"Nurses",22024,55.7208
1,3009494,"La Ferté-Bernard",3,"OtherCadres",22024,27.5301
1,3009494,"La Ferté-Bernard",4,"CommunityBased",22024,107.4772
1,3009494,"La Ferté-Bernard",5,"Beds",22024,0
1,3009494,"La Ferté-Bernard",6,"CTScanner",22024,0
1,3009494,"La Ferté-Bernard",7,"MRIUnit",22024,0
1,3009494,"La Ferté-Bernard",8,"Mammography",22024,0
1,3009494,"La Ferté-Bernard",9,"Radiotherapy",22024,0
1,2979299,"Saint-Jean-de-Monts",1,"Physicians",20469,8.3923
