NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	3017921	Fontenay-le-Comte	25161.00	50.07	225.95	63.15	0.00	45.79	0.50	0.42	0.39	0.26
3	2994935	Mayenne	20109.00	40.02	180.58	50.47	0.00	36.60	0.40	0.34	0.31	0.21
3	2999908	Les Ponts-de-Cé	13945.00	27.75	125.23	35.00	0.00	25.38	0.28	0.23	0.22	0.14
3	2971180	Sablé-sur-Sarthe	71272.00	141.83	640.02	178.89	0.00	129.72	1.42	1.20	1.11	0.73
3	3026303	Châteaubriant	38891.00	77.39	349.24	97.62	0.00	70.78	0.77	0.65	0.61	0.40
3	6449657	Château-Gontier	31420.00	62.53	282.15	78.86	0.00	57.18	0.63	0.53	0.49	0.32
3	3038086	Allonnes	123637.00	246.04	1110.26	310.33	0.00	225.02	2.46	2.08	1.93	1.26
3	2986271	Pontchâteau	33483.00	66.63	300.68	84.04	0.00	60.94	0.67	0.56	0.52	0.34
3	3032462	Blain	31783.00	63.25	285.41	79.78	0.00	57.85	0.63	0.53	0.50	0.32
3	2997210	Luçon	36435.00	72.51	327.19	91.45	0.00	66.31	0.73	0.61	0.57	0.37
3	2975597	Savenay	94476.00	188.01	848.39	237.13	0.00	171.95	1.88	1.59	1.47	0.96
3	3009494	La Ferté-Bernard	22024.00	43.83	197.78	55.28	0.00	40.08	0.44	0.37	0.34	0.22
3	2979299	Saint-Jean-de-Monts	20469.00	40.73	183.81	51.38	0.00	37.25	0.41	0.34	0.32	0.21
3	3019259	Évron	23959.00	47.68	215.15	60.14	0.00	43.61	0.48	0.40	0.37	0.24
3	3003661	Le Loroux-Bottereau	27393.00	54.51	245.99	68.76	0.00	49.86	0.55	0.46	0.43	0.28
3	3022348	Saint-Gilles-Croix-de-Vie	69645.00	138.59	625.41	174.81	0.00	126.75	1.39	1.17	1.09	0.71
3	2993619	Clisson	35981.00	71.60	323.11	90.31	0.00	65.49	0.72	0.60	0.56	0.37
3	2975314	Segré	32095.00	63.87	288.21	80.56	0.00	58.41	0.64	0.54	0.50	0.33
3	3034309	Beaufort-en-Vallée	19678.00	39.16	176.71	49.39	0.00	35.81	0.39	0.33	0.31	0.20
3	3026941	Changé	6549.00	13.03	58.81	16.44	0.00	11.92	0.13	0.11	0.10	0.07
3	3027491	Chalonnes-sur-Loire	58189.00	115.80	522.54	146.05	0.00	105.90	1.16	0.98	0.91	0.59
3	2969111	Vigneux-de-Bretagne	10653.00	21.20	95.66	26.74	0.00	19.39	0.21	0.18	0.17	0.11
3	3019895	Ernée	27354.00	54.43	245.64	68.66	0.00	49.78	0.54	0.46	0.43	0.28
3	2996291	Mamers	6772.00	13.48	60.81	17.00	0.00	12.33	0.13	0.11	0.11	0.07
3	3022690	Craon	9754.00	19.41	87.59	24.48	0.00	17.75	0.19	0.16	0.15	0.10
3	6456406	Le Lude	13871.00	27.60	124.56	34.82	0.00	25.25	0.28	0.23	0.22	0.14
3	6614560	Le Croisic	4120.00	8.20	37.00	10.34	0.00	7.50	0.08	0.07	0.06	0.04
3	3031723	Bonnétable	36453.00	72.54	327.35	91.50	0.00	66.34	0.73	0.61	0.57	0.37
3	3034555	Baugé	10408.00	20.71	93.46	26.12	0.00	18.94	0.21	0.17	0.16	0.11
3	6451619	Cugand	11308.00	22.50	101.55	28.38	0.00	20.58	0.23	0.19	0.18	0.12
3	3012549	Jallais	11632.00	23.15	104.46	29.20	0.00	21.17	0.23	0.20	0.18	0.12
3	6458652	Sainte-Gemmes-sur-Loire	3396.00	6.76	30.50	8.52	0.00	6.18	0.07	0.06	0.05	0.03
3	2981263	Saint-Calais	6885.00	13.70	61.83	17.28	0.00	12.53	0.14	0.12	0.11	0.07
3	2988797	Paimbœuf	3056.00	6.08	27.44	7.67	0.00	5.56	0.06	0.05	0.05	0.03
3	2979336	Corcoué-sur-Logne	56852.00	113.14	510.53	142.70	0.00	103.47	1.13	0.96	0.89	0.58
3	3006183	La Tranche-sur-Mer	97522.00	194.07	875.75	244.78	0.00	177.49	1.94	1.64	1.52	0.99
3	3028851	Candé	23529.00	46.82	211.29	59.06	0.00	42.82	0.47	0.40	0.37	0.24
3	6436516	Villaines-la-Juhel	6571.00	13.08	59.01	16.49	0.00	11.96	0.13	0.11	0.10	0.07
3	2979707	Saint-Gervais	2685.00	5.34	24.11	6.74	0.00	4.89	0.05	0.05	0.04	0.03
3	3010161	La Châtaigneraie	24937.00	49.62	223.93	62.59	0.00	45.39	0.50	0.42	0.39	0.25
3	6454645	Saint-Saturnin	28264.00	56.25	253.81	70.94	0.00	51.44	0.56	0.47	0.44	0.29
3	2984012	Renazé	5707.00	11.36	51.25	14.32	0.00	10.39	0.11	0.10	0.09	0.06
3	2974550	Sillé-le-Guillaume	2267.00	4.51	20.36	5.69	0.00	4.13	0.05	0.04	0.04	0.02
3	6458635	Montfaucon	2262.00	4.50	20.31	5.68	0.00	4.12	0.05	0.04	0.04	0.02
