NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
2,160023,"Ferreira_Gomes",7,"MRIUnit",8187,0.040935
2,160023,"Ferreira_Gomes",8,"Mammography",8187,0.0253797
2,160023,"Ferreira_Gomes",9,"Radiotherapy",8187,0.0024561
2,160025,"Itaubal",1,"Physicians",5810,9.7027
2,160025,"Itaubal",2,"Nurses",5810,6.972
2,160025,"Itaubal",3,"OtherCadres",5810,14.5831
2,160025,"Itaubal",4,"CommunityBased",5810,0
2,160025,"Itaubal",5,"Beds",5810,15.5127
2,160025,"Itaubal",6,"CTScanner",5810,0.038346
2,160025,"Itaubal",7,"MRIUnit",5810,0.02905
2,160025,"Itaubal",8,"Mammography",5810,0.018011
2,160025,"Itaubal",9,"Radiotherapy",5810,0.001743
2,160027,"Laranjal_Do_Jari",1,"Physicians",53330,89.0611
2,160027,"Laranjal_Do_Jari",2,"Nurses",53330,63.996
2,160027,"Laranjal_Do_Jari",3,"OtherCadres",53330,133.8583
2,160027,"Laranjal_Do_Jari",4,"CommunityBased",53330,0
2,160027,"Laranjal_Do_Jari",5,"Beds",53330,142.3911
2,160027,"Laranjal_Do_Jari",6,"CTScanner",53330,0.351978
2,160027,"Laranjal_Do_Jari",7,"MRIUnit",53330,0.26665
2,160027,"Laranjal_Do_Jari",8,"Mammography",53330,0.165323
2,160027,"Laranjal_Do_Jari",9,"Radiotherapy",53330,0.015999
2,160030,"Macapa",1,"Physicians",532408,889.12136
2,160030,"Macapa",2,"Nurses",532408,638.8896
2,160030,"Macapa",3,"OtherCadres",532408,1336.34408
2,160030,"Macapa",4,"CommunityBased",532408,0
2,160030,"Macapa",5,"Beds",532408,1421.52936
2,160030,"Macapa",6,"CTScanner",532408,3.5138928
2,160030,"Macapa",7,"MRIUnit",532408,2.66204
2,160030,"Macapa",8,"Mammography",532408,1.6504648
2,160030,"Macapa",9,"Radiotherapy",532408,0.1597224
2,160050,"Oiapoque",1,"Physicians",28718,47.95906
2,160050,"Oiapoque",2,"Nurses",28718,34.4616
2,160050,"Oiapoque",3,"OtherCadres",28718,72.08218
2,160050,"Oiapoque",4,"CommunityBased",28718,0
2,160050,"Oiapoque",5,"Beds",28718,76.67706
2,160050,"Oiapoque",6,"CTScanner",28718,0.1895388
2,160050,"Oiapoque",7,"MRIUnit",28718,0.14359
2,160050,"Oiapoque",8,"Mammography",28718,0.0890258
2,160050,"Oiapoque",9,"Radiotherapy",28718,0.0086154
2,160053,"Porto_Grande",1,"Physicians",23172,38.69724
2,160053,"Porto_Grande",2,"Nurses",23172,27.8064
2,160053,"Porto_Grande",3,"OtherCadres",23172,58.16172
2,160053,"Porto_Grande",4,"CommunityBased",23172,0
2,160053,"Porto_Grande",5,"Beds",23172,61.86924
2,160053,"Porto_Grande",6,"CTScanner",23172,0.1529352
2,160053,"Porto_Grande",7,"MRIUnit",23172,0.11586
2,160053,"Porto_Grande",8,"Mammography",23172,0.0718332
2,160053,"Porto_Grande",9,"Radiotherapy",23172,0.0069516
2,160055,"Pracuuba",1,"Physicians",0,0
2,160055,"Pracuuba",2,"Nurses",0,0
2,160055,"Pracuuba",3,"OtherCadres",0,0
2,160055,"Pracuuba",4,"CommunityBased",0,0
2,160055,"Pracuuba",5,"Beds",0,0
2,160055,"Pracuuba",6,"CTScanner",0,0
2,160055,"Pracuuba",7,"MRIUnit",0,0
2,160055,"Pracuuba",8,"Mammography",0,0
2,160055,"Pracuuba",9,"Radiotherapy",0,0
2,160060,"Santana",1,"Physicians",151877,253.63459
2,160060,"Santana",2,"Nurses",151877,182.2524
2,160060,"Santana",3,"OtherCadres",151877,381.21127
2,160060,"Santana",4,"CommunityBased",151877,0
2,160060,"Santana",5,"Beds",151877,405.51159
2,160060,"Santana",6,"CTScanner",151877,1.0023882
2,160060,"Santana",7,"MRIUnit",151877,0.759385
2,160060,"Santana",8,"Mammography",151877,0.4708187
2,160060,"Santana",9,"Radiotherapy",151877,0.0455631
2,160070,"Tartarugalzinho",1,"Physicians",23564,39.35188
2,160070,"Tartarugalzinho",2,"Nurses",23564,28.2768
2,160070,"Tartarugalzinho",3,"OtherCadres",23564,59.14564
2,160070,"Tartarugalzinho",4,"CommunityBased",23564,0
2,160070,"Tartarugalzinho",5,"Beds",23564,62.91588
2,160070,"Tartarugalzinho",6,"CTScanner",23564,0.1555224
2,160070,"Tartarugalzinho",7,"MRIUnit",23564,0.11782
2,160070,"Tartarugalzinho",8,"Mammography",23564,0.0730484
2,160070,"Tartarugalzinho",9,"Radiotherapy",23564,0.0070692
2,160080,"Vitoria_Do_Jari",1,"Physicians",16831,28.10777
2,160080,"Vitoria_Do_Jari",2,"Nurses",16831,20.1972
2,160080,"Vitoria_Do_Jari",3,"OtherCadres",16831,42.24581
2,160080,"Vitoria_Do_Jari",4,"CommunityBased",16831,0
2,160080,"Vitoria_Do_Jari",5,"Beds",16831,44.93877
2,160080,"Vitoria_Do_Jari",6,"CTScanner",16831,0.1110846
2,160080,"Vitoria_Do_Jari",7,"MRIUnit",16831,0.084155
2,160080,"Vitoria_Do_Jari",8,"Mammography",16831,0.0521761
2,160080,"Vitoria_Do_Jari",9,"Radiotherapy",16831,0.0050493
3,160010,"Amapa",1,"Physicians",9738,19.37862
3,160010,"Amapa",2,"Nurses",9738,87.44724
3,160010,"Amapa",3,"OtherCadres",9738,24.44238
3,160010,"Amapa",4,"CommunityBased",9738,0
3,160010,"Amapa",5,"Beds",9738,17.72316
3,160010,"Amapa",6,"CTScanner",9738,0.1937862
3,160010,"Amapa",7,"MRIUnit",9738,0.1635984
3,160010,"Amapa",8,"Mammography",9738,0.1519128
3,160010,"Amapa",9,"Radiotherapy",9738,0.0993276
3,160015,"Pedra_Branca_Do_Amapari",1,"Physicians",22905,45.58095
3,160015,"Pedra_Branca_Do_Amapari",2,"Nurses",22905,205.6869
3,160015,"Pedra_Branca_Do_Amapari",3,"OtherCadres",22905,57.49155
3,160015,"Pedra_Branca_Do_Amapari",4,"CommunityBased",22905,0
3,160015,"Pedra_Branca_Do_Amapari",5,"Beds",22905,41.6871
3,160015,"Pedra_Branca_Do_Amapari",6,"CTScanner",22905,0.4558095
3,160015,"Pedra_Branca_Do_Amapari",7,"MRIUnit",22905,0.384804
3,160015,"Pedra_Branca_Do_Amapari",8,"Mammography",22905,0.357318
3,160015,"Pedra_Branca_Do_Amapari",9,"Radiotherapy",22905,0.233631
3,160020,"Calcoene",1,"Physicians",11784,23.45016
3,160020,"Calcoene",2,"Nurses",11784,105.82032
3,160020,"Calcoene",3,"OtherCadres",11784,29.57784
3,160020,"Calcoene",4,"CommunityBased",11784,0
3,160020,"Calcoene",5,"Beds",11784,21.44688
3,160020,"Calcoene",6,"CTScanner",11784,0.2345016
3,160020,"Calcoene",7,"MRIUnit",11784,0.1979712
3,160020,"Calcoene",8,"Mammography",11784,0.1838304
3,160020,"Calcoene",9,"Radiotherapy",11784,0.1201968
3,160021,"Cutias",1,"Physicians",12135,24.14865
3,160021,"Cutias",2,"Nurses",12135,108.9723
3,160021,"Cutias",3,"OtherCadres",12135,30.45885
3,160021,"Cutias",4,"CommunityBased",12135,0
3,160021,"Cutias",5,"Beds",12135,22.0857
3,160021,"Cutias",6,"CTScanner",12135,0.2414865
3,160021,"Cutias",7,"MRIUnit",12135,0.203868
3,160021,"Cutias",8,"Mammography",12135,0.189306
3,160021,"Cutias",9,"Radiotherapy",12135,0.123777
3,160027,"Laranjal_Do_Jari",1,"Physicians",53330,106.1267
3,160027,"Laranjal_Do_Jari",2,"Nurses",53330,478.9034
3,160027,"Laranjal_Do_Jari",3,"OtherCadres",53330,133.8583
3,160027,"Laranjal_Do_Jari",4,"CommunityBased",53330,0
3,160027,"Laranjal_Do_Jari",5,"Beds",53330,97.0606
3,160027,"Laranjal_Do_Jari",6,"CTScanner",53330,1.061267
3,160027,"Laranjal_Do_Jari",7,"MRIUnit",53330,0.895944
3,160027,"Laranjal_Do_Jari",8,"Mammography",53330,0.831948
3,160027,"Laranjal_Do_Jari",9,"Radiotherapy",53330,0.543966
3,160030,"Macapa",1,"Physicians",684285,1361.72715
3,160030,"Macapa",2,"Nurses",684285,6144.8793
3,160030,"Macapa",3,"OtherCadres",684285,1717.55535
3,160030,"Macapa",4,"CommunityBased",684285,0
3,160030,"Macapa",5,"Beds",684285,1245.3987
