NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
3	8298130	Ivry-sur-Seine	676938.00	1347.11	6078.90	1699.11	0.00	1232.03	13.47	11.37	10.56	6.90
3	3024597	Clichy	61070.00	121.53	548.41	153.29	0.00	111.15	1.22	1.03	0.95	0.62
3	2990611	Neuilly-sur-Seine	60361.00	120.12	542.04	151.51	0.00	109.86	1.20	1.01	0.94	0.62
3	2976043	Sarcelles	58587.00	116.59	526.11	147.05	0.00	106.63	1.17	0.98	0.91	0.60
3	3005269	Le Blanc-Mesnil	56783.00	113.00	509.91	142.53	0.00	103.35	1.13	0.95	0.89	0.58
3	6451992	Épinay-sur-Seine	75609.00	150.46	678.97	189.78	0.00	137.61	1.50	1.27	1.18	0.77
3	6454723	Meaux	78500.00	156.22	704.93	197.03	0.00	142.87	1.56	1.32	1.22	0.80
3	9177387	Chelles	54917.00	109.28	493.15	137.84	0.00	99.95	1.09	0.92	0.86	0.56
3	2968705	Villejuif	54753.00	108.96	491.68	137.43	0.00	99.65	1.09	0.92	0.85	0.56
3	6452608	Bobigny	53640.00	106.74	481.69	134.64	0.00	97.62	1.07	0.90	0.84	0.55
3	6451987	Bondy	53353.00	106.17	479.11	133.92	0.00	97.10	1.06	0.90	0.83	0.54
3	6451966	Clamart	52971.00	105.41	475.68	132.96	0.00	96.41	1.05	0.89	0.83	0.54
3	8286614	Sartrouville	51967.00	103.41	466.66	130.44	0.00	94.58	1.03	0.87	0.81	0.53
3	3019597	Corbeil-Essonnes	51292.00	102.07	460.60	128.74	0.00	93.35	1.02	0.86	0.80	0.52
3	2974681	Sevran	51016.00	101.52	458.12	128.05	0.00	92.85	1.02	0.86	0.80	0.52
3	6508695	Massy	50833.00	101.16	456.48	127.59	0.00	92.52	1.01	0.85	0.79	0.52
3	6510057	Suresnes	49145.00	97.80	441.32	123.35	0.00	89.44	0.98	0.83	0.77	0.50
3	3016321	Gennevilliers	46907.00	93.34	421.22	117.74	0.00	85.37	0.93	0.79	0.73	0.48
3	2994144	Meudon	45352.00	90.25	407.26	113.83	0.00	82.54	0.90	0.76	0.71	0.46
3	2979783	Saint-Germain-en-Laye	44753.00	89.06	401.88	112.33	0.00	81.45	0.89	0.75	0.70	0.46
3	3009670	Puteaux	44645.00	88.84	400.91	112.06	0.00	81.25	0.89	0.75	0.70	0.46
3	2998056	Livry-Gargan	607336.00	1208.60	5453.88	1524.41	0.00	1105.35	12.09	10.20	9.47	6.19
3	2996148	Mantes-la-Jolie	50049.00	99.60	449.44	125.62	0.00	91.09	1.00	0.84	0.78	0.51
3	6452000	Noisy-le-Sec	44136.00	87.83	396.34	110.78	0.00	80.33	0.88	0.74	0.69	0.45
3	3038213	Alfortville	1266921.00	2521.17	11376.95	3179.97	0.00	2305.80	25.21	21.28	19.76	12.92
3	6454724	Melun	40032.00	79.66	359.49	100.48	0.00	72.86	0.80	0.67	0.62	0.41
3	2973841	Stains	38720.00	77.05	347.71	97.19	0.00	70.47	0.77	0.65	0.60	0.39
3	2986501	Poissy	37388.00	74.40	335.74	93.84	0.00	68.05	0.74	0.63	0.58	0.38
3	3026083	Châtillon	37355.00	74.34	335.45	93.76	0.00	67.99	0.74	0.63	0.58	0.38
3	8298054	Villepinte	36830.00	73.29	330.73	92.44	0.00	67.03	0.73	0.62	0.57	0.38
3	3035403	Bagnolet	35674.00	70.99	320.35	89.54	0.00	64.93	0.71	0.60	0.56	0.36
3	3036460	Athis-Mons	34347.00	68.35	308.44	86.21	0.00	62.51	0.68	0.58	0.54	0.35
3	2967244	Villeneuve-Saint-Georges	33545.00	66.75	301.23	84.20	0.00	61.05	0.67	0.56	0.52	0.34
3	6613133	Châtenay-Malabry	33286.00	66.24	298.91	83.55	0.00	60.58	0.66	0.56	0.52	0.34
3	2992415	Montigny-le-Bretonneux	32929.00	65.53	295.70	82.65	0.00	59.93	0.66	0.55	0.51	0.34
3	3000192	Les Mureaux	32792.00	65.26	294.47	82.31	0.00	59.68	0.65	0.55	0.51	0.33
3	6444090	Trappes	32584.00	64.84	292.60	81.79	0.00	59.30	0.65	0.55	0.51	0.33
3	2986930	Plaisir	31419.00	62.52	282.14	78.86	0.00	57.18	0.63	0.53	0.49	0.32
3	6446231	Viry-Châtillon	31093.00	61.88	279.22	78.04	0.00	56.59	0.62	0.52	0.49	0.32
3	2967990	Pontoise	30767.00	61.23	276.29	77.23	0.00	56.00	0.61	0.52	0.48	0.31
3	10283420	Charenton-le-Pont	30374.00	60.44	272.76	76.24	0.00	55.28	0.60	0.51	0.47	0.31
3	2987271	Pierrefitte-sur-Seine	30306.00	60.31	272.15	76.07	0.00	55.16	0.60	0.51	0.47	0.31
3	8286631	Malakoff	30286.00	60.27	271.97	76.02	0.00	55.12	0.60	0.51	0.47	0.31
3	3026033	Chatou	30253.00	60.20	271.67	75.94	0.00	55.06	0.60	0.51	0.47	0.31
3	8297997	Saint-Cloud	29973.00	59.65	269.16	75.23	0.00	54.55	0.60	0.50	0.47	0.31
3	6452064	Bezons	29383.00	58.47	263.86	73.75	0.00	53.48	0.58	0.49	0.46	0.30
3	12122717	Ris-Orangis	29225.00	58.16	262.44	73.35	0.00	53.19	0.58	0.49	0.46	0.30
3	3009169	La Garenne-Colombes	29169.00	58.05	261.94	73.21	0.00	53.09	0.58	0.49	0.46	0.30
3	3019897	Ermont	29108.00	57.92	261.39	73.06	0.00	52.98	0.58	0.49	0.45	0.30
3	6457182	Le Plessis-Robinson	29100.00	57.91	261.32	73.04	0.00	52.96	0.58	0.49	0.45	0.30
3	2967245	Yerres	29029.00	57.77	260.68	72.86	0.00	52.83	0.58	0.49	0.45	0.30
3	3020832	Draveil	28833.00	57.38	258.92	72.37	0.00	52.48	0.57	0.48	0.45	0.29
3	3014143	Guyancourt	28633.00	56.98	257.12	71.87	0.00	52.11	0.57	0.48	0.45	0.29
3	6614115	Bois-Colombes	28239.00	56.20	253.59	70.88	0.00	51.39	0.56	0.47	0.44	0.29
3	6455402	Le Chesnay	27683.00	55.09	248.59	69.48	0.00	50.38	0.55	0.47	0.43	0.28
3	6455392	Romainville	27567.00	54.86	247.55	69.19	0.00	50.17	0.55	0.46	0.43	0.28
3	2992616	Montfermeil	26783.00	53.30	240.51	67.23	0.00	48.75	0.53	0.45	0.42	0.27
3	2984513	Rambouillet	26736.00	53.20	240.09	67.11	0.00	48.66	0.53	0.45	0.42	0.27
3	3012874	Brunoy	25669.00	51.08	230.51	64.43	0.00	46.72	0.51	0.43	0.40	0.26
3	3020310	Élancourt	25400.00	50.55	228.09	63.75	0.00	46.23	0.51	0.43	0.40	0.26
3	6457187	Le Kremlin-Bicêtre	25334.00	50.41	227.50	63.59	0.00	46.11	0.50	0.43	0.40	0.26
3	8297830	Étampes	37490.00	74.61	336.66	94.10	0.00	68.23	0.75	0.63	0.58	0.38
3	3017924	Fontenay-aux-Roses	24564.00	48.88	220.58	61.66	0.00	44.71	0.49	0.41	0.38	0.25
3	6612920	Cormeilles-en-Parisis	798169.00	1588.36	7167.56	2003.40	0.00	1452.67	15.88	13.41	12.45	8.14
3	6451986	Villeneuve-la-Garenne	23771.00	47.30	213.46	59.67	0.00	43.26	0.47	0.40	0.37	0.24
3	2996564	Maisons-Laffitte	23669.00	47.10	212.55	59.41	0.00	43.08	0.47	0.40	0.37	0.24
3	6451981	Sèvres	23507.00	46.78	211.09	59.00	0.00	42.78	0.47	0.39	0.37	0.24
3	3000491	Les Lilas	23045.00	45.86	206.94	57.84	0.00	41.94	0.46	0.39	0.36	0.24
3	8297845	Longjumeau	21221.00	42.23	190.56	53.26	0.00	38.62	0.42	0.36	0.33	0.22
3	3038712	Achères	21017.00	41.82	188.73	52.75	0.00	38.25	0.42	0.35	0.33	0.21
3	3010529	La Celle-Saint-Cloud	20966.00	41.72	188.27	52.62	0.00	38.16	0.42	0.35	0.33	0.21
3	2975469	Sceaux	19606.00	39.02	176.06	49.21	0.00	35.68	0.39	0.33	0.31	0.20
3	3030101	Brie-Comte-Robert	50116.00	99.73	450.04	125.79	0.00	91.21	1.00	0.84	0.78	0.51
3	3013657	Garches	17762.00	35.35	159.50	44.58	0.00	32.33	0.35	0.30	0.28	0.18
3	3002499	Le Pré-Saint-Gervais	17485.00	34.80	157.02	43.89	0.00	31.82	0.35	0.29	0.27	0.18
3	6446153	Juvisy-sur-Orge	36580.00	72.79	328.49	91.82	0.00	66.58	0.73	0.61	0.57	0.37
3	6444102	Viroflay	16406.00	32.65	147.33	41.18	0.00	29.86	0.33	0.28	0.26	0.17
3	6455393	Le Bourget	16139.00	32.12	144.93	40.51	0.00	29.37	0.32	0.27	0.25	0.16
3	2998854	Le Vésinet	15865.00	31.57	142.47	39.82	0.00	28.87	0.32	0.27	0.25	0.16
3	2989204	Orsay	40426.00	80.45	363.03	101.47	0.00	73.58	0.80	0.68	0.63	0.41
3	3018074	Fontainebleau	56972.00	113.37	511.61	143.00	0.00	103.69	1.13	0.96	0.89	0.58
3	6444032	Montesson	15013.00	29.88	134.82	37.68	0.00	27.32	0.30	0.25	0.23	0.15
3	6443622	Coulommiers	45201.00	89.95	405.90	113.45	0.00	82.27	0.90	0.76	0.71	0.46
3	3002401	Le Raincy	14708.00	29.27	132.08	36.92	0.00	26.77	0.29	0.25	0.23	0.15
3	6446138	Fleury-Mérogis	1186103.00	2360.34	10651.20	2977.12	0.00	2158.71	23.60	19.93	18.50	12.10
3	6451134	Avon	18866.00	37.54	169.42	47.35	0.00	34.34	0.38	0.32	0.29	0.19
3	6443750	Montévrain	118654.00	236.12	1065.51	297.82	0.00	215.95	2.36	1.99	1.85	1.21
3	2985229	Provins	23074.00	45.92	207.20	57.92	0.00	41.99	0.46	0.39	0.36	0.24
3	3036402	Aubergenville	11974.00	23.83	107.53	30.05	0.00	21.79	0.24	0.20	0.19	0.12
3	3007102	La Queue-en-Brie	33733.00	67.13	302.92	84.67	0.00	61.39	0.67	0.57	0.53	0.34
3	3036823	Arpajon	10920.00	21.73	98.06	27.41	0.00	19.87	0.22	0.18	0.17	0.11
3	3020925	Dourdan	10559.00	21.01	94.82	26.50	0.00	19.22	0.21	0.18	0.16	0.11
3	3009481	La Ferté-sous-Jouarre	9586.00	19.08	86.08	24.06	0.00	17.45	0.19	0.16	0.15	0.10
3	6446113	Bures-sur-Yvette	9577.00	19.06	86.00	24.04	0.00	17.43	0.19	0.16	0.15	0.10
3	3022301	Crosne	9285.00	18.48	83.38	23.31	0.00	16.90	0.18	0.16	0.14	0.09
3	6497274	Serris	9236.00	18.38	82.94	23.18	0.00	16.81	0.18	0.16	0.14	0.09
3	2984678	Quincy-sous-Sénart	9018.00	17.95	80.98	22.64	0.00	16.41	0.18	0.15	0.14	0.09
3	2972253	Tournan-en-Brie	8613.00	17.14	77.34	21.62	0.00	15.68	0.17	0.14	0.13	0.09
3	2983755	Saint-Rémy-lès-Chevreuse	7810.00	15.54	70.13	19.60	0.00	14.21	0.16	0.13	0.12	0.08
3	2974383	Soisy-sur-Seine	7235.00	14.40	64.97	18.16	0.00	13.17	0.14	0.12	0.11	0.07
3	2997351	Louveciennes	7055.00	14.04	63.35	17.71	0.00	12.84	0.14	0.12	0.11	0.07
3	6456501	Le Mesnil-Saint-Denis	6814.00	13.56	61.19	17.10	0.00	12.40	0.14	0.11	0.11	0.07
3	2982756	Rosny-sur-Seine	53305.00	106.08	478.68	133.80	0.00	97.02	1.06	0.90	0.83	0.54
3	2997698	Longpont-sur-Orge	32355.00	64.39	290.55	81.21	0.00	58.89	0.64	0.54	0.50	0.33
3	2996802	Magnanville	82707.00	164.59	742.71	207.59	0.00	150.53	1.65	1.39	1.29	0.84
3	6451149	Bois-le-Roi	76689.00	152.61	688.67	192.49	0.00	139.57	1.53	1.29	1.20	0.78
3	2986272	Jouars-Pontchartrain	5715.00	11.37	51.32	14.34	0.00	10.40	0.11	0.10	0.09	0.06
3	6454736	Chevreuse	5647.00	11.24	50.71	14.17	0.00	10.28	0.11	0.09	0.09	0.06
3	2990612	Neuilly-sur-Marne	34993.00	69.64	314.24	87.83	0.00	63.69	0.70	0.59	0.55	0.36
3	3016292	Gentilly	18577.00	36.97	166.82	46.63	0.00	33.81	0.37	0.31	0.29	0.19
