NIVEL	CODIGO	DESTINO	POP ATENDIDA	Physicians	Nurses	OtherCadres	CommunityBased	Beds	CTScanner	MRIUnit	Mammography	Radiotherapy
2	311000	Caete	47863.00	79.93	57.44	120.14	0.00	127.79	0.32	0.24	0.15	0.01
2	311030	Caldas	25228.00	42.13	30.27	63.32	0.00	67.36	0.17	0.13	0.08	0.01
2	311050	Camanducaia	68410.00	114.24	82.09	171.71	0.00	182.65	0.45	0.34	0.21	0.02
2	311060	Cambui	51799.00	86.50	62.16	130.02	0.00	138.30	0.34	0.26	0.16	0.02
2	311090	Campanha	27193.00	45.41	32.63	68.25	0.00	72.61	0.18	0.14	0.08	0.01
2	311100	Campestre	22710.00	37.93	27.25	57.00	0.00	60.64	0.15	0.11	0.07	0.01
2	311120	Campo_Belo	87786.00	146.60	105.34	220.34	0.00	234.39	0.58	0.44	0.27	0.03
2	311150	Campos_Altos	24235.00	40.47	29.08	60.83	0.00	64.71	0.16	0.12	0.08	0.01
2	311160	Campos_Gerais	94395.00	157.64	113.27	236.93	0.00	252.03	0.62	0.47	0.29	0.03
2	311200	Candeias	95681.00	159.79	114.82	240.16	0.00	255.47	0.63	0.48	0.30	0.03
2	311260	Capinopolis	24809.00	41.43	29.77	62.27	0.00	66.24	0.16	0.12	0.08	0.01
2	311280	Capitolio	104834.00	175.07	125.80	263.13	0.00	279.91	0.69	0.52	0.32	0.03
2	311320	Carandai	56341.00	94.09	67.61	141.42	0.00	150.43	0.37	0.28	0.17	0.02
2	311340	Caratinga	221286.00	369.55	265.54	555.43	0.00	590.83	1.46	1.11	0.69	0.07
2	311350	Carbonita	152335.00	254.40	182.80	382.36	0.00	406.73	1.01	0.76	0.47	0.05
2	311360	Careacu	37388.00	62.44	44.87	93.84	0.00	99.83	0.25	0.19	0.12	0.01
2	311370	Carlos_Chagas	115893.00	193.54	139.07	290.89	0.00	309.43	0.76	0.58	0.36	0.03
2	311390	Carmo_Da_Cachoeira	26353.00	44.01	31.62	66.15	0.00	70.36	0.17	0.13	0.08	0.01
2	311400	Carmo_Da_Mata	94771.00	158.27	113.73	237.88	0.00	253.04	0.63	0.47	0.29	0.03
2	311410	Carmo_De_Minas	137117.00	228.99	164.54	344.16	0.00	366.10	0.90	0.69	0.43	0.04
2	311430	Carmo_Do_Paranaiba	35762.00	59.72	42.91	89.76	0.00	95.48	0.24	0.18	0.11	0.01
2	311510	Cassia	80829.00	134.98	96.99	202.88	0.00	215.81	0.53	0.40	0.25	0.02
2	311530	Cataguases	171238.00	285.97	205.49	429.81	0.00	457.21	1.13	0.86	0.53	0.05
2	311547	Catuti	25127.00	41.96	30.15	63.07	0.00	67.09	0.17	0.13	0.08	0.01
