original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"1,5664948","50,4133686",0,"Rue du Docteur Calot, 62600 Berck, France",50.4133686,1.5664948,"1,566494850,4133686",Rue du Docteur Calot,,Rue du Docteur Calot,62600,Le Quartier Rothschild,,Berck,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,757472","50,294464",0,"62000 Arras, France",50.2943808,2.75740220805861,"2,75747250,294464",,,,62000,,,Arras,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,8561708","50,1034054",0,"Centre Hospitalier de Bapaume, Rue du Général de Gaulle, 62450 Bapaume, France",50.1028961,2.85666650944701,"2,856170850,1034054",Centre Hospitalier de Bapaume,,Rue du Général de Gaulle,62450,,,Bapaume,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,3235291999","50,3778144",5.96993331383695,"180 Rue d’Hesdin, 62130 Saint-Pol-sur-Ternoise, France",50.377826,2.323447,"2,323529199950,3778144",,180,Rue d’Hesdin,62130,Saint-Pol-Sur-Ternoise,,Saint-Pol-sur-Ternoise,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,034874","50,372989",0.111195080742881,"13 Boulevard Richelieu, 62140 Hesdin, France",50.37299,2.034874,"2,03487450,372989",,13,Boulevard Richelieu,62140,Hesdin,,Hesdin,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,640037","50,529646",12.8276751848818,"110 Avenue Jean Jaures, 62400 Béthune, France",50.529665,2.640216,"2,64003750,529646",,110,Avenue Jean Jaures,62400,Béthune,,Béthune,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,959323","50,496479",0.131786381329382,"76 Rue Salvador Allende, 62220 Carvin, France",50.49648,2.959324,"2,95932350,496479",,76,Rue Salvador Allende,62220,Cité Pollet,,Carvin,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,9462","50,430046",11.2007198974284,"578 Avenue Des Déportés, 62110 Hénin-Beaumont, France",50.429965,2.946294,"2,946250,430046",,578,Avenue Des Déportés,62110,Henin-Beaumont,,Hénin-Beaumont,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,82118","50,438088",3.33951179688115,"Route de La Bassée, 62300 Lens, France",50.4384367,2.8211279,"2,8211850,438088",Route de La Bassée,,Route de La Bassée,62300,,,Lens,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,538218","50,616934",0,"EPSM Val de Lys Artois, Rue de Busnes, 62350 Saint-Venant, France",50.6169222,2.53707982975757,"2,53821850,616934",EPSM Val de Lys Artois,,Rue de Busnes,62350,,,Saint-Venant,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,400061","50,64165",0.954352761141717,"1 Quai Des Bateliers, 62120 Aire-sur-la-Lys, France",50.641655,2.400072,"2,40006150,64165",,1,Quai Des Bateliers,62120,Aire-Sur-La-Lys,,Aire-sur-la-Lys,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,87468","50,9488",2.69128789875707,"63 Rue Julio Gonzalès, 62100 Calais, France",50.948821,1.8746991,"1,8746850,9488",,63,Rue Julio Gonzalès,62100,,,Calais,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,3559396","50,4646026",3.99029194588991,"48 Rue De Saint Omer, 62550 Tangry, France",50.464621,2.355988,"2,355939650,4646026",,48,Rue De Saint Omer,62550,Tangry,,Tangry,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,2380852999","50,7400366",2.42455331574612,"Rue du Président Allende, 62219 Longuenesse, France",50.7406996,2.2391553,"2,238085299950,7400366",Rue du Président Allende,,Rue du Président Allende,62219,,,Longuenesse,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,63104","50,722462",0,"Centre hospitalier de Boulogne-sur-Mer, Rue François Boulanger, 62280 Saint-Martin-Boulogne, France",50.7225027,1.62932063684296,"1,6310450,722462",Centre hospitalier de Boulogne-sur-Mer,,Rue François Boulanger,62280,,,Saint-Martin-Boulogne,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,6273929999","50,564808",0.7179782815777,"D 148 E5, 62176 Camiers, France",50.5692367,1.6364486,"1,627392999950,564808",D 148 E5,,D 148 E5,62176,,,Camiers,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,639751","50,417526",8.09336256632195,"35 Rue Emile Broquet, 62180 Rang-du-Fliers, France",50.41756,1.639852,"1,63975150,417526",,35,Rue Emile Broquet,62180,Rang-Du-Fliers,,Rang-du-Fliers,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,782614","50,418165",0.111195079952792,"1 Avenue De l’Entre 2 Monts, 62800 Liévin, France",50.418166,2.782614,"2,78261450,418165",,1,Avenue De l’Entre 2 Monts,62800,Liévin,,Liévin,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,945541","50,431487",0.233397640978039,"145 Route De Courrieres, 62110 Hénin-Beaumont, France",50.431489,2.945542,"2,94554150,431487",,145,Route De Courrieres,62110,Henin-Beaumont,,Hénin-Beaumont,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,827446","50,43314",0,"2 Rue Jean Souvraz, 62300 Lens, France",50.43314,2.827446,"2,82744650,43314",,2,Rue Jean Souvraz,62300,,,Lens,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,89308","50,421007",3.05549112035338,"Rue d'Artois, 62740 Fouquières-lès-Lens, France",50.4210312,2.8921308,"2,8930850,421007",Rue d'Artois,,Rue d'Artois,62740,,,Fouquières-lès-Lens,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,549744","50,481572",0,"369 Rue Henri Cadot, 62700 Bruay-la-Buissière, France",50.481572,2.549744,"2,54974450,481572",,369,Rue Henri Cadot,62700,Bruay-la-Buissière,,Bruay-la-Buissière,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,712881","50,463387",0,"30 Boulevard Lamendin, 62160 Mazingarbe, France",50.463387,2.712881,"2,71288150,463387",,30,Boulevard Lamendin,62160,Mazingarbe,,Mazingarbe,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,2662199999","50,7301278",0.422893678303746,"67 Rue Ambroise Paré, 62575 Blendecques, France",50.730128,2.266226,"2,266219999950,7301278",,67,Rue Ambroise Paré,62575,Blendecques,,Blendecques,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,806409","50,927604",36.023762378836,"360 Boulevard Du Parc, 62231 Coquelles, France",50.92786,1.806094,"1,80640950,927604",,360,Boulevard Du Parc,62231,Coquelles,,Coquelles,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,8570661999","50,949018",5.51130811512783,"38 Rue De La Tannerie, 62100 Calais, France",50.949047,1.85713,"1,857066199950,949018",,38,Rue De La Tannerie,62100,Calais,,Calais,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,7189477596","50,2703865",0,"Coupé Fils, 5 Rue Gay Lussac, 62000 Dainville, France",50.2703865,2.71894775961665,"2,718947759650,2703865",Coupé Fils,5,Rue Gay Lussac,62000,,,Dainville,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,565653","50,397707",0,"1 Chemin Aux Raisins, 62600 Berck, France",50.397707,1.565653,"1,56565350,397707",,1,Chemin Aux Raisins,62600,Berck,,Berck,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,628496","50,535168",0,"229 Rue de Jemmapes, 62400 Béthune, France",50.535168,2.628496,"2,62849650,535168",,229,Rue de Jemmapes,62400,,,Béthune,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,877019","50,397534",3.4048520141261,"Mairie de Campagne-lès-Hesdin, Rue Daniel Ranger, 62870 Campagne-lès-Hesdin, France",50.3976,1.87692167116094,"1,87701950,397534",Mairie de Campagne-lès-Hesdin,,Rue Daniel Ranger,62870,Campagne-Les-Hesdin,,Campagne-lès-Hesdin,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,738543","50,292392",0.111195079952792,"1 Avenue De l’Hippodrome, 62000 Arras, France",50.292393,2.738543,"2,73854350,292392",,1,Avenue De l’Hippodrome,62000,Arras,,Arras,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,9780835","50,4067303",0,"Avenue du Bord des Eaux, 62950 Noyelles-Godault, France",50.4068104,2.9781556,"2,978083550,4067303",Avenue du Bord des Eaux,,Avenue du Bord des Eaux,62950,,Centre Commercial Aushopping Noyelles-Godault,Noyelles-Godault,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,327921","50,372327",35.7261436471733,"19 Zae De Canteraine, 62130 Saint-Pol-sur-Ternoise, France",50.372258,2.327429,"2,32792150,372327",,19,Zae De Canteraine,62130,Saint-Pol-Sur-Ternoise,,Saint-Pol-sur-Ternoise,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,247594","50,702458",0.111195079952792,"751 Rue De Blendecques, 62570 Helfaut, France",50.702459,2.247594,"2,24759450,702458",,751,Rue De Blendecques,62570,Helfaut,,Helfaut,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,858686","50,95129",20.0219333087014,"70bis Rue De La Pomme d’Or, 62100 Calais, France",50.951454,1.858568,"1,85868650,95129",,70bis,Rue De La Pomme d’Or,62100,Calais,,Calais,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,489976","50,477294",4.67912249598932,"Polyclinique, 62460 Divion, France",50.477275,2.489917,"2,48997650,477294",Polyclinique,,,62460,Divion,,Divion,Pas-de-Calais,Upper France,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,662155","50,416291",4.99563300420475,"Centre Hospitalier de l'Arrondissement de Montreuil-sur-Mer, 140 Route Départementale, 62180 Rang-du-Fliers, France",50.4143031,1.66302952637747,"1,66215550,416291",Centre Hospitalier de l'Arrondissement de Montreuil-sur-Mer,140,Route Départementale,62180,Rang-Du-Fliers,,Rang-du-Fliers,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,675428","50,517926",6.61947591100233,"École primaire Jacques Prévert, Rue Delbecque, 62660 Beuvry, France",50.518539,2.675286720748,"2,67542850,517926",École primaire Jacques Prévert,,Rue Delbecque,62660,Beuvry,,Beuvry,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,757472","50,294464",0,"62000 Arras, France",50.2943808,2.75740220805861,"2,75747250,294464",,,,62000,,,Arras,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,643772","50,725832",2.26873856650785,"Rue de la Plaine Saint-Martin, 62280 Saint-Martin-Boulogne, France",50.725848,1.643752,"1,64377250,725832",,,Rue de la Plaine Saint-Martin,62280,Saint-Martin-Boulogne,,Saint-Martin-Boulogne,Pas-de-Calais,Upper France,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,627965","50,687803",0.111195079952792,"7 Rue Bertrand Crouy, 62360 Saint-Léonard, France",50.687804,1.627965,"1,62796550,687803",,7,Rue Bertrand Crouy,62360,Saint-Leonard,,Saint-Léonard,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,562328","50,41153",4.35930203387407,"Rue du Grand Hôtel, 62600 Berck, France",50.4115668,1.5622747,"1,56232850,41153",Rue du Grand Hôtel,,Rue du Grand Hôtel,62600,Le Quartier Rothschild,,Berck,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,87468","50,9488",2.69128789875707,"63 Rue Julio Gonzalès, 62100 Calais, France",50.948821,1.8746991,"1,8746850,9488",,63,Rue Julio Gonzalès,62100,,,Calais,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,99079","50,4681943",3.42911962584519,"Place de la 4e République, 62590 Oignies, France",50.468218,2.990821,"2,9907950,4681943",,,Place de la 4e République,62590,Oignies,,Oignies,Pas-de-Calais,Upper France,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,5492669","50,6237649",7.4597965519363,"1 Rue Auguste Dubois, 62350 Saint-Venant, France",50.623698,2.549259,"2,549266950,6237649",,1,Rue Auguste Dubois,62350,Saint-Venant,,Saint-Venant,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,5628386999","50,4044475",3.31008471098599,"6 Rue du Docteur Victor Ménard, 62600 Berck, France",50.4044229,1.562865,"1,562838699950,4044475",,6,Rue du Docteur Victor Ménard,62600,L'Entonnoir,,Berck,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,735799","50,303736",0.111195079952792,"4 Rue Du Docteur Forgeois, 62000 Arras, France",50.303737,2.735799,"2,73579950,303736",,4,Rue Du Docteur Forgeois,62000,Arras,,Arras,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,767288","50,312359",8.71022215380135,"167a Route De Lens, 62223 Sainte-Catherine, France",50.312378,2.767169,"2,76728850,312359",,167a,Route De Lens,62223,Sainte-Catherine,,Sainte-Catherine,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,62501","50,505294",0,"6 Chemin Montor, 62780 Cucq, France",50.505294,1.62501,"1,6250150,505294",,6,Chemin Montor,62780,Cucq,,Cucq,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,6026289","50,5077691",9.94212045998238,"1256 Avenue Du Golf, 62520 Le Touquet-Paris-Plage, France",50.507849,1.602692,"1,602628950,5077691",,1256,Avenue Du Golf,62520,Le Touquet-Paris-Plage,,Le Touquet-Paris-Plage,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,629527","50,54014",0.111195079952792,"100 Rue Emile Basly, 62400 Béthune, France",50.540141,2.629527,"2,62952750,54014",,100,Rue Emile Basly,62400,Béthune,,Béthune,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,677967","50,51918",0.628221499044126,"Rue Delbecque, 62660 Beuvry, France",50.5181812,2.6761985,"2,67796750,51918",Rue Delbecque,,Rue Delbecque,62660,,,Beuvry,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,989116","50,466743",106.227458462451,"51 Rue Du Verger, 62590 Oignies, France",50.466238,2.99039,"2,98911650,466743",,51,Rue Du Verger,62590,Oignies,,Oignies,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,807024","50,924796",5.1949155403628,"62231 Coquelles, France",50.9245254,1.8070924,"1,80702450,924796",,,,62231,,,Coquelles,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,91243","50,383746",0.0709027142700729,"1 Route De Neuvireuil, 62320 Bois-Bernard, France",50.383746,2.912429,"2,9124350,383746",,1,Route De Neuvireuil,62320,Bois-Bernard,,Bois-Bernard,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,71734","50,458308",0,"1 Boulevard De La Cité 2, 62160 Bully-les-Mines, France",50.458308,2.71734,"2,7173450,458308",,1,Boulevard De La Cité 2,62160,Bully-Les-Mines,,Bully-les-Mines,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,33718","50,387655",10.8361158622275,"48bis Rue De Rosemont, 62130 Saint-Pol-sur-Ternoise, France",50.387727,2.337283,"2,3371850,387655",,48bis,Rue De Rosemont,62130,Saint-Pol-Sur-Ternoise,,Saint-Pol-sur-Ternoise,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,815544","50,460683",46.1794920920001,"1314 Route De La Bassee, 62750 Loos-en-Gohelle, France",50.460885,2.814974,"2,81554450,460683",,1314,Route De La Bassee,62750,Lens,,Loos-en-Gohelle,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,824885","50,440992",0.212451288399566,"41 Chemin du Chevalier, 62300 Lens, France",50.440992,2.824882,"2,82488550,440992",,41,Chemin du Chevalier,62300,,,Lens,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,550783","50,482213",0,"33 Rue F Et Telesphore Caudron, 62700 Bruay-la-Buissière, France",50.482213,2.550783,"2,55078350,482213",,33,Rue F Et Telesphore Caudron,62700,Bruay-la-Buissière,,Bruay-la-Buissière,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,48347","50,513373",0.111195079952792,"2 Avenue Jules Freville, 62260 Auchel, France",50.513374,2.48347,"2,4834750,513373",,2,Avenue Jules Freville,62260,Auchel,,Auchel,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,764404","50,465037",3.57329262716976,"Place Sainte-Austreberthe, 62170 Montreuil, France",50.46504,1.7644966,"1,76440450,465037",Place Sainte-Austreberthe,,Place Sainte-Austreberthe,62170,,,Montreuil,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,738543","50,292392",0.111195079952792,"1 Avenue De l’Hippodrome, 62000 Arras, France",50.292393,2.738543,"2,73854350,292392",,1,Avenue De l’Hippodrome,62000,Arras,,Arras,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,702913","50,325826",0.111195079952792,"14 Rue Neuve, 62161 Marœuil, France",50.325827,2.702913,"2,70291350,325826",,14,Rue Neuve,62161,Maroeuil,,Marœuil,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,7790466","50,3002407",1.05607606927663,"Rue des 4 Crics, 62223 Saint-Nicolas, France",50.3005454,2.7789854,"2,779046650,3002407",Rue des 4 Crics,,Rue des 4 Crics,62223,,,Saint-Nicolas,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,842725","50,447067",20.2283106315529,"12 Rue Des Colibris, 62218 Loison-sous-Lens, France",50.447228,2.842592,"2,84272550,447067",,12,Rue Des Colibris,62218,Loison-Sous-Lens,,Loison-sous-Lens,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,945146","50,311585",1.36529380785411,"Centre de Post-Cure pour maladies mentales Château d'Ecoivres, Rue Paul Bert, 62118 Biache-Saint-Vaast, France",50.3119455,2.94488748540146,"2,94514650,311585",Centre de Post-Cure pour maladies mentales Château d'Ecoivres,,Rue Paul Bert,62118,Plouvain,,Biache-Saint-Vaast,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,780039","50,289065",5.62296662034007,"9 Rue Pasteur, 62000 Arras, France",50.289044,2.780111,"2,78003950,289065",,9,Rue Pasteur,62000,Arras,,Arras,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,0265443","50,3669874",81.5790007698155,"1 Le Grand Tour, 62140 Marconne, France",50.367257,2.027614,"2,026544350,3669874",,1,Le Grand Tour,62140,Marconne,,Marconne,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,968849","50,413256",0.111195080742881,"92 Avenue Du Bord Des Eaux, 62110 Hénin-Beaumont, France",50.413257,2.968849,"2,96884950,413256",,92,Avenue Du Bord Des Eaux,62110,Henin-Beaumont,,Hénin-Beaumont,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,5038039999","50,472062",18.1592090300977,"2bis Rue Pierre Bachelet, 62460 Divion, France",50.471901,2.503761,"2,503803999950,472062",,2bis,Rue Pierre Bachelet,62460,Divion,,Divion,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,48347","50,513373",0.111195079952792,"2 Avenue Jules Freville, 62260 Auchel, France",50.513374,2.48347,"2,4834750,513373",,2,Avenue Jules Freville,62260,Auchel,,Auchel,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,7823792","50,4148248",0,"Rue Carnot, 62800 Liévin, France",50.4148248,2.7823792,"2,782379250,4148248",Rue Carnot,,Rue Carnot,62800,,,Liévin,Pas-de-Calais,Hauts-de-France,HDF,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,614857","50,723782",0,"2 Rue Saint Martin, 62200 Boulogne-sur-Mer, France",50.723782,1.614857,"1,61485750,723782",,2,Rue Saint Martin,62200,Boulogne-sur-Mer,,Boulogne-sur-Mer,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,400061","50,64165",0.954352761141717,"1 Quai Des Bateliers, 62120 Aire-sur-la-Lys, France",50.641655,2.400072,"2,40006150,64165",,1,Quai Des Bateliers,62120,Aire-Sur-La-Lys,,Aire-sur-la-Lys,Pas-de-Calais,Upper France,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,808072","45,574487",21.4006088284321,"2 Rue Du Capitaine Chazotte, 63240 Mont-Dore, France",45.57453,2.80834,"2,80807245,574487",,2,Rue Du Capitaine Chazotte,63240,Mont-Dore,,Mont-Dore,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,052656","45,794939",6.19411001242876,"3bis Avenue De La Paix, 63830 Durtol, France",45.794918,3.05273,"3,05265645,794939",,3bis,Avenue De La Paix,63830,Durtol,,Durtol,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,043577671","45,905210269",37.5660391172373,"250 Centre Medical E Clementel, 63140 Châtel-Guyon, France",45.905523,3.043394,"3,04357767145,905210269",,250,Centre Medical E Clementel,63140,Chatel-Guyon,,Châtel-Guyon,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,09447","45,757242",3.92504483072214,"Hôpital Gabriel Montpied, Place Henri Dunant, 63000 Clermont-Ferrand, France",45.7572567,3.0909794644716,"3,0944745,757242",Hôpital Gabriel Montpied,,Place Henri Dunant,63000,,Saint-Jacques,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,740071","45,552895",0,"Centre hospitalier d'Ambert, Rue Anna Rodier, 63600 Ambert, France",45.5529852,3.74126384491656,"3,74007145,552895",Centre hospitalier d'Ambert,,Rue Anna Rodier,63600,,,Ambert,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,251312","45,541124",0.155120619977276,"Centre hospitalier Paul Ardier, Rue des Petits Capucins, 63500 Issoire, France",45.5416574,3.25253519384523,"3,25131245,541124",Centre hospitalier Paul Ardier,,Rue des Petits Capucins,63500,,Peix,Issoire,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,109796","45,891804",3.25700360727559,"63200 Riom, France",45.8923366,3.1094427,"3,10979645,891804",,,,63200,,,Riom,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,523492","45,855762",7.18216958724926,"1 Route Du Fau, 63300 Thiers, France",45.855726,3.523415,"3,52349245,855762",,1,Route Du Fau,63300,Thiers,,Thiers,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,09447","45,757242",3.92504483072214,"Hôpital Gabriel Montpied, Place Henri Dunant, 63000 Clermont-Ferrand, France",45.7572567,3.0909794644716,"3,0944745,757242",Hôpital Gabriel Montpied,,Place Henri Dunant,63000,,Saint-Jacques,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,071782","45,777328",1.39993808940794,"Centre de rééducation fonctionnellee Notre-Dame, Avenue Joseph Claussat, 63400 Chamalières, France",45.7779441,3.07182528169191,"3,07178245,777328",Centre de rééducation fonctionnellee Notre-Dame,,Avenue Joseph Claussat,63400,Chamalières,Les Galoubies,Chamalières,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,34355","45,720476",7.77317099622775,"16 Boulevard Saint - Roch, 63160 Billom, France",45.72041,3.343583,"3,3435545,720476",,16,Boulevard Saint - Roch,63160,Billom,,Billom,Puy-de-Dôme,Auvergne-Rhone-Alpes,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,105411","45,787418",0,"Pôle Santé République, 105 Avenue de la République, 63100 Clermont-Ferrand, France",45.7875931,3.10517692145843,"3,10541145,787418",Pôle Santé République,105,Avenue de la République,63100,,Champfleuri,Clermont-Ferrand,Puy-de-Dôme,Auvergne-Rhône-Alpes,ARA,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
