original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,district,state_code,city,county,state,country,country_code,attribution,attribution_license,attribution_url
"-0,542351","44,851221",0.961029602269134,"Clinique Ophtalmologique Thiers, 330 Avenue Thiers, 33100 Bordeaux, France",44.8513116,-0.542396121868213,"-0,54235144,851221",Clinique Ophtalmologique Thiers,330,Avenue Thiers,33100,Bordeaux,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,937335","45,304106",2.74104399134778,"64 Rue Aristide Briand, 33340 Lesparre-Médoc, France",45.30413,-0.937327,"-0,93733545,304106",,64,Rue Aristide Briand,33340,Lesparre-Medoc,,Lesparre-Médoc,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,630061626","44,789906659",0,"École maternelle Montesquieu, Allée des Mimosas, 33600 Pessac, France",44.7897049,-0.63051568998922,"-0,63006162644,789906659",École maternelle Montesquieu,,Allée des Mimosas,33600,,,Pessac,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,244631","44,553753",0.111195079952792,"2 Rue Charles Brannens, 33210 Langon, France",44.553752,-0.244631,"-0,24463144,553753",,2,Rue Charles Brannens,33210,Langon,,Langon,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,609649","44,805336",5.27020461177954,"Clinique mutualiste Arnaud Duben, 46 Avenue du Docteur Schweitzer, 33600 Pessac, France",44.80650645,-0.609626795889609,"-0,60964944,805336",Clinique mutualiste Arnaud Duben,46,Avenue du Docteur Schweitzer,33600,,,Pessac,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,132497","44,756471",0,"14 Boulevard Javal, 33740 Arès, France",44.756471,-1.132497,"-1,13249744,756471",,14,Boulevard Javal,33740,Ares,,Arès,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,183721","44,741892",0,"2 Avenue De Piclaouey, 33950 Lège-Cap-Ferret, France",44.741892,-1.183721,"-1,18372144,741892",,2,Avenue De Piclaouey,33950,Lege-Cap-Ferret,,Lège-Cap-Ferret,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,527622","44,847727",2.02106849348366,"Domaine de Hauterive, 8 Rue Dumune, 33150 Cenon, France",44.8477116,-0.52750554481666,"-0,52762244,847727",Domaine de Hauterive,8,Rue Dumune,33150,Cenon,,Cenon,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,517879","44,883178",1.22369767665598,"Avenue de la Résistance, 33310 Lormont, France",44.8829559,-0.517338,"-0,51787944,883178",Avenue de la Résistance,,Avenue de la Résistance,33310,,,Lormont,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,657461","44,745518",13.0450616196291,"26 Chemin De Camparian, 33610 Cestas, France",44.745632,-0.6575,"-0,65746144,745518",,26,Chemin De Camparian,33610,Cestas,,Cestas,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,464288","44,740135",87.0105087450159,"902 Route Du Grand Port, 33880 Cambes, France",44.739786,-0.463302,"-0,46428844,740135",,902,Route Du Grand Port,33880,Cambes,,Cambes,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,528488","44,681432",9.72191201016702,"23 Rue Latapie, 33650 La Brède, France",44.681365,-0.528567,"-0,52848844,681432",,23,Rue Latapie,33650,La Brede,,La Brède,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,445067","44,777187",6.75917292429654,"26 Avenue Du Rauze, 33360 Cénac, France",44.777223,-0.445136,"-0,44506744,777187",,26,Avenue Du Rauze,33360,Cenac,,Cénac,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,614209","44,880592",0.136280176952911,"4 Rue De La Tour De Gassies, 33520 Bruges, France",44.880593,-0.614208,"-0,61420944,880592",,4,Rue De La Tour De Gassies,33520,Bruges,,Bruges,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,623377","44,854414",4.87807333451912,"Centre de Rééducation Korian Les Grands Chênes, 40-52 Rue Stéhélin, 33200 Bordeaux, France",44.85321635,-0.623937557413451,"-0,62337744,854414",Centre de Rééducation Korian Les Grands Chênes,40-52,Rue Stéhélin,33200,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,594573999","44,8458184",20.7905073472233,"15 Rue de Caudéran, 33000 Bordeaux, France",44.845634,-0.5946176,"-0,59457399944,8458184",,15,Rue de Caudéran,33000,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,601306","44,844704",0.914868991206629,"38 Rue Pasteur, 33200 Bordeaux, France",44.8447029,-0.6012945,"-0,60130644,844704",,38,Rue Pasteur,33200,Bordeaux,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,569843","44,799416",0.444780321391346,"351 Route De Toulouse, 33140 Villenave-d'Ornon, France",44.799412,-0.569843,"-0,56984344,799416",,351,Route De Toulouse,33140,Villenave-D'Ornon,,Villenave-d'Ornon,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,66313","44,799032",14.8440094671064,"2 Avenue Du Haut Lévèque, 33600 Pessac, France",44.799037,-0.662942,"-0,6631344,799032",,2,Avenue Du Haut Lévèque,33600,Pessac,,Pessac,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,57828","44,833959",0.559988668017744,"Hôpital Saint-André, Rue Henri IV, 33000 Bordeaux, France",44.83408475,-0.579165601634795,"-0,5782844,833959",Hôpital Saint-André,,Rue Henri IV,33000,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,6011048","44,8139153",1.43026093244677,"Direction Générale des Hôpitaux de Bordeaux, 12 Rue Dubernat, 33400 Talence, France",44.8129816,-0.602155008710198,"-0,601104844,8139153",Direction Générale des Hôpitaux de Bordeaux,12,Rue Dubernat,33400,,,Talence,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,587431","44,829181",3.24466021694659,"33000 Bordeaux, France",44.829602,-0.5877834,"-0,58743144,829181",,,,33000,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,170845","44,654647",0.111195080742881,"6 Allée Lakme, 33120 Arcachon, France",44.654648,-1.170845,"-1,17084544,654647",,6,Allée Lakme,33120,Arcachon,,Arcachon,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,589674","44,85161",0.972736111735742,"91 Rue de la Croix de Seguey, 33000 Bordeaux, France",44.8516179,-0.5896687,"-0,58967444,85161",,91,Rue de la Croix de Seguey,33000,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,634844","44,87507",22.5226280098587,"Eurovia Signature Sud-Ouest, 37 Impasse du Taillan, 33320 Eysines, France",44.8749385,-0.6350614,"-0,63484444,87507",Eurovia Signature Sud-Ouest,37,Impasse du Taillan,33320,Eysines,,Eysines,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,581032","44,831149",0.872535495633967,"18 Rue Des Gants, 33000 Bordeaux, France",44.831156,-0.581027,"-0,58103244,831149",,18,Rue Des Gants,33000,Bordeaux,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,611762","44,887495",8.90295132006523,"16 Avenue Maryse Bastié, 33520 Bruges, France",44.887494,-0.611649,"-0,61176244,887495",,16,Avenue Maryse Bastié,33520,Bruges,,Bruges,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,578409","44,863925",1.20704412548263,"Polyclinique Bordeaux Nord Aquitaine, Rue du Docteur Finlay, 33300 Bordeaux, France",44.8636715,-0.57946988530574,"-0,57840944,863925",Polyclinique Bordeaux Nord Aquitaine,,Rue du Docteur Finlay,33300,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,663688","44,788098",0.23675114772069,"19 Avenue De Magellan, 33600 Pessac, France",44.788098,-0.663691,"-0,66368844,788098",,19,Avenue De Magellan,33600,Pessac,,Pessac,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,229589","44,897344",14.2894654035234,"68 Rue Des Réaux, 33500 Libourne, France",44.897222,-0.229532,"-0,22958944,897344",,68,Rue Des Réaux,33500,Libourne,,Libourne,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,557474","44,84271",0.451635868331759,"18 Rue Sainte-Marie, 33100 Bordeaux, France",44.8427061,-0.5574756,"-0,55747444,84271",,18,Rue Sainte-Marie,33100,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,172393","44,637003",0.079123353451718,"7 Le Laurey, 33260 La Teste-de-Buch, France",44.637003,-1.172394,"-1,17239344,637003",,7,Le Laurey,33260,La Teste-De-Buch,,La Teste-de-Buch,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,225802","44,551506",6.56242361821278,"12 Rue Des Cerisiers, 33210 Saint-Pierre-De-Mons, France",44.551565,-0.2258,"-0,22580244,551506",,12,Rue Des Cerisiers,33210,Saint-Pierre-De-Mons,,Saint-Pierre-De-Mons,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,532437","44,852166",0.294350875184247,"73 Cours Victor Hugo, 33150 Cenon, France",44.8521641,-0.5324396,"-0,53243744,852166",,73,Cours Victor Hugo,33150,Cenon,,Cenon,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,153322","44,650914",7.3620227073469,"61 Rue Saint Elme, 33120 Arcachon, France",44.650949,-1.153401,"-1,15332244,650914",,61,Rue Saint Elme,33120,Arcachon,,Arcachon,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,575067","44,823895",3.45779904186548,"Rue des Sablières, 33800 Bordeaux, France",44.8244428,-0.575133,"-0,57506744,823895",Rue des Sablières,,Rue des Sablières,33800,,,Bordeaux,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,529282","44,849266",5.34491016598159,"Allée Saint-Romain, 33150 Cenon, France",44.8492607,-0.5291047,"-0,52928244,849266",Allée Saint-Romain,,Allée Saint-Romain,33150,,,Cenon,Gironde,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,207151","44,433535",79.3162089893077,"22 Cours Du Maréchal Joffre, 33430 Bazas, France",44.432863,-0.206816,"-0,20715144,433535",,22,Cours Du Maréchal Joffre,33430,Bazas,,Bazas,Gironde,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,922579","43,524203",2.60147983277402,"Institut Saint-Pierre, 371 Avenue de l'Evêché de Maguelone, 34250 Palavas-les-Flots, France",43.52412385,3.92348766347188,"3,92257943,524203",Institut Saint-Pierre,371,Avenue de l'Evêché de Maguelone,34250,Palavas-Les-Flots,,Palavas-les-Flots,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,254307","43,339673",0,"Centre hospitalier Montimaran, 2 Rue Valentin Haüy, 34500 Béziers, France",43.3397098,3.25457340970381,"3,25430743,339673",Centre hospitalier Montimaran,2,Rue Valentin Haüy,34500,,,Béziers,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,418902","43,459916",0.111195079952792,"22 Rue Henri Reboul, 34120 Pézenas, France",43.459917,3.418902,"3,41890243,459916",,22,Rue Henri Reboul,34120,Pezenas,,Pézenas,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"2,754816","43,491824",191.55517750777,"102 Route De La Salvetat, 34220 Saint-Pons-de-Thomières, France",43.491931,2.757186,"2,75481643,491824",,102,Route De La Salvetat,34220,Saint-Pons-De-Thomieres,,Saint-Pons-de-Thomières,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,2625359999","43,294632",2.14043670091127,"Place Paliseul, 34410 Sauvian, France",43.2944708,3.26262592685683,"3,262535999943,294632",Place Paliseul,,Place Paliseul,34410,Sauvian,,Sauvian,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,316197","43,731098",0,"Centre hospitalier de Lodève, 13 Boulevard Pasteur, 34700 Lodève, France",43.7305137,3.3160767,"3,31619743,731098",Centre hospitalier de Lodève,13,Boulevard Pasteur,34700,,,Lodève,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,677518","43,410405",3.52940393906598,"1 Boulevard Camille Blanc, 34200 Sete, France",43.410386,3.677553,"3,67751843,410405",,1,Boulevard Camille Blanc,34200,Sète,,Sete,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,131931","43,675311",12.3460013753148,"EHPAD Centre Hospitalier de Lunel, 141 Place de la République, 34400 Lunel, France",43.67516765,4.1314918075161,"4,13193143,675311",EHPAD Centre Hospitalier de Lunel,141,Place de la République,34400,,,Lunel,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,437015","43,626832",3.84804766324601,"Cours de la Chicane, 34800 Clermont-l'Hérault, France",43.626811,3.436977,"3,43701543,626832",,,Cours de la Chicane,34800,Clermont-L'Herault,,Clermont-l'Hérault,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,908234","43,623807",0,"Centre Orthopédique Maguelone, Avenue de la Volhe, 34170 Castelnau-le-Lez, France",43.62406455,3.90859702958493,"3,90823443,623807",Centre Orthopédique Maguelone,,Avenue de la Volhe,34170,,,Castelnau-le-Lez,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,832575","43,643591",1.24946612264926,"Centre Mutualiste Neurologique Propara, 263 Rue du Caducée, 34090 Montpellier, France",43.64265795,3.83204886874509,"3,83257543,643591",Centre Mutualiste Neurologique Propara,263,Rue du Caducée,34090,La Valsière,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"2,76022","43,488497",4.78046874183427,"Pharmacie des Tilleuls, 30 Grand'Rue, 34220 Saint-Pons-de-Thomières, France",43.488493,2.760161,"2,7602243,488497",Pharmacie des Tilleuls,30,Grand'Rue,34220,Saint-Pons-De-Thomieres,,Saint-Pons-de-Thomières,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,858123","43,62781",0.390611337876487,"CHU de Montpellier, Avenue du Doyen Gaston Giraud, 34296 Montpellier, France",43.6278563,3.85403545728653,"3,85812343,62781",CHU de Montpellier,,Avenue du Doyen Gaston Giraud,34296,Hôpitaux-Facultés,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,831903","43,70717",0.577966764659571,"Clinique du Pic Saint-Loup, Patio, 34980 Saint-Clément-de-Rivière, France",43.7070593,3.83203599291882,"3,83190343,70717",Clinique du Pic Saint-Loup,,Patio,34980,,,Saint-Clément-de-Rivière,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,677518","43,410405",3.52940393906598,"1 Boulevard Camille Blanc, 34200 Sete, France",43.410386,3.677553,"3,67751843,410405",,1,Boulevard Camille Blanc,34200,Sète,,Sete,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,227064","43,346014",0,"Clinique Champeau Méditerranée, Avenue Enseigne Albertini, 34500 Béziers, France",43.34578025,3.22739871945642,"3,22706443,346014",Clinique Champeau Méditerranée,,Avenue Enseigne Albertini,34500,,,Béziers,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,833874","43,712047",37.1351251626326,"670 Avenue De Saint Sauveur, 34980 Saint-Clement-De-Riviere, France",43.712003,3.834332,"3,83387443,712047",,670,Avenue De Saint Sauveur,34980,Saint-Clement-De-Riviere,,Saint-Clement-De-Riviere,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,831245","43,646974",4.37228597888964,"Rue de la Valsière, 34790 Grabels, France",43.6474027,3.8306103,"3,83124543,646974",Rue de la Valsière,,Rue de la Valsière,34790,La Valsière,,Grabels,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,8507945","43,6314144",0,"CHU de Montpellier, 371 Avenue du Doyen Gaston Giraud, 34296 Montpellier, France",43.6298864,3.8514806969527,"3,850794543,6314144",CHU de Montpellier,371,Avenue du Doyen Gaston Giraud,34296,Hôpitaux-Facultés,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,702823","43,932439",2.04181839593176,"Clinique Saint-Louis, Place Joseph Boudouresques, 34190 Ganges, France",43.93269105,3.70254279966841,"3,70282343,932439",Clinique Saint-Louis,,Place Joseph Boudouresques,34190,Ganges,,Ganges,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,150304","43,60809",0,"4 Route De Saint Pons, 34600 Bédarieux, France",43.60809,3.150304,"3,15030443,60809",,4,Route De Saint Pons,34600,Bedarieux,,Bédarieux,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,437015","43,626832",3.84804766324601,"Cours de la Chicane, 34800 Clermont-l'Hérault, France",43.626811,3.436977,"3,43701543,626832",,,Cours de la Chicane,34800,Clermont-L'Herault,,Clermont-l'Hérault,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,655099","43,451426",0.111195080742881,"28 Avenue Alfred Bouat, 34140 Bouzigues, France",43.451427,3.655099,"3,65509943,451426",,28,Avenue Alfred Bouat,34140,Bouzigues,,Bouzigues,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,278161","43,316205",9.37600109779943,"1 Rue Louis Dardé, 34420 Villeneuve les beziers, France",43.316287,3.278134,"3,27816143,316205",,1,Rue Louis Dardé,34420,Villeneuve-Les-Beziers,,Villeneuve les beziers,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,914287","43,602492",0.0495182665851685,"Clinique du Millénaire, 220 Boulevard Pénélope, 34000 Montpellier, France",43.60196215,3.91380863243676,"3,91428743,602492",Clinique du Millénaire,220,Boulevard Pénélope,34000,Port Marianne,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,254548","43,36635",0.341930816548706,"10 Rue De La Margeride, 34760 Boujan-sur-Libron, France",43.366351,3.254544,"3,25454843,36635",,10,Rue De La Margeride,34760,Boujan-Sur-Libron,,Boujan-sur-Libron,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,255384","43,341854",55.691106450056,"211 Rue Dimitri Amilakvari, 34500 Beziers, France",43.342353,3.255443,"3,25538443,341854",,211,Rue Dimitri Amilakvari,34500,Beziers,,Beziers,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,125644","43,664581",2.93706971535889,"Pôle Santé Professeur Louis Serre, Chemin des Alicantes, 34400 Lunel, France",43.6649632,4.12529742833333,"4,12564443,664581",Pôle Santé Professeur Louis Serre,,Chemin des Alicantes,34400,Lunel,,Lunel,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,227677","43,346365",0.111195080742881,"37 Avenue Enseigne Albertini, 34500 Beziers, France",43.346366,3.227677,"3,22767743,346365",,37,Avenue Enseigne Albertini,34500,Beziers,,Beziers,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,486626","43,298886",0,"1 Rue Raymond Aris, 34300 Agde, France",43.298886,3.486626,"3,48662643,298886",,1,Rue Raymond Aris,34300,Agde,,Agde,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,229983","43,345854",3.30513879650005,"Espace Perréal, 2 Boulevard Docteur Mourrut, 34500 Béziers, France",43.3455291,3.23194599456398,"3,22998343,345854",Espace Perréal,2,Boulevard Docteur Mourrut,34500,,,Béziers,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,82639","43,637723",4.7794466085349,"Finindev, 69 Rue Jean Giroux, 34 Montpellier, France",43.63761235,3.82650240773026,"3,8263943,637723",Finindev,69,Rue Jean Giroux,34,Les Hauts de Massane,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,914273","43,600853",10.501627365104,"174 Avenue Nina Simone, 34000 Montpellier, France",43.600924,3.914359,"3,91427343,600853",,174,Avenue Nina Simone,34000,Montpellier,,Montpellier,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,901283","43,63605",31.5658979634735,"156 Chemin De La Rocheuse, 34170 Castelnau-le-Lez, France",43.636312,3.901434,"3,90128343,63605",,156,Chemin De La Rocheuse,34170,Castelnau-Le-Lez,,Castelnau-le-Lez,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,855375","43,630415",3.15580784744913,"Route de Ganges, 34095 Montpellier, France",43.6299976,3.8560573,"3,85537543,630415",Route de Ganges,,Route de Ganges,34095,Hôpitaux-Facultés,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,83143","43,648033",0.16211277204731,"AIDER Dialyse à domicile, Rue Gaston Plante, 34790 Grabels, France",43.64787215,3.83158409073817,"3,8314343,648033",AIDER Dialyse à domicile,,Rue Gaston Plante,34790,La Valsière,,Grabels,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,229983","43,345854",3.30513879650005,"Espace Perréal, 2 Boulevard Docteur Mourrut, 34500 Béziers, France",43.3455291,3.23194599456398,"3,22998343,345854",Espace Perréal,2,Boulevard Docteur Mourrut,34500,,,Béziers,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,8617082429","43,58279845",0,"Polyclinique Saint-Roch, 560 Avenue du Colonel Pavelet, 34070 Montpellier, France",43.58281095,3.86168446393554,"3,861708242943,58279845",Polyclinique Saint-Roch,560,Avenue du Colonel Pavelet,34070,Les Grisettes,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,231093","43,35117",0.111195079952792,"2 Rue Ferdinand De Lesseps, 34500 Beziers, France",43.351171,3.231093,"3,23109343,35117",,2,Rue Ferdinand De Lesseps,34500,Beziers,,Beziers,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,14055","43,313017",31.844247591381,"15 Avenue De Nissan, 34440 Colombiers, France",43.312898,3.140192,"3,1405543,313017",,15,Avenue De Nissan,34440,Colombiers,,Colombiers,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,150304","43,60809",0,"4 Route De Saint Pons, 34600 Bédarieux, France",43.60809,3.150304,"3,15030443,60809",,4,Route De Saint Pons,34600,Bedarieux,,Bédarieux,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,42342","43,45642",0.111195079952792,"3 Rue Pasteur, 34120 Pézenas, France",43.456421,3.42342,"3,4234243,45642",,3,Rue Pasteur,34120,Pezenas,,Pézenas,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,248464","43,366951",0.0128940022739237,"Clinique Pech du Soleil, Avenue Pech Estève, 34760 Boujan-sur-Libron, France",43.366596,3.24857816989067,"3,24846443,366951",Clinique Pech du Soleil,,Avenue Pech Estève,34760,Boujan-Sur-Libron,,Boujan-sur-Libron,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,080033","43,59489",4.26712051057654,"Avenue Docteur Jean Ster, 34240 Lamalou-les-Bains, France",43.5959532,3.0796486,"3,08003343,59489",Avenue Docteur Jean Ster,,Avenue Docteur Jean Ster,34240,,,Lamalou-les-Bains,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,082204","43,592416",2.0971069746747,"Avenue Maréchal Joffre, 34240 Lamalou-les-Bains, France",43.5920282,3.0825343,"3,08220443,592416",Avenue Maréchal Joffre,,Avenue Maréchal Joffre,34240,,,Lamalou-les-Bains,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,079488","43,602412",11.8502900805859,"56 Avenue De La République, 34240 Lamalou-les-Bains, France",43.60239,3.079344,"3,07948843,602412",,56,Avenue De La République,34240,Lamalou-Les-Bains,,Lamalou-les-Bains,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,483737","43,298915",47.4937114180672,"3 Allee Pierre De Coubertin, 34300 Agde, France",43.299332,3.483864,"3,48373743,298915",,3,Allee Pierre De Coubertin,34300,Agde,,Agde,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,161113","43,618743",6.73016211395247,"Allée Noémie Berthomieu, 34600 Bédarieux, France",43.6187113,3.1612494,"3,16111343,618743",Allée Noémie Berthomieu,,Allée Noémie Berthomieu,34600,,,Bédarieux,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,858123","43,62781",0.390611337876487,"CHU de Montpellier, Avenue du Doyen Gaston Giraud, 34296 Montpellier, France",43.6278563,3.85403545728653,"3,85812343,62781",CHU de Montpellier,,Avenue du Doyen Gaston Giraud,34296,Hôpitaux-Facultés,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,304421","43,732549",63.2328986917421,"800 Avenue Joseph Vallot, 34700 Lodève, France",43.732026,3.30473,"3,30442143,732549",,800,Avenue Joseph Vallot,34700,Lodeve,,Lodève,Hérault,Occitania,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,85055","43,610306",0.2007098456121,"34070 Montpellier, France",43.6103589,3.8500726,"3,8505543,610306",,,,34070,Les Cévennes,,Montpellier,Hérault,Occitania,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
