original_lon,original_lat,distance,formatted,lat,lon,KEY,housenumber,name,street,postcode,district,suburb,city,county,state,state_code,country,country_code,attribution,attribution_license,attribution_url
"-0,512626","47,457325",0.111195080742881,"45 Rue De La Foucaudière, 49800 Trélazé, France",47.457326,-0.512626,"-0,51262647,457325",45,,Rue De La Foucaudière,49800,Trelaze,,Trélazé,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,587585","47,477548",2.42702664651917,"Résidence Universitaire Dauversière, 4 - 10 Place de la Dauversière, 49100 Angers, France",47.477495,-0.587491361757104,"-0,58758547,477548",4 - 10,Résidence Universitaire Dauversière,Place de la Dauversière,49100,Angers,Belle-Beille,Angers,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,537575299","47,4448358",27.9313333642575,"Clinique de l'Anjou, 9 Rue de l'Hirondelle, 49000 Angers, France",47.44497275,-0.539479572177797,"-0,53757529947,4448358",9,Clinique de l'Anjou,Rue de l'Hirondelle,49000,,La Roseraie,Angers,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,511798","47,456111",0.134227949880066,"18 Rue De Bellinière, 49800 Trélazé, France",47.456112,-0.511799,"-0,51179847,456111",18,,Rue De Bellinière,49800,Trelaze,,Trélazé,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,077143","47,251674",10.9159770262204,"1 Rue Marceau, 49400 Saumur, France",47.251587,-0.07721,"-0,07714347,251674",1,,Rue Marceau,49400,Saumur,,Saumur,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,8962427","47,045237",42.059258786491,"Lidl, 4 Rue d’Austerlitz, 49300 Cholet, France",47.04529205,-0.897114734583762,"-0,896242747,045237",4,Lidl,Rue d’Austerlitz,49300,Cholet,,Cholet,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,26883","47,193573",0.151119363370749,"1 Rue Des Récollets, 49700 Montfort, France",47.193573,-0.268832,"-0,2688347,193573",1,,Rue Des Récollets,49700,Montfort,Doué-la-Fontaine,Montfort,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,466375","47,44602",6.88460993660829,"10 Rue Édouard Branly, 49800 Trélazé, France",47.446043,-0.46646,"-0,46637547,44602",10,,Rue Édouard Branly,49800,Trelaze,,Trélazé,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,561514999","47,4894938",0.790264701091642,"Boulevard Germaine Tillion, 49100 Angers, France",47.489496,-0.561525,"-0,56151499947,4894938",,,Boulevard Germaine Tillion,49100,Angers,,Angers,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,879786999","47,059407",0.403679070027345,"Natura Resort - Pescalis, 49300 Cholet, France",47.05941,-0.87979,"-0,87978699947,059407",,Natura Resort - Pescalis,,49300,Cholet,,Cholet,Maine-et-Loire,Pays de la Loire,PDL,France,fr,,CC BY 4.0,https://www.geonames.org/datasources/
"-0,0652645","47,2452875",0.754266499517107,"Route de Fontevraud, 49400 Saumur, France",47.2448844,-0.066719,"-0,065264547,2452875",,Route de Fontevraud,Route de Fontevraud,49400,Saumur,,Saumur,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,8666391","47,6783446",0,"5 Rue Joseph Cugnot, 49500 Segré, France",47.6783446,-0.8666391,"-0,866639147,6783446",5,,Rue Joseph Cugnot,49500,La Gare,,Segré,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,503945","47,486773",0.134203391617743,"43 Rue Des Claveries, 49124 Saint-Barthélemy-d'Anjou, France",47.486774,-0.503946,"-0,50394547,486773",43,,Rue Des Claveries,49124,Saint-Barthelemy-D'Anjou,,Saint-Barthélemy-d'Anjou,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,5538715","47,4882359",9.08208056463916,"31 Rue Des Capucins, 49100 Angers, France",47.488269,-0.553761,"-0,553871547,4882359",31,,Rue Des Capucins,49100,Angers,,Angers,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,897775","47,046481",0.50813827710897,"3 Rue d’Arcole, 49300 Cholet, France",47.0464812,-0.8977683,"-0,89777547,046481",3,,Rue d’Arcole,49300,Cholet,,Cholet,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,539259","47,445655",1.69347885518872,"146 Square De Lattre De Tassigny, 49000 Angers, France",47.445662,-0.539279,"-0,53925947,445655",146,,Square De Lattre De Tassigny,49000,Angers,,Angers,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,514107","47,456708",0,"Village Santé, 6 Rue de Bellinière, 49800 Trélazé, France",47.456647,-0.511977557086612,"-0,51410747,456708",6,Village Santé,Rue de Bellinière,49800,,La Foucaudière,Trélazé,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,538562","47,445807",56.2774199538899,"146 Square De Lattre De Tassigny, 49000 Angers, France",47.445662,-0.539279,"-0,53856247,445807",146,,Square De Lattre De Tassigny,49000,Angers,,Angers,Maine-et-Loire,Pays de la Loire,PDL,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,587062","48,837976",1.55845057904431,"5 Avenue Du Marechal Leclerc, 50400 Granville, France",48.83799,-1.587061,"-1,58706248,837976",5,,Avenue Du Marechal Leclerc,50400,Granville,,Granville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,351921","48,677753",33.945552958556,"1a Allée Léa Campain, 50300 Avranches, France",48.677962,-1.351584,"-1,35192148,677753",1a,,Allée Léa Campain,50300,Avranches,,Avranches,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,613297","49,638545",6.09877832583287,"46 Rue Val De Saire, 50100 Tourlaville, France",49.638538,-1.613213,"-1,61329749,638545",46,,Rue Val De Saire,50100,Tourlaville,Cherbourg-Octeville,Tourlaville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,242834","49,305666",0,"Église Notre-Dame, Place Guillaume Cerisay, 50500 Carentan-les-Marais, France",49.305578,-1.24311870588236,"-1,24283449,305666",,Église Notre-Dame,Place Guillaume Cerisay,50500,,,Carentan-les-Marais,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,091533","49,114416",5.78260223133299,"28 Rue Des Maréchaux, 50000 Saint-Lô, France",49.114364,-1.091532,"-1,09153349,114416",28,,Rue Des Maréchaux,50000,Saint-Lô,,Saint-Lô,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,597725","48,839234",0.986137946846568,"Le Normandy, Promenade du Plat Gousset, 50400 Granville, France",48.839561,-1.59744523177966,"-1,59772548,839234",,Le Normandy,Promenade du Plat Gousset,50400,,,Granville,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,417598","49,379746",20.8052839960247,"7 Rue Georges Clémenceau, 50360 Amfreville, France",49.379561,-1.417555,"-1,41759849,379746",7,,Rue Georges Clémenceau,50360,Amfreville,Pont-l'Abbé,Amfreville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,096567","49,110714",0,"65 Rue De Baltimore, 50000 Saint-Lô, France",49.110714,-1.096567,"-1,09656749,110714",65,,Rue De Baltimore,50000,Saint-Lô,,Saint-Lô,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,567648","48,828975",20.4808033057477,"1 Residence Des Menneries, 50400 Granville, France",48.828914,-1.567912,"-1,56764848,828975",1,,Residence Des Menneries,50400,Granville,,Granville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,598745","49,613781",0,"11 Rue Du Docteur Schweitzer, 50110 Tourlaville, France",49.613781,-1.598745,"-1,59874549,613781",11,,Rue Du Docteur Schweitzer,50110,Tourlaville,,Tourlaville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-0,940916","48,64784",20.4476135568039,"6 Rue Des Pretres, 50140 Saint-Jean-Du-Corail, France",48.647879,-0.941188,"-0,94091648,64784",6,,Rue Des Pretres,50140,Saint-Jean-Du-Corail,Mortain,Saint-Jean-Du-Corail,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,441094","49,046551",3.63759378825884,"Rue de la Croûte, 50200 Coutances, France",49.0481096,-1.441287,"-1,44109449,046551",,Rue de la Croûte,Rue de la Croûte,50200,La Roquelle,,Coutances,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,841754","49,570507",0.132530708444605,"17 Rue Marcel Grillard, 50340 Siouville-Hague, France",49.570508,-1.841755,"-1,84175449,570507",17,,Rue Marcel Grillard,50340,Siouville-Hague,,Siouville-Hague,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,095887","48,570577",4.75053423248391,"10 Place De Bretagne, 50600 Saint-Martin-de-Landelles, France",48.570563,-1.095826,"-1,09588748,570577",10,,Place De Bretagne,50600,Saint-Martin-De-Landelles,Saint-Hilaire-du-Harcouët,Saint-Martin-de-Landelles,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,3289458","48,5242696",3.88475215982888,"Route de Pontorson, 50240 Saint-James, France",48.524263,-1.328894,"-1,328945848,5242696",,,Route de Pontorson,50240,Saint-James,,Saint-James,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,111234","49,104698",0,"Centre Hospitalier Mémorial, 715 Rue Henri Dunant, 50000 Saint-Lô, France",49.1061924,-1.1073655,"-1,11123449,104698",715,Centre Hospitalier Mémorial,Rue Henri Dunant,50000,,,Saint-Lô,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,466614","49,502092",5.28734996584308,"Avenue du 8 Mai 1945, 50700 Valognes, France",49.5017732,-1.4672963,"-1,46661449,502092",,Avenue du 8 Mai 1945,Avenue du 8 Mai 1945,50700,,,Valognes,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,222444","48,842067",0.133116074868521,"12 Rue Jean Gasté, 50800 Villedieu-les-Poêles, France",48.842068,-1.222445,"-1,22244448,842067",12,,Rue Jean Gasté,50800,Villedieu-Les-Poeles,,Villedieu-les-Poêles,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,51771","48,552165",1.65329653267271,"4 Chaussée De Ville-Chérel, 50170 Macey, France",48.552168,-1.517688,"-1,5177148,552165",4,,Chaussée De Ville-Chérel,50170,Macey,Pontorson,Macey,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,443747","49,03948",5.07989525784207,"Rue de la Gare, 50200 Coutances, France",49.03949,-1.443815,"-1,44374749,03948",,,Rue de la Gare,50200,Coutances,,Coutances,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,65765","49,635436",4.19140223705921,"Avenue du Thivet, 50120 Cherbourg-en-Cotentin, France",49.6349277,-1.6644167,"-1,6576549,635436",,Avenue du Thivet,Avenue du Thivet,50120,Équeurdreville-Hainneville,,Cherbourg-en-Cotentin,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,618333","49,612595",0.0720491280887177,"2 Avenue De La Banque A Genets, 50110 Tourlaville, France",49.612595,-1.618334,"-1,61833349,612595",2,,Avenue De La Banque A Genets,50110,Tourlaville,,Tourlaville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,098801","49,10773",0.111195080742881,"94 Chemin Du Hutrel, 50000 Saint-Lô, France",49.107731,-1.098801,"-1,09880149,10773",94,,Chemin Du Hutrel,50000,Saint-Lô,,Saint-Lô,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,333238","49,180663",3.57035179704773,"50190 Saint-Martin-d'Aubigny, France",49.185021,-1.3312292,"-1,33323849,180663",,,,50190,,,Saint-Martin-d'Aubigny,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,583421","49,094094",0.0728126204490915,"39 Rue Du Littoral, 50560 Boisroger, France",49.094094,-1.583422,"-1,58342149,094094",39,,Rue Du Littoral,50560,Boisroger,Gouville-sur-Mer,Boisroger,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,618333","49,612595",0.0720491280887177,"2 Avenue De La Banque A Genets, 50110 Tourlaville, France",49.612595,-1.618334,"-1,61833349,612595",2,,Avenue De La Banque A Genets,50110,Tourlaville,,Tourlaville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,466072","49,502389",2.35609188981156,"Centre Hospitalier de Valognes, Résidence Les Lys, 50700 Valognes, France",49.5019598,-1.46417525032751,"-1,46607249,502389",,Centre Hospitalier de Valognes,Résidence Les Lys,50700,,,Valognes,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-0,939726","48,64753",0,"Hôpital de Mortain, Rue des Douets, 50140 Mortain-Bocage, France",48.64704675,-0.939248483024884,"-0,93972648,64753",,Hôpital de Mortain,Rue des Douets,50140,,,Mortain-Bocage,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,221479","48,841518",8.7219269838595,"13 Rue Jean Gasté, 50800 Villedieu-les-Poêles, France",48.841455,-1.22155,"-1,22147948,841518",13,,Rue Jean Gasté,50800,Villedieu-Les-Poeles,,Villedieu-les-Poêles,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,3502621","48,6932196",1.00251135500939,"Rue de la Liberté, 50300 Avranches, France",48.693211,-1.350258,"-1,350262148,6932196",,,Rue de la Liberté,50300,Avranches,,Avranches,Manche,Normandy,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"-1,239157","49,09851",13.7566526312737,"2 Clos l’Eveque, 50570 Lozon, France",49.098564,-1.238987,"-1,23915749,09851",2,,Clos l’Eveque,50570,Lozon,Marigny,Lozon,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,5305","49,382559",3.67609681786522,"22a Avenue Division Leclerc, 50390 Saint-Sauveur-le-Vicomte, France",49.382531,-1.530527,"-1,530549,382559",22a,,Avenue Division Leclerc,50390,Saint-Sauveur-Le-Vicomte,,Saint-Sauveur-le-Vicomte,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,589206","49,635494",2.60084646134401,"98 Rue Des Metiers, 50110 Tourlaville, France",49.635506,-1.589237,"-1,58920649,635494",98,,Rue Des Metiers,50110,Tourlaville,,Tourlaville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,462327","48,750151",0.111195079952792,"2 Rue Des Camélias, 50530 Angey, France",48.750152,-1.462327,"-1,46232748,750151",2,,Rue Des Camélias,50530,Angey,Sartilly,Angey,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"-1,5680402","48,8283342",0.0266254215853126,"647 Rue Des Menneries, 50400 Granville, France",48.828334,-1.56804,"-1,568040248,8283342",647,,Rue Des Menneries,50400,Granville,,Granville,Manche,Normandy,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,372059","48,971401",2.22692057292151,"Centre hospitalier de Châlons-en-Champagne, 51 Rue du Commandant Derrien, 51005 Châlons-en-Champagne, France",48.9712847,4.37028060670769,"4,37205948,971401",51,Centre hospitalier de Châlons-en-Champagne,Rue du Commandant Derrien,51005,,,Châlons-en-Champagne,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,725159","48,722385",0,"1 Rue Des Recollets, 51120 Sézanne, France",48.722385,3.725159,"3,72515948,722385",1,,Rue Des Recollets,51120,Sezanne,,Sézanne,Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,017933","49,245477",1.28212684148516,"Bâtiment 2 : centre de consultation Courlancy, Avenue du Général de Gaulle, 51100 Reims, France",49.24533355,4.01779199183674,"4,01793349,245477",,Bâtiment 2 : centre de consultation Courlancy,Avenue du Général de Gaulle,51100,Reims,,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,05887","49,252351",3.38492105088334,"Collège Robert Schuman, 1 Rue Bertrand de Mun, 51100 Reims, France",49.2530331,4.05881709601902,"4,0588749,252351",1,Collège Robert Schuman,Rue Bertrand de Mun,51100,,Europe,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,36777","48,967082",8.1330736306023,"6 Chemin De Bouy, 51000 Châlons-en-Champagne, France",48.967126,4.367859,"4,3677748,967082",6,,Chemin De Bouy,51000,Châlons-en-Champagne,,Châlons-en-Champagne,Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,9549119","49,0322681",0,"Centre hospitalier Auban-Moët, 137 Rue de l'Hôpital Auban Moët, 51200 Épernay, France",49.03198685,3.9550367131016,"3,954911949,0322681",137,Centre hospitalier Auban-Moët,Rue de l'Hôpital Auban Moët,51200,,,Épernay,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,9511265999","49,0482945",37.2518345216046,"13 Rue De Bréban, 51200 Épernay, France",49.048103,3.951546,"3,951126599949,0482945",13,,Rue De Bréban,51200,Epernay,,Épernay,Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,601381","48,71895",5.98003027167839,"7 Rue de la Chaînerie, 51300 Vitry-le-François, France",48.7189131,4.6013217,"4,60138148,71895",7,,Rue de la Chaînerie,51300,Le Désert,,Vitry-le-François,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,94924","49,295951",0,"Maison de santé de Merfy, Grande Rue, 51220 Merfy, France",49.2957785,3.94873658594452,"3,9492449,295951",,Maison de santé de Merfy,Grande Rue,51220,,,Merfy,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,9625872","49,0388683",13.1632990898236,"36 Rue Maurice Cerveaux, 51200 Épernay, France",49.038876,3.962407,"3,962587249,0388683",36,,Rue Maurice Cerveaux,51200,Epernay,,Épernay,Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,545384","48,87734",0.641404273895663,"51210 Montmirail, France",48.8771964,3.545409,"3,54538448,87734",,,,51210,,,Montmirail,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,907967","49,092732",0,"Centre Hospitalier d'Argonne, Allée du 120e Train, 51800 Sainte-Menehould, France",49.09281095,4.90818532996036,"4,90796749,092732",,Centre Hospitalier d'Argonne,Allée du 120e Train,51800,Quartier Valmy,,Sainte-Menehould,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,0228657","49,2266175",0,"Institut de Cancérologie Jean Godinot, 1 Rue du Général Koenig, 51100 Reims, France",49.22723925,4.02255316130686,"4,022865749,2266175",1,Institut de Cancérologie Jean Godinot,Rue du Général Koenig,51100,,Val de Murigny,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,0376652999","49,253425",12.993745928012,"33 Rue Saint-Symphorien, 51100 Reims, France",49.2533435,4.037537,"4,037665299949,253425",33,,Rue Saint-Symphorien,51100,,Quartier Centre Ville,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,044666","49,254978",1.39862630778998,"26 Rue Houzeau Muiron, 51100 Reims, France",49.2549838,4.0446831,"4,04466649,254978",26,,Rue Houzeau Muiron,51100,,Moissons,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,023556","49,226551",6.38685604388683,"Godinot, 51100 Reims, France",49.22657,4.023639,"4,02355649,226551",,Godinot,,51100,Reims,,Reims,Marne,Great East,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,047922","49,26441",1.28008394960549,"41 Rue De Sébastopol, 51100 Reims, France",49.264419,4.047911,"4,04792249,26441",41,,Rue De Sébastopol,51100,Reims,,Reims,Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,015293","49,230103",4.25448679437293,"Rue Cognacq-Jay, 51100 Reims, France",49.2307999,4.0166241,"4,01529349,230103",,Rue Cognacq-Jay,Rue Cognacq-Jay,51100,,Maison Blanche,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,018918","49,231591",0.0620507890929482,"CHU de Reims, Rue du Général Koenig, 51100 Reims, France",49.2286614,4.02084391825397,"4,01891849,231591",,CHU de Reims,Rue du Général Koenig,51100,,Val de Murigny,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,014594","49,222413",10.8176156915992,"12 Rue Fernand Brunet, 51100 Reims, France",49.2223606,4.0147195,"4,01459449,222413",12,,Rue Fernand Brunet,51100,,Val de Murigny,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,372059","48,971401",2.22692057292151,"Centre hospitalier de Châlons-en-Champagne, 51 Rue du Commandant Derrien, 51005 Châlons-en-Champagne, France",48.9712847,4.37028060670769,"4,37205948,971401",51,Centre hospitalier de Châlons-en-Champagne,Rue du Commandant Derrien,51005,,,Châlons-en-Champagne,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,039346","49,26424",1.53431313869307,"Unité de dialyse, Rue du Champ-de-Mars, 51100 Reims, France",49.2644022,4.0393698300195,"4,03934649,26424",,Unité de dialyse,Rue du Champ-de-Mars,51100,Reims,Quartier Centre Ville,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,953435","49,033014",0.11736311579713,"Centre hospitalier Auban-Moët, 137 Rue de l'Hôpital Auban Moët, 51200 Épernay, France",49.03198685,3.9550367131016,"3,95343549,033014",137,Centre hospitalier Auban-Moët,Rue de l'Hôpital Auban Moët,51200,,,Épernay,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,0222","49,231779",4.45731827278791,"61a Boulevard Du Docteur Roux, 51100 Reims, France",49.231743,4.022173,"4,022249,231779",61a,,Boulevard Du Docteur Roux,51100,Reims,,Reims,Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,0163020999","49,2501713",0,"Polyclinique Les Bleuets, Rue des Bons Malades, 51100 Reims, France",49.24996985,4.01684620603291,"4,016302099949,2501713",,Polyclinique Les Bleuets,Rue des Bons Malades,51100,,,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,9549119","49,0322681",0,"Centre hospitalier Auban-Moët, 137 Rue de l'Hôpital Auban Moët, 51200 Épernay, France",49.03198685,3.9550367131016,"3,954911949,0322681",137,Centre hospitalier Auban-Moët,Rue de l'Hôpital Auban Moët,51200,,,Épernay,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,372059","48,971401",2.22692057292151,"Centre hospitalier de Châlons-en-Champagne, 51 Rue du Commandant Derrien, 51005 Châlons-en-Champagne, France",48.9712847,4.37028060670769,"4,37205948,971401",51,Centre hospitalier de Châlons-en-Champagne,Rue du Commandant Derrien,51005,,,Châlons-en-Champagne,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,0327697","49,214284",5.55733482110712,"Clinique Terre de France, 4 Rue des Montépillois, 51350 Cormontreuil, France",49.2147186,4.03317455611221,"4,032769749,214284",4,Clinique Terre de France,Rue des Montépillois,51350,Cormontreuil,,Cormontreuil,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,6788194","49,3059634",0,"Centre hospitalier de Fismes, 12 Rue des Chailleaux, 51170 Fismes, France",49.30586035,3.67795340791999,"3,678819449,3059634",12,Centre hospitalier de Fismes,Rue des Chailleaux,51170,Aux Chailleaux,,Fismes,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,9956894","49,2185257",3.07440782052325,"Rue Louis Victor de Broglie, 51430 Bézannes, France",49.218513,3.995727,"3,995689449,2185257",,,Rue Louis Victor de Broglie,51430,Bezannes,,Bézannes,Marne,Great East,,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,0270808","49,2275574",0,"Rue du Général Koenig, 51100 Reims, France",49.2275574,4.0270808,"4,027080849,2275574",,Rue du Général Koenig,Rue du Général Koenig,51100,Les Châtillons,Val de Murigny,Reims,Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,745552","47,954351",1.74498847709518,"2 Rue Terrail Lemoine, 52400 Bourbonne-les-Bains, France",47.954354,5.745529,"5,74555247,954351",2,,Rue Terrail Lemoine,52400,Bourbonne-Les-Bains,,Bourbonne-les-Bains,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,138873","48,121851",0,"2 Rue Jeanne d’Arc, 52000 Chaumont, France",48.121851,5.138873,"5,13887348,121851",2,,Rue Jeanne d’Arc,52000,Chaumont,,Chaumont,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,136845","48,438435",0.111195080742881,"32 Rue De La Pitié, 52300 Joinville, France",48.438436,5.136845,"5,13684548,438435",32,,Rue De La Pitié,52300,Joinville,,Joinville,Haute-Marne,Great East,,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,336836","47,866332",0,"Centre hospitalier de Langres, 10 Rue de la Charité, 52200 Langres, France",47.86697895,5.33683509800976,"5,33683647,866332",10,Centre hospitalier de Langres,Rue de la Charité,52200,Langres,Saint-Gilles,Langres,Haute-Marne,Grand Est,GES,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
