original_lon,original_lat,distance,formatted,lat,lon,KEY,housenumber,name,street,suburb,district,postcode,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"0,462523","46,490769",2.0413307746453,"27 Route De La Marcazière, 86340 Nieuil-l'Espoir, France",46.490761,0.462547,"0,46252346,490769",27,,Route De La Marcazière,,Nieuil-L'Espoir,86340,Nieuil-l'Espoir,,Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,366618","46,563702",3.254994344706,"Rue de la Providence, 86000 Poitiers, France",46.5637155,0.3664234,"0,36661846,563702",,Rue de la Providence,Rue de la Providence,La Gibauderie,,86000,Poitiers,,Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,126458","46,435504",2.91415297102542,"29 Rue De Chypre, 86600 Lusignan, France",46.435503,0.126496,"0,12645846,435504",29,,Rue De Chypre,,Lusignan,86600,Lusignan,,Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,366137","46,561309",14.0556470617029,"14 Rue Du Pré Médard, 86280 Saint-Benoît, France",46.561428,0.366075,"0,36613746,561309",14,,Rue Du Pré Médard,,Saint-Benoit,86280,Saint-Benoît,,Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,536924","46,819884",1.73913690422388,"Avenue de Richelieu, 86100 Châtellerault, France",46.8204272,0.5360614,"0,53692446,819884",,Avenue de Richelieu,Avenue de Richelieu,,,86100,Châtellerault,,Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,805363","46,776741",4.39040555447245,"Golf de La Roche Posay, D 3, La Roche-Posay, France",46.7745647,0.800516744520023,"0,80536346,776741",,Golf de La Roche Posay,D 3,,La Roche-Posay,,La Roche-Posay,,Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,340058","46,570271",22.1018514864907,"38 Rue Du Fief De Grimoire, 86000 Poitiers, France",46.570419,0.339865,"0,34005846,570271",38,,Rue Du Fief De Grimoire,,Poitiers,86000,Poitiers,,Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,3650555","46,561275",6.07899382129929,"24 Rue Du Pré Médard, 86280 Saint-Benoît, France",46.561328,0.365036,"0,365055546,561275",24,,Rue Du Pré Médard,,Saint-Benoit,86280,Saint-Benoît,,Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,368257","46,563109",3.14011508362168,"Clinique Saint-Charles, Rue de la Providence, 86000 Poitiers, France",46.5635345,0.368849948869437,"0,36825746,563109",,Clinique Saint-Charles,Rue de la Providence,La Gibauderie,Poitiers,86000,Poitiers,,Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,304101","46,149718",0,"Résidence Santa Monica, Rue la Vallée des Bas Champs, 86400 Civray, France",46.1506044,0.303992525162635,"0,30410146,149718",,Résidence Santa Monica,Rue la Vallée des Bas Champs,,Champ Four,86400,Civray,,Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,484988","46,215268",0.078010883579566,"Rue René Fumeron, 86350 Payroux, France",46.2144777,0.48437,"0,48498846,215268",,Rue René Fumeron,Rue René Fumeron,,Chez Valade,86350,Payroux,,Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,238571","45,810879",0,"Services techniques, Avenue du Professeur Joseph de Leobardy, 87170 Limoges, France",45.8108985,1.23847335998135,"1,23857145,810879",,Services techniques,Avenue du Professeur Joseph de Leobardy,,,87170,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,23398","45,810251",12.9110941902204,"10 Avenue Du Buisson, 87000 Limoges, France",45.810366,1.234003,"1,2339845,810251",10,,Avenue Du Buisson,,Limoges,87000,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,897544","45,888924",9.27494243270228,"Centre hospitalier de Saint-Junien, 12 Rue Chateaubriand, 87205 Saint-Junien, France",45.8883575,0.897679217672411,"0,89754445,888924",12,Centre hospitalier de Saint-Junien,Rue Chateaubriand,,,87205,Saint-Junien,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,131277","45,848814",0,"8 Rue De Limoges, 87430 Verneuil-sur-Vienne, France",45.848814,1.131277,"1,13127745,848814",8,,Rue De Limoges,,Verneuil-Sur-Vienne,87430,Verneuil-sur-Vienne,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,470014","46,000393",0.111195079952792,"49 Rue De Limoges, 87340 La Jonchère-Saint-Maurice, France",46.000394,1.470014,"1,47001446,000393",49,,Rue De Limoges,,La Jonchere-Saint-Maurice,87340,La Jonchère-Saint-Maurice,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,203579","45,51435",5.83889203339513,"6 Rue Victor Hugo, 87500 Saint-Yrieix-la-Perche, France",45.5143595,1.2035053,"1,20357945,51435",6,,Rue Victor Hugo,,Saint-Yrieix-La-Perche,87500,Saint-Yrieix-la-Perche,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,2813787999","45,8129272",3.77325348097421,"87039 Limoges, France",45.8128989,1.2814525,"1,281378799945,8129272",,,,Magré,,87039,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,173999","46,220569",4.13176174758215,"14 Avenue George Sand, 87190 Magnac-Laval, France",46.220593,1.173958,"1,17399946,220569",14,,Avenue George Sand,,Magnac-Laval,87190,Magnac-Laval,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,2256257","45,8149044",0,"Polyclinique de Limoges, site Émailleurs, 1 Rue Victor Schoelcher, 87170 Limoges, France",45.8150204,1.22623862210152,"1,225625745,8149044",1,"Polyclinique de Limoges, site Émailleurs",Rue Victor Schoelcher,Roussillon,,87170,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,060876","46,124064",2.25704007305553,"4 Avenue Charles De Gaulle, 87300 Bellac, France",46.124084,1.060871,"1,06087646,124064",4,,Avenue Charles De Gaulle,,Bellac,87300,Bellac,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,489631","45,835641",6.33461198386277,"7 Boulevard Carnot, 87400 Saint-Léonard-de-Noblat, France",45.835614,1.489559,"1,48963145,835641",7,,Boulevard Carnot,,Saint-Leonard-De-Noblat,87400,Saint-Léonard-de-Noblat,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,076668","46,217643",3.96544211605027,"Place du Champ de Foire, 87210 Le Dorat, France",46.217886,1.07719721794872,"1,07666846,217643",,Place du Champ de Foire,Place du Champ de Foire,,,87210,Le Dorat,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,911795","45,894954",6.61864420219083,"2 Rue De Chantemerle, 87200 Saint-Junien, France",45.894995,0.911733,"0,91179545,894954",2,,Rue De Chantemerle,,Saint-Junien,87200,Saint-Junien,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,23398","45,810251",12.9110941902204,"10 Avenue Du Buisson, 87000 Limoges, France",45.810366,1.234003,"1,2339845,810251",10,,Avenue Du Buisson,,Limoges,87000,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,21993","45,829173",15.0457052424765,"1 Rue Des Mouettes, 87100 Limoges, France",45.829046,1.219863,"1,2199345,829173",1,,Rue Des Mouettes,,Limoges,87100,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,911795","45,894954",6.61864420219083,"2 Rue De Chantemerle, 87200 Saint-Junien, France",45.894995,0.911733,"0,91179545,894954",2,,Rue De Chantemerle,,Saint-Junien,87200,Saint-Junien,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,240811","45,815463",0,"Centre hospitalier Esquirol, Rue de la Conque, 87000 Limoges, France",45.81718675,1.23995128455165,"1,24081145,815463",,Centre hospitalier Esquirol,Rue de la Conque,Vanteaux,,87000,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,247003","45,818399",5.84354440491814,"Hôpital de Jour Baudin, Allée Rossini, 87000 Limoges, France",45.8190795,1.24719770215373,"1,24700345,818399",,Hôpital de Jour Baudin,Allée Rossini,Bellevue,,87000,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,284186","45,829064",0.568084674034944,"Hôpital Chastaingt, Avenue du Maréchal de Lattre de Tassigny, 87045 Limoges, France",45.82842395,1.2848949646068,"1,28418645,829064",,Hôpital Chastaingt,Avenue du Maréchal de Lattre de Tassigny,Le Sablard,Limoges,87045,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,224977","45,814663",2.60740980365873,"6 Rue Victor Schoelcher, 87000 Limoges, France",45.814676,1.224949,"1,22497745,814663",6,,Rue Victor Schoelcher,,Limoges,87000,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,240892","45,813244",0,"Centre hospitalier universitaire de Limoges, 2 Avenue Martin Luther King, 87000 Limoges, France",45.81251645,1.23591295811406,"1,24089245,813244",2,Centre hospitalier universitaire de Limoges,Avenue Martin Luther King,Bellevue,,87000,Limoges,,Haute-Vienne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,1883639999","45,520675999",47.0748910404528,"17 Pierrechave, 87500 Saint-Yrieix-la-Perche, France",45.520726,1.188964,"1,188363999945,520675999",17,,Pierrechave,,Saint-Yrieix-La-Perche,87500,Saint-Yrieix-la-Perche,,Haute-Vienne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,453922","48,179134",0,"Centre Hospitalier Émile Durkheim, 3 Avenue Robert Schuman, 88000 Épinal, France",48.1783791,6.45433211367513,"6,45392248,179134",3,Centre Hospitalier Émile Durkheim,Avenue Robert Schuman,,,88000,Épinal,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,877129","48,072748",0.111195080742881,"22 Boulevard Kelsch, 88400 Gérardmer, France",48.072749,6.877129,"6,87712948,072748",22,,Boulevard Kelsch,,Gerardmer,88400,Gérardmer,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,962566","48,289531",0.773842769839828,"Centre Hospitalier de Saint-Dié-des-Vosges, 26 Rue du Nouvel-Hôpital, 88100 Saint-Dié-des-Vosges, France",48.2889867,6.96314637566119,"6,96256648,289531",26,Centre Hospitalier de Saint-Dié-des-Vosges,Rue du Nouvel-Hôpital,,Dijon,88100,Saint-Dié-des-Vosges,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,70712","48,369936",0.178803860857133,"Centre hospitalier de l’Ouest Vosgien - Site de Neufchâteau, Avenue de la Division Leclerc, 88300 Neufchâteau, France",48.36901695,5.70814758686992,"5,7071248,369936",,Centre hospitalier de l’Ouest Vosgien - Site de Neufchâteau,Avenue de la Division Leclerc,ZAC du Champ le Roi,Neufchateau,88300,Neufchâteau,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,592484","48,014232",4.54284049468907,"5 Rue Georges Lang, 88200 Remiremont, France",48.01423,6.592423,"6,59248448,014232",5,,Rue Georges Lang,,Remiremont,88200,Remiremont,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,948382","48,206096",0,"Centre Hospitalier de l'Ouest Vosgien - Site de Vittel, 191 Avenue Maurice Barrès, 88800 Vittel, France",48.2067091,5.9476982935178,"5,94838248,206096",191,Centre Hospitalier de l'Ouest Vosgien - Site de Vittel,Avenue Maurice Barrès,,,88800,Vittel,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,130238","48,298726",0,"Lycée Jean-Baptise Vuillaume, Avenue Graillet, 88500 Mirecourt, France",48.2978911,6.13047529240116,"6,13023848,298726",,Lycée Jean-Baptise Vuillaume,Avenue Graillet,,Au Jeard,88500,Mirecourt,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,724057","48,206917",0,"Hôpital de l'Avison, 16 Rue de l'Hôpital, 88600 Bruyères, France",48.20646165,6.72372506808041,"6,72405748,206917",16,Hôpital de l'Avison,Rue de l'Hôpital,,,88600,Bruyères,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,390861","48,315457",10.8058785928579,"3bis Rue Des Vergers, 88330 Châtel-sur-Moselle, France",48.315437,6.390718,"6,39086148,315457",3bis,,Rue Des Vergers,,Chatel-Sur-Moselle,88330,Châtel-sur-Moselle,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,133915","48,305777",5.34555691847173,"39 Rue De l’Abbe Germini, 88500 Mirecourt, France",48.305825,6.133919,"6,13391548,305777",39,,Rue De l’Abbe Germini,,Mirecourt,88500,Mirecourt,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,8470085","48,4025733",5.90748385628788,"Hôpital Local Jacques Mellez, 27 Rue Jacques Mellez, 88110 Raon-l'Étape, France",48.4021605,6.84789181544572,"6,847008548,4025733",27,Hôpital Local Jacques Mellez,Rue Jacques Mellez,,,88110,Raon-l'Étape,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"7,0080227999","48,1845445",42.3803110287177,"42 Rue De La Costelle, 88230 Fraze, France",48.18424,7.007679,"7,008022799948,1845445",42,,Rue De La Costelle,,Fraize,88230,Fraze,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,7804488","48,068886",10.7354778595456,"1 Rue Antoinette Lix, 88320 Lamarche, France",48.068892,5.780593,"5,780448848,068886",1,,Rue Antoinette Lix,,Lamarche,88320,Lamarche,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,7689218","47,8768783",0,"Hôpital du Thillot, Rue Charles de Gaulle, 88160 Le Thillot, France",47.8766557,6.76874140581872,"6,768921847,8768783",,Hôpital du Thillot,Rue Charles de Gaulle,,,88160,Le Thillot,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,981525","48,395088",1.87406631898086,"Mairie, Rue Constant Verlot, 88210 Senones, France",48.395001,6.98148505344048,"6,98152548,395088",,Mairie,Rue Constant Verlot,,Senones,88210,Senones,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,431933","48,193921",0,"Centre hospitalier Émile Durkheim, 13 Rue Eugène Lutherer, 88190 Golbey, France",48.1948639,6.4315056,"6,43193348,193921",13,Centre hospitalier Émile Durkheim,Rue Eugène Lutherer,,,88190,Golbey,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,87949","48,07378",0,"39 Boulevard Kelsch, 88400 Gérardmer, France",48.07378,6.87949,"6,8794948,07378",39,,Boulevard Kelsch,,Gerardmer,88400,Gérardmer,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,946091","48,205799",0,"Centre Hospitalier de l'Ouest Vosgien - Site de Vittel, 191 Avenue Maurice Barrès, 88800 Vittel, France",48.2067091,5.9476982935178,"5,94609148,205799",191,Centre Hospitalier de l'Ouest Vosgien - Site de Vittel,Avenue Maurice Barrès,,,88800,Vittel,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,451509","48,169184",1.34255891720832,"31 Rue Thiers, 88000 Épinal, France",48.169196,6.451507,"6,45150948,169184",31,,Rue Thiers,,Epinal,88000,Épinal,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,451711","48,173587",20.3865927665432,"14 Rue Du Chapitre, 88000 Épinal, France",48.1735,6.451469,"6,45171148,173587",14,,Rue Du Chapitre,,Epinal,88000,Épinal,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,70712","48,369936",0.178803860857133,"Centre hospitalier de l’Ouest Vosgien - Site de Neufchâteau, Avenue de la Division Leclerc, 88300 Neufchâteau, France",48.36901695,5.70814758686992,"5,7071248,369936",,Centre hospitalier de l’Ouest Vosgien - Site de Neufchâteau,Avenue de la Division Leclerc,ZAC du Champ le Roi,Neufchateau,88300,Neufchâteau,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,4544951","48,2022048",4.74826937709311,"2 Allée Des Epiceas, 88000 Épinal, France",48.202163,6.454482,"6,454495148,2022048",2,,Allée Des Epiceas,,Epinal,88000,Épinal,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,976362","48,402399",1.20579987109279,"Route de la Combe, 88210 Senones, France",48.4040831,6.9769968,"6,97636248,402399",,Route de la Combe,Route de la Combe,,,88210,Senones,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,983629","48,397573",0,"26 Rue Charles Claudel, 88210 Senones, France",48.397573,6.983629,"6,98362948,397573",26,,Rue Charles Claudel,,Senones,88210,Senones,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,453922","48,179134",0,"Centre Hospitalier Émile Durkheim, 3 Avenue Robert Schuman, 88000 Épinal, France",48.1783791,6.45433211367513,"6,45392248,179134",3,Centre Hospitalier Émile Durkheim,Avenue Robert Schuman,,,88000,Épinal,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,962566","48,289531",0.773842769839828,"Centre Hospitalier de Saint-Dié-des-Vosges, 26 Rue du Nouvel-Hôpital, 88100 Saint-Dié-des-Vosges, France",48.2889867,6.96314637566119,"6,96256648,289531",26,Centre Hospitalier de Saint-Dié-des-Vosges,Rue du Nouvel-Hôpital,,Dijon,88100,Saint-Dié-des-Vosges,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,592484","48,014232",4.54284049468907,"5 Rue Georges Lang, 88200 Remiremont, France",48.01423,6.592423,"6,59248448,014232",5,,Rue Georges Lang,,Remiremont,88200,Remiremont,,Vosges,Great East,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,952802","48,27708",0,"Maison de retraite Foucharupt, Rue Jean de Monachis, 88100 Saint-Dié-des-Vosges, France",48.27687795,6.95177523439202,"6,95280248,27708",,Maison de retraite Foucharupt,Rue Jean de Monachis,,,88100,Saint-Dié-des-Vosges,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,4634148","48,2004971",10.4806910626345,"Clinique La Ligne Bleue, 9 Avenue du Rose Poirier, 88000 Épinal, France",48.19977695,6.46304155536139,"6,463414848,2004971",9,Clinique La Ligne Bleue,Avenue du Rose Poirier,Zone de la Voivre,Epinal,88000,Épinal,GES,Vosges,Grand Est,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,2942437","48,2053903",7.25196603285115,"11 Rue Pierre Castets, 89100 Sens, France",48.205394,3.294146,"3,294243748,2053903",11,,Rue Pierre Castets,,Sens,89100,Sens,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,5107224999","47,963955299",35.4129548821539,"Croix-Rouge française Crèche les Diablotins, 82 Avenue Jean Jaurès, 89400 Migennes, France",47.964155,3.510352,"3,510722499947,963955299",82,Croix-Rouge française Crèche les Diablotins,Avenue Jean Jaurès,,Migennes,89400,Migennes,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,270971","48,215735",0.885348783578,"Lycée professionnel rural privé de Sainte-Colombe, D 606B, 89100 Saint-Denis-lès-Sens, France",48.21573375,3.27287030450121,"3,27097148,215735",,Lycée professionnel rural privé de Sainte-Colombe,D 606B,,Courtois-Sur-Yonne,89100,Saint-Denis-lès-Sens,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,5306665","47,9594475",12.4431009569273,"17 Rue Pierre Sémard, 89400 Migennes, France",47.959542,3.530756,"3,530666547,9594475",17,,Rue Pierre Sémard,,Migennes,89400,Migennes,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,5794275","47,8483265",2.15178076501737,"Bibliothèque Montmorency, Rue d'Auxerre, 89470 Monéteau, France",47.848416,3.57947190329513,"3,579427547,8483265",,Bibliothèque Montmorency,Rue d'Auxerre,,La Garenne,89470,Monéteau,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,573722","47,844156",0,"7 Route Des Conches, 89470 Monéteau, France",47.844156,3.573722,"3,57372247,844156",7,,Route Des Conches,,Monéteau,89470,Monéteau,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,528081","47,877127",4.26047020243507,"1 C Rue de la Motte Taffourneau, 89380 Appoigny, France",47.8771304,3.5281379,"3,52808147,877127",1 C,,Rue de la Motte Taffourneau,,Appoigny,89380,Appoigny,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,127579","48,319472",15.4100843396149,"1bis Place De La Mairie, 89340 Champigny, France",48.31956,3.12774,"3,12757948,319472",1bis,,Place De La Mairie,,Champigny,89340,Champigny,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,565308","47,812544",0,"Polyclinique Sainte-Marguerite, Avenue Fontaine Sainte-Marguerite, 89000 Auxerre, France",47.81229995,3.56509163158556,"3,56530847,812544",,Polyclinique Sainte-Marguerite,Avenue Fontaine Sainte-Marguerite,Zone Commerciale des Clairions,,89000,Auxerre,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,292344","48,202052",0.111195079952792,"10 Rue Henry Dunant, 89100 Sens, France",48.202053,3.292344,"3,29234448,202052",10,,Rue Henry Dunant,,Sens,89100,Sens,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,55673","47,805876",0.765545746095026,"Centre hospitalier d’Auxerre, Rue d'Austerlitz, 89000 Auxerre, France",47.8045055,3.55652209985224,"3,5567347,805876",,Centre hospitalier d’Auxerre,Rue d'Austerlitz,,Les Rosoirs,89000,Auxerre,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,5563156","47,804369",0,"Centre hospitalier d’Auxerre, 10 Boulevard de Verdun, 89000 Auxerre, France",47.8058789,3.5567672,"3,556315647,804369",10,Centre hospitalier d’Auxerre,Boulevard de Verdun,,Les Rosoirs,89000,Auxerre,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,397688","47,979033",8.77170312501413,"2 Quai De l’Hopital, 89300 Joigny, France",47.979089,3.397605,"3,39768847,979033",2,,Quai De l’Hopital,,Joigny,89300,Joigny,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,0223015999","47,1343207",440.01371708347,"Les Corvées, Épeugney, Doubs, France",47.13333,6.01667,"6,022301599947,1343207",,Les Corvées,,,Epeugney,,Épeugney,,Doubs,Burgundy-Franche-Comte,France,fr,,CC BY 4.0,https://www.geonames.org/datasources/
"3,301028","48,194666",4.12651288319001,"Avenue Pierre de Coubertin, 89100 Sens, France",48.1949148,3.3012701,"3,30102848,194666",,Avenue Pierre de Coubertin,Avenue Pierre de Coubertin,,Champs Plaisants,89100,Sens,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"3,6079823","47,8652728",586.465347007499,"1 Rue Du Moulin ( Sougeres ), 89470 Monéteau, France",47.864574,3.60019,"3,607982347,8652728",1,,Rue Du Moulin ( Sougeres ),,Monéteau,89470,Monéteau,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,294867","48,084337",0,"87 Rue Carnot, 89500 Villeneuve-sur-Yonne, France",48.084337,3.294867,"3,29486748,084337",87,,Rue Carnot,,Villeneuve-Sur-Yonne,89500,Villeneuve-sur-Yonne,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,569056","47,805844",11.6907605249385,"23 Avenue Pierre Scherrer, 89000 Auxerre, France",47.805949,3.569048,"3,56905647,805844",23,,Avenue Pierre Scherrer,,Auxerre,89000,Auxerre,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,553137","47,80301",0.111195079952792,"2 Boulevard De Verdun, 89000 Auxerre, France",47.803011,3.553137,"3,55313747,80301",2,,Boulevard De Verdun,,Auxerre,89000,Auxerre,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,905244","47,489898",0.111195080742881,"1 Rue De Hopital, 89200 Avallon, France",47.489899,3.905244,"3,90524447,489898",1,,Rue De Hopital,,Avallon,89200,Avallon,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,397688","47,979033",8.77170312501413,"2 Quai De l’Hopital, 89300 Joigny, France",47.979089,3.397605,"3,39768847,979033",2,,Quai De l’Hopital,,Joigny,89300,Joigny,,Yonne,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"3,299435","48,192223",3.56260265748459,"Avenue Pierre de Coubertin, 89100 Sens, France",48.1917623,3.2991981,"3,29943548,192223",,Avenue Pierre de Coubertin,Avenue Pierre de Coubertin,,Champs Plaisants,89100,Sens,BFC,Yonne,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
