original_lon,original_lat,distance,formatted,lat,lon,KEY,name,housenumber,street,postcode,suburb,district,city,state_code,county,state,country,country_code,attribution,attribution_license,attribution_url
"1,220236","44,898819",5.6327917252203,"27 Route Du Docteur Georges Pasquet, 24200 Sarlat-la-Canéda, France",44.898778,1.220278,"1,22023644,898819",,27,Route Du Docteur Georges Pasquet,24200,,Sarlat-La-Caneda,Sarlat-la-Canéda,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,573048","45,171401",122.731971553853,"59 Route De Saint-Astier, 24430 Léguillac-de-l'Auche, France",45.171973,0.574387,"0,57304845,171401",,59,Route De Saint-Astier,24430,,Leguillac-De-L'Auche,Léguillac-de-l'Auche,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,485229","44,851442",0,"1 Rue Du Professeur Pozzi, 24100 Bergerac, France",44.851442,0.485229,"0,48522944,851442",,1,Rue Du Professeur Pozzi,24100,,Bergerac,Bergerac,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,050381","44,866828",26.9340500801437,"183 Rue De Luziers, 24220 Bezenac, France",44.866765,1.050051,"1,05038144,866828",,183,Rue De Luziers,24220,,Bezenac,Bezenac,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,336709","45,248203",0,"8 Rue Du Palais, 24600 Ribérac, France",45.248203,0.336709,"0,33670945,248203",,8,Rue Du Palais,24600,,Riberac,Ribérac,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,161488","45,066525",6.12980051770643,"4 Rue De La Teillade, 24290 Montignac, France",45.066527,1.161566,"1,16148845,066525",,4,Rue De La Teillade,24290,,Montignac,Montignac,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,71708","45,181395",0.111195079952792,"36 Boulevard De Vésone, 24000 Perigord, France",45.181396,0.71708,"0,7170845,181395",,36,Boulevard De Vésone,24000,,Périgueux,Perigord,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,576252","45,171314",2.900917736761,"Route des Balans, 24430 Annesse-et-Beaulieu, France",45.1712797,0.576258,"0,57625245,171314",Route des Balans,,Route des Balans,24430,,,Annesse-et-Beaulieu,,Dordogne,New Aquitaine,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,489893","44,851203",0.111195080742881,"54 Rue Du Professeur Pozzi, 24100 Bergerac, France",44.851204,0.489893,"0,48989344,851203",,54,Rue Du Professeur Pozzi,24100,,Bergerac,Bergerac,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,719944","45,181632",0.111195079952792,"8 Rue Charles Mangold, 24000 Perigord, France",45.181633,0.719944,"0,71994445,181632",,8,Rue Charles Mangold,24000,,Périgueux,Perigord,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,505437","44,858282",0,"53 Rue Jean Macé, 24100 Bergerac, France",44.858282,0.505437,"0,50543744,858282",,53,Rue Jean Macé,24100,,Bergerac,Bergerac,,Dordogne,New Aquitaine,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,0207296999","47,2348061",2.52305032631338,"Chamars Esplanade, 25000 Besancon, France",47.234808,6.020763,"6,020729699947,2348061",Chamars Esplanade,,,25000,,Besançon,Besancon,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,979993","47,244457",0.72860125875729,"Clinique Saint-Vincent, Chemin de Serre, 25000 Besançon, France",47.2435582,5.97973170458776,"5,97999347,244457",Clinique Saint-Vincent,,Chemin de Serre,25000,Trépillot,,Besançon,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,3492333","46,9055765",0.0600874316230194,"6 Rue Emile Thomas, 25300 Pontarlier, France",46.905577,6.349233,"6,349233346,9055765",,6,Rue Emile Thomas,25300,,Pontarlier,Pontarlier,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,040323","47,241874",0.03381801901088,"Les Salins de Brégille, Sentier de l'Aiguille, 25000 Besançon, France",47.24247855,6.03993458123202,"6,04032347,241874",Les Salins de Brégille,,Sentier de l'Aiguille,25000,Bregille,,Besançon,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,3542419999","46,9041039",0,"Mairie de Pontarlier, 56 Rue de la République, 25300 Pontarlier, France",46.90407,6.35420330155989,"6,354241999946,9041039",Mairie de Pontarlier,56,Rue de la République,25300,Centre Ville,,Pontarlier,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,6028529","47,0605683",0,"9 Rue Maréchal Leclerc, 25500 Morteau, France",47.0605683,6.6028529,"6,602852947,0605683",,9,Rue Maréchal Leclerc,25500,,,Morteau,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,35742","47,352017",0,"1 Avenue Du President Kennedy, 25110 Baume-les-Dames, France",47.352017,6.35742,"6,3574247,352017",,1,Avenue Du President Kennedy,25110,,Baume-Les-Dames,Baume-les-Dames,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,8821669999","47,441944",7.64114901795107,"3 Rue Pierre Peugeot, 25310 Hérimoncourt, France",47.4421145,6.88209975,"6,882166999947,441944",,3,Rue Pierre Peugeot,25310,La Bouloie,,Hérimoncourt,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,127388","47,283919",0,"Centre Hospitalier de Novillars, Rue Jean-Baptiste Weibel, 25220 Novillars, France",47.2817926,6.12313403421225,"6,12738847,283919",Centre Hospitalier de Novillars,,Rue Jean-Baptiste Weibel,25220,,Lotissement Le Bois des Ages,Novillars,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,142833","47,107662",10.4650283692168,"4 Rue Des Vergers, 25290 Bonnevaux-le-Prieuré, France",47.107727,6.142933,"6,14283347,107662",,4,Rue Des Vergers,25290,Ornans,Bonnevaux-Le-Prieure,Bonnevaux-le-Prieuré,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,1881061999","46,705690999",22.2758435675676,"51 Rue Cart Broumet, 25240 Mouthe, France",46.705596,6.187849,"6,188106199946,705690999",,51,Rue Cart Broumet,25240,,Mouthe,Mouthe,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,962797","47,23496",1.93420134990323,"Centre de Soins et de Réadaptation Les Tilleroyes, Chemin du Sanatorium, 25000 Besançon, France",47.23464255,5.96188694403522,"5,96279747,23496",Centre de Soins et de Réadaptation Les Tilleroyes,,Chemin du Sanatorium,25000,Tilleroyes,Besançon,Besançon,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,886112","47,101831",0.111195080742881,"3 Route De Lyon, 25440 Quingey, France",47.101832,5.886112,"5,88611247,101831",,3,Route De Lyon,25440,Chouzelot,Quingey,Quingey,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,02204","47,2424299",0,"Centre de Long Séjour Bellevaux, 31 Quai de Strasbourg, 25000 Besançon, France",47.2423916,6.022984,"6,0220447,2424299",Centre de Long Séjour Bellevaux,31,Quai de Strasbourg,25000,Battant,,Besançon,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,965644","47,203732",1.82432275041658,"1 Rue des Cerisiers, 25720 Avanne-Aveney, France",47.203737,5.965621,"5,96564447,203732",,1,Rue des Cerisiers,25720,,,Avanne-Aveney,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,7827651","47,526592699",0,"Hôpital Nord Franche-Comté Site du Mittan, Rue de la Première Armée, 25200 Bethoncourt, France",47.52536385,6.78687580547624,"6,782765147,526592699",Hôpital Nord Franche-Comté Site du Mittan,,Rue de la Première Armée,25200,,,Bethoncourt,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,964761","47,22492",1.05122984067382,"Centre hospitalier régional universitaire Jean Minjoz, Rue du Piémont, 25000 Besançon, France",47.2250397,5.96219326268946,"5,96476147,22492",Centre hospitalier régional universitaire Jean Minjoz,,Rue du Piémont,25000,Piémont,,Besançon,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,349001","46,9276",19.073275457643,"2 Rue De l’Eglise, 25300 Doubs, France",46.927475,6.349173,"6,34900146,9276",,2,Rue De l’Eglise,25300,,Doubs,Doubs,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,9799187999","47,215542",8.80013135093252,"Polyclinique de Franche-Comté, 4 Rue Auguste Rodin, 25000 Besançon, France",47.2153396,5.97965896195256,"5,979918799947,215542",Polyclinique de Franche-Comté,4,Rue Auguste Rodin,25000,Victor Hugo,Besançon,Besançon,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,3497586","46,9021989",0,"4 Rue Arthur Bourdin, 25300 Pontarlier, France",46.9021989,6.3497586,"6,349758646,9021989",,4,Rue Arthur Bourdin,25300,Stand-Chirvaux-Gare,,Pontarlier,BFC,Doubs,Bourgogne-Franche-Comté,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"6,3492333","46,9055765",0.0600874316230194,"6 Rue Emile Thomas, 25300 Pontarlier, France",46.905577,6.349233,"6,349233346,9055765",,6,Rue Emile Thomas,25300,,Pontarlier,Pontarlier,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,7984659999","47,510356",7.28917515188531,"2 Rue De l’Ecole Francaise, 25200 Montbéliard, France",47.51042,6.798445,"6,798465999947,510356",,2,Rue De l’Ecole Francaise,25200,,Montbéliard,Montbéliard,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,970295","47,228251",0.834914249388563,"4 Rue Edouard Branly, 25000 Besancon, France",47.228258,5.970299,"5,97029547,228251",,4,Rue Edouard Branly,25000,,Besançon,Besancon,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,793456","47,517733",15.6153257864051,"2 Rue Du Docteur Flamand, 25200 Montbéliard, France",47.51785,6.793341,"6,79345647,517733",,2,Rue Du Docteur Flamand,25200,,Montbéliard,Montbéliard,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,939495","47,21659",39.0609192509793,"2 Rue Des Quatre Journaux, 25770 Franois, France",47.2164,5.93993,"5,93949547,21659",,2,Rue Des Quatre Journaux,25770,,Franois,Franois,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"6,853728","47,510097",0.111195079952792,"445 Avenue René Jacot, 25460 Étupes, France",47.510098,6.853728,"6,85372847,510097",,445,Avenue René Jacot,25460,,Etupes,Étupes,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,986208","47,238809",53.4598226236913,"2 Rue Berthelot, 25000 Besancon, France",47.239171,5.986674,"5,98620847,238809",,2,Rue Berthelot,25000,,Besançon,Besancon,,Doubs,Burgundy-Franche-Comte,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,906216","44,911873",0,"Centre hospitalier de Valence, 179 Boulevard du Maréchal Juin, 26000 Valence, France",44.9120097,4.9059023,"4,90621644,911873",Centre hospitalier de Valence,179,Boulevard du Maréchal Juin,26000,,Technoparc de la Plaine,Valence,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,028807","45,0434",2.53875887337999,"Avenue Geneviève de Gaulle-Anthonioz, 26100 Romans-sur-Isère, France",45.043414,5.0289719,"5,02880745,0434",Avenue Geneviève de Gaulle-Anthonioz,,Avenue Geneviève de Gaulle-Anthonioz,26100,,,Romans-sur-Isère,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,7829262731","44,568995958",0,"Centre hospitalier Portes de Provence à Montélimar, Chemin de Beausseret, 26200 Montélimar, France",44.56900965,4.78415079734542,"4,782926273144,568995958",Centre hospitalier Portes de Provence à Montélimar,,Chemin de Beausseret,26200,,,Montélimar,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,021332","44,729902",7.82759569330772,"Rue des Religieuses Trinitaires, 26400 Crest, France",44.7311434,5.0211346,"5,02133244,729902",Rue des Religieuses Trinitaires,,Rue des Religieuses Trinitaires,26400,,,Crest,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,15043","44,358417",13.8282630888547,"455 Route Des Rieux, 26110 Nyons, France",44.358469,5.150588,"5,1504344,358417",,455,Route Des Rieux,26110,,Nyons,Nyons,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,820311","45,175692",0.111195080742881,"1 Rue Pierre Valette, 26240 Saint-Vallier, France",45.175693,4.820311,"4,82031145,175692",,1,Rue Pierre Valette,26240,,Saint-Vallier,Saint-Vallier,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,064955","44,526484",2.78393573803204,"1 Place Du Champ De Mars, 26220 Dieulefit, France",44.526508,5.064945,"5,06495544,526484",,1,Place Du Champ De Mars,26220,,Dieulefit,Dieulefit,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,136796","44,359541",0.111195079952792,"11 Avenue Jules Bernard, 26110 Nyons, France",44.359542,5.136796,"5,13679644,359541",,11,Avenue Jules Bernard,26110,,Nyons,Nyons,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,05665","45,040256",4.47922791726205,"Avenue Antonin Vallon, 26300 Bourg-de-Péage, France",45.0401983,5.0567854,"5,0566545,040256",Avenue Antonin Vallon,,Avenue Antonin Vallon,26300,,La Parisière,Bourg-de-Péage,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,268893","44,279481",9.02965163779671,"24 Impasse Des Mésanges, 26170 Buis-les-Baronnies, France",44.279549,5.268955,"5,26889344,279481",,24,Impasse Des Mésanges,26170,,Buis-Les-Baronnies,Buis-les-Baronnies,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,371146","44,754424",5.67053320169714,"3 Rue Bouvier, 26150 Die, France",44.75447,5.371115,"5,37114644,754424",,3,Rue Bouvier,26150,,Die,Die,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,842514","45,070691",30.4802270189763,"33 Avenue Jules Nadi, 26600 Tain-l'Hermitage, France",45.070421,4.842447,"4,84251445,070691",,33,Avenue Jules Nadi,26600,,Tain-L'Hermitage,Tain-l'Hermitage,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,888147","44,911092",1.46123721067696,"43 Avenue de la Libération, 26000 Valence, France",44.9111002,4.8881615,"4,88814744,911092",,43,Avenue de la Libération,26000,,,Valence,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,912716","44,872336",417.715613478343,"519 Chemin Des Ergniees, 26760 Montéléger, France",44.868984,4.915109,"4,91271644,872336",,519,Chemin Des Ergniees,26760,,Monteleger,Montéléger,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,786365","44,570608",0.111195079952792,"8 Beausseret, 26200 Montélimar, France",44.570609,4.786365,"4,78636544,570608",,8,Beausseret,26200,,Montelimar,Montélimar,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,750839","44,558556",0,"Collégiale Sainte-Croix, Rue Sainte-Croix, 26200 Montélimar, France",44.55855055,4.75059922568925,"4,75083944,558556",Collégiale Sainte-Croix,,Rue Sainte-Croix,26200,,Saint-Martin,Montélimar,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,0219306","44,7295412",18.2315158334154,"1 Rue De l’Arnage, 26400 Crest, France",44.729427,5.021765,"5,021930644,7295412",,1,Rue De l’Arnage,26400,,Crest,Crest,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,889738","44,912623",0.111195079952792,"13 Boulevard Maréchal Juin, 26000 Valence, France",44.912624,4.889738,"4,88973844,912623",,13,Boulevard Maréchal Juin,26000,,Valence,Valence,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,878901","44,900873",0.111195080742881,"15 Rue Jacques Delpeuch, 26000 Valence, France",44.900874,4.878901,"4,87890144,900873",,15,Rue Jacques Delpeuch,26000,,Valence,Valence,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"5,052737","45,044231",29.8760091578023,"4 Place Jules Nadi, 26100 Romans-sur-Isère, France",45.044344,5.053082,"5,05273745,044231",,4,Place Jules Nadi,26100,,Romans-Sur-Isere,Romans-sur-Isère,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,891617","44,912767",5.10078779162212,"Boulevard du Maréchal Juin, 26000 Valence, France",44.9130869,4.8927315,"4,89161744,912767",Boulevard du Maréchal Juin,,Boulevard du Maréchal Juin,26000,,,Valence,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"4,786365","44,570608",0.111195079952792,"8 Beausseret, 26200 Montélimar, France",44.570609,4.786365,"4,78636544,570608",,8,Beausseret,26200,,Montelimar,Montélimar,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,707164","44,371203",1.66430642003613,"Rue Louis Jouvet, 26700 Pierrelatte, France",44.3711096,4.7078353,"4,70716444,371203",Rue Louis Jouvet,,Rue Louis Jouvet,26700,,,Pierrelatte,ARA,Drôme,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"5,066481","44,531209",64.7971675939271,"68 Chemin De Chamonix, 26220 Dieulefit, France",44.531783,5.06634,"5,06648144,531209",,68,Chemin De Chamonix,26220,,Dieulefit,Dieulefit,,Drôme,Auvergne-Rhone-Alpes,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"4,389595","45,433767",32.9066772974185,"13 ter Rue Gambetta, 42000 Saint-Étienne, France",45.4340476,4.389461,"4,38959545,433767",,13 ter,Rue Gambetta,42000,,Place Boivin,Saint-Étienne,ARA,Loire,Auvergne-Rhône-Alpes,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,589535","49,090157",0,"Centre hospitalier de Bernay, 5 Rue Anne de Ticheville, 27300 Bernay, France",49.09016165,0.589557427183136,"0,58953549,090157",Centre hospitalier de Bernay,5,Rue Anne de Ticheville,27300,,,Bernay,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,16078","49,029015",7.54355629825173,"58 Boulevard Pasteur, 27000 Évreux, France",49.028953,1.160738,"1,1607849,029015",,58,Boulevard Pasteur,27000,,Évreux,Évreux,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,15839","49,208313",0.111195080742881,"6 Impasse De La Ravine, 27400 Louviers, France",49.208314,1.15839,"1,1583949,208313",,6,Impasse De La Ravine,27400,,Louviers,Louviers,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,118011","49,032807",166.181754274301,"9060 Rue Léon Walras, 27000 Évreux, France",49.031347,1.117524,"1,11801149,032807",,9060,Rue Léon Walras,27000,,Évreux,Évreux,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,7615322","49,2794473",0,"Route de Rouen, 27140 Gisors, France",49.2794473,1.7615322,"1,761532249,2794473",Route de Rouen,,Route de Rouen,27140,,,Gisors,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,175485","49,21028",4.22659336038204,"Centre hospitalier intercommunal Elbeuf Louviers Val-de-Reuil, Rue des Tisserands, 27400 Louviers, France",49.21131725,1.17546282891303,"1,17548549,21028",Centre hospitalier intercommunal Elbeuf Louviers Val-de-Reuil,,Rue des Tisserands,27400,,,Louviers,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,679442","49,242268",0.111195079952792,"22 Grande Rue, 27720 Noyers, France",49.242269,1.679442,"1,67944249,242268",,22,Grande Rue,27720,,Noyers,Noyers,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,514951","49,350431",1.94349005227204,"17 Route De Lisieux, 27500 Pont-Audemer, France",49.35044,0.514928,"0,51495149,350431",,17,Route De Lisieux,27500,,Pont-Audemer,Pont-Audemer,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,960518","49,286301",0.111195079952792,"25 Rue Des Fougères, 27670 Saint-Ouen-du-Tilleul, France",49.286302,0.960518,"0,96051849,286301",,25,Rue Des Fougères,27670,,Elbeuf,Saint-Ouen-du-Tilleul,,Seine-Maritime,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,922517","48,740857",0,"5 Boulevard Des Poissonniers, 27130 Francheville, France",48.740857,0.922517,"0,92251748,740857",,5,Boulevard Des Poissonniers,27130,Verneuil-sur-Avre,Francheville,Francheville,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,488457","49,091203",3.58323981713755,"Centre hospitalier Eure-Seine, 5 Rue du Docteur Burnet, 27200 Vernon, France",49.09052675,1.48778609731558,"1,48845749,091203",Centre hospitalier Eure-Seine,5,Rue du Docteur Burnet,27200,,,Vernon,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,395634","49,24545",1.69363196212762,"Rue de l'Hospice, 27700 Les Andelys, France",49.2457495,1.3960757,"1,39563449,24545",Rue de l'Hospice,,Rue de l'Hospice,27700,,,Les Andelys,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,814407","49,349999",0.111195080742881,"165 Rue Pasteur, 27310 Bourg-Achard, France",49.35,0.814407,"0,81440749,349999",,165,Rue Pasteur,27310,,Bourg-Achard,Bourg-Achard,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"0,9046594","49,1496995",3.61805328400977,"44 Rue Du General De Gaulle, 27110 Le Neubourg, France",49.149732,0.904657,"0,904659449,1496995",,44,Rue Du General De Gaulle,27110,,Le Neubourg,Le Neubourg,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,114691","49,017541",4.46922231393931,"Hôpital de Navarre, Rue de Conches, 27000 Évreux, France",49.0175455,1.1146301,"1,11469149,017541",Hôpital de Navarre,,Rue de Conches,27000,,Évreux,Évreux,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,145917","49,019569",0,"Clinique Bergouignan, 1 Rue du Docteur Louis Bergouignan, 27000 Évreux, France",49.0195368,1.14583119369109,"1,14591749,019569",Clinique Bergouignan,1,Rue du Docteur Louis Bergouignan,27000,Le Clos au Duc,,Évreux,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,136165","49,10479",9.63499407836689,"2 Rue Des Bruyeres, 27930 Brosville, France",49.104851,1.136071,"1,13616549,10479",,2,Rue Des Bruyeres,27930,,Brosville,Brosville,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,288187","48,926372",1.54709355614738,"D 141, 27220 Fresney, France",48.9319941,1.2927604,"1,28818748,926372",D 141,,D 141,27220,,Quessigny,Fresney,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,077441","49,004357",0,"Hôpital de la Musse, Impasse Saint-Laud, 27180 Arnières-sur-Iton, France",49.0019884,1.07930510831936,"1,07744149,004357",Hôpital de la Musse,,Impasse Saint-Laud,27180,,,Arnières-sur-Iton,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,119529","49,0197308",3.55475179298504,"Quinconces, 27000 Évreux, France",49.019699,1.119524,"1,11952949,0197308",Quinconces,,,27000,,Évreux,Évreux,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,175485","49,21028",4.22659336038204,"Centre hospitalier intercommunal Elbeuf Louviers Val-de-Reuil, Rue des Tisserands, 27400 Louviers, France",49.21131725,1.17546282891303,"1,17548549,21028",Centre hospitalier intercommunal Elbeuf Louviers Val-de-Reuil,,Rue des Tisserands,27400,,,Louviers,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"0,454116","49,138498",14.6976465038238,"27 Rue Paul Labbe, 27230 Thiberville, France",49.138625,0.454172,"0,45411649,138498",,27,Rue Paul Labbe,27230,,Thiberville,Thiberville,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,452075","49,104042",11.8736731935962,"6 Rue De La Poste, 27950 Saint-Marcel, France",49.104005,1.452228,"1,45207549,104042",,6,Rue De La Poste,27950,,Vernon,Saint-Marcel,,Eure,Normandy,France,fr,© OpenAddresses contributors,BSD-3-Clause License,
"1,168418","49,023225",2.50586036704538,"43 Rue Pierre Brossolette, 27000 Évreux, France",49.0232466,1.1684278,"1,16841849,023225",,43,Rue Pierre Brossolette,27000,Le Clos au Duc,Évreux,Évreux,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
"1,174012","49,297812",0,"Clinique La Mare, D 77, 27340 Les Damps, France",49.29786545,1.17352390722014,"1,17401249,297812",Clinique La Mare,,D 77,27340,,,Les Damps,,Eure,Normandy,France,fr,© OpenStreetMap contributors,Open Database License,https://www.openstreetmap.org/copyright
