unit,wstatus,isco08,geo\time	2021 	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 	1988 	1987 	1986 	1985 	1984 	1983 	1982 	1981 	1980 	1979 	1978 	1977 	1976 	1975 	1974 	1973 	1972 	1971 	1970 	1969 	1968 	1967 	1966 	1965 	1964 	1963 	1962 	1961 	1960 
HAB_P,PRACT,OC2262,FI	: 	: 	: 	969.00 	973.53 	986.41 	996.82 	981.23 	970.21 	968.86 	1001.17 	995.24 	997.92 	999.51 	984.13 	997.40 	1003.46 	979.98 	: 	: 	: 	1034.21 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,FR	: 	981.91 	973.52 	972.66 	965.88 	955.18 	947.43 	945.65 	945.40 	942.47 	949.88 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,HR	: 	1272.32 	1309.47 	1311.60 	1344.35 	1362.65 	1383.30 	1400.81 	1426.72 	1421.13 	1441.09 	1506.96 	1611.04 	1632.91 	1654.30 	1692.04 	1738.58 	1784.71 	1833.71 	1881.75 	1924.14 	2052.55 	2172.65 	2212.96 	2283.44 	2469.97 	2605.77 	2712.55 	2552.98 	2619.24 	2711.98 	2572.63 	2527.71 	2518.65 	2562.02 	2594.20 	2660.68 	2757.98 	2787.70 	2853.59 	2927.94 	3056.33 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,HU	: 	1275.36 b	1202.90 	1246.57 	1295.22 	1334.70 	1398.36 b	1299.25 	1314.87 b	1745.62 	1734.68 	1717.92 	1748.85 	1738.82 	1833.99 	1877.59 	1898.56 	1960.27 	1976.50 	2003.67 	2027.78 	2081.75 	2149.84 	2143.78 	2159.15 	2512.48 	3018.40 	3128.66 	3172.29 	3057.00 	3102.09 	3060.17 	3159.05 	3166.91 	3117.73 	3087.59 	3042.49 	3041.94 	3062.88 	3078.96 	3113.00 	3128.25 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,IE	: 	: 	931.18 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,IS	: 	1761.84 	1858.57 	1938.02 	2008.18 	2020.72 	2067.59 	2139.77 	2116.10 	2152.46 	2031.93 	2051.88 	1953.98 	1935.45 	1947.28 	: 	: 	: 	: 	: 	: 	: 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,IT	805.21 ep	805.19 e	796.39 e	835.97 e	853.42 e	865.19 e	868.34 e	864.99 e	879.66 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,LI	1562.20 	1768.23 	1676.63 	1593.58 	1898.10 	2514.40 	2343.38 	2483.17 	3081.96 	3665.65 	4034.67 	4502.69 	5105.93 	11824.17 	11754.00 	11678.83 	11584.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,LT	: 	974.51 	971.87 	972.76 	1009.06 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1504.50 	1637.22 	1612.83 	1684.90 	1689.47 	1712.17 	1720.47 	1728.22 	1692.68 	1926.84 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,LU	: 	: 	: 	: 	1433.50 	1437.09 	1434.77 	1456.33 	1422.41 	1397.23 	1385.95 	1355.49 	1386.58 	1420.49 	1403.49 	1406.66 	1426.87 	1427.09 	1406.95 	1439.27 	1496.69 	1558.21 	1559.69 	1620.99 	1691.33 	1643.75 	1738.83 	1744.26 	1782.40 b	1167.19 	1224.68 	1243.81 	1278.31 	1296.70 	1353.10 	1405.94 	1443.72 	1458.16 	1486.27 	1548.83 	1528.14 	1632.96 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,LV	1146.71 	1155.99 	1186.50 	1167.98 	1049.86 	1192.66 	1256.37 	1287.97 	1248.54 b	1451.01 	1516.72 	1463.75 	1572.44 b	1624.87 	1746.29 b	1651.79 	1750.43 	1825.10 	1797.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,MT	: 	736.19 	773.10 	776.65 	773.55 	752.65 	797.59 	881.46 e	908.24 e	925.17 be	1242.59 e	1377.10 	1801.21 bd	729.73 	920.19 	822.12 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,NL	: 	4621.49 	4660.10 	4762.75 	4797.34 b	4664.56 	4706.84 	4639.62 	4712.40 	4866.38 	4817.63 	5022.79 	5083.15 	5178.08 	5125.69 	5179.37 	5528.41 	5618.28 	5737.38 	5996.63 	6169.23 	6439.75 	6477.71 b	5597.72 	5693.16 	5836.34 	6132.09 	6192.77 	6205.51 	6347.90 	6589.33 	6653.99 	6661.69 	6855.59 	6973.39 	7319.07 	7627.17 	8013.45 	8314.28 	8560.22 	8898.94 	9254.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,NO	1091.59 	1133.00 	1164.87 	1202.88 	1241.35 	1272.68 	1341.42 b	1384.70 	1448.84 	1490.52 	1549.78 	1567.07 	1601.04 	1650.47 	1754.53 	1811.38 	1905.73 	1958.17 	1975.27 	2074.11 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,PL	: 	: 	: 	: 	1294.74 	1297.32 	1350.82 	1369.94 	1386.00 	1417.99 	1447.82 	1509.45 	1571.06 	1618.17 	1649.24 	1690.21 	1727.65 	1708.76 b	1504.29 	1565.47 	1608.82 	1726.39 	1759.85 	1911.29 	1871.47 	1917.89 	1984.62 	2059.34 	2188.54 	2348.13 	2376.43 	2522.22 	2378.54 	2336.29 	2353.66 	2325.17 	2315.85 	2313.16 	2298.38 	2293.36 	2322.03 	2310.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,PT	: 	1049.12 	1073.05 	1099.52 	1102.82 	1174.95 	1189.08 	1241.32 	1296.14 	1357.81 	1331.34 	1377.78 	1415.33 	1523.33 	1676.15 	1765.78 	1831.44 	1920.82 	2043.54 	2228.80 	2328.70 	2421.15 	2485.48 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,RO	: 	993.68 	1075.66 	1110.20 	1103.03 	1151.91 	1161.32 	1169.40 	1231.21 	1305.95 	1390.44 	1496.00 	1712.42 	1772.65 	1900.35 	2139.49 	2302.59 	2508.68 	2832.02 	3065.38 	3124.66 	3200.65 	3510.71 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,RS	6374.35 	6341.11 b	: 	3774.38 	3572.96 	3306.01 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,SE	: 	: 	1259.82 	1266.99 	1299.44 	1296.12 	1299.97 	1311.53 	1318.01 	1298.16 	1296.19 	1312.18 	1326.09 	1289.46 	1278.74 	1301.86 	1306.17 	1310.63 	1338.85 	1347.16 	1354.03 	1370.42 	1505.16 b	1483.32 	1464.58 	1464.95 	1484.77 	1517.58 	1556.05 	1600.46 	1630.53 	1684.81 	1752.21 	1806.53 	1876.60 	1976.81 	2033.21 	2113.21 	2135.65 	2162.41 	2147.23 	2092.28 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,SI	: 	1350.30 	1377.56 	1414.66 	1453.16 	1522.89 	1593.46 	1657.54 	1732.51 	1774.94 	1815.07 	1858.97 	1913.39 	2079.54 	2061.87 	2132.70 	2247.72 	2383.07 	2469.97 	2563.66 	2607.41 	2662.55 	2894.96 	2944.47 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2028.81 	2119.67 	2197.35 	2355.02 	2738.17 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
HAB_P,PRACT,OC2262,UK	: 	: 	: 	1113.16 	1132.52 	1160.40 	1197.43 	1212.94 	1249.70 	1280.90 	1316.74 b	1544.41 	1570.97 	1588.26 	1608.08 	1613.67 	1656.33 	1631.08 	1661.31 	1698.29 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,BE	72657.00 	70452.00 	68724.00 	66561.00 	63615.00 	61899.00 	60138.00 	58792.00 	57369.00 	55666.00 	54257.00 	53013.00 	51923.00 	50843.00 	49831.00 	48810.00 	48029 b	45991.00 	45376.00 	42978.00 	42036.00 	41331.00 	40291.00 	39240.00 	38690.00 	38369.00 	37792.00 	36821.00 	36178.00 	35199.00 	34275.00 	33442.00 	32571.00 	31718.00 	30942.00 	29993.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,CY	: 	: 	3919 d	3668 d	3449 d	3325 d	3152 d	2988 bd	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,CZ	57479.00 	56598.00 	43994.00 	43951.00 	43283.00 	42682.00 	41893.00 	41671.00 	42174.00 	41582.00 	42166.00 	48830.00 	42883.00 	43280.00 	43670.00 	44064.00 	43808.00 	43808.00 	43778.00 	43772.00 	43770.00 	43765.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,DE	545981.00 	534653.00 	523506.00 	513446.00 	503864.00 	494137.00 	483766.00 	479149.00 	468435.00 	457091.00 	447520.00 	437245.00 	428107.00 	419904.00 	411981.00 	405318.00 	398959.00 	392893.00 	386732.00 	379926.00 	373868.00 	368009.00 	362140.00 	356516.00 	349698.00 	342457.00 	334318.00 	325772.00 	316819.00 	307138.00 	297020.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,DK	: 	: 	38800.00 	37730.00 	36597.00 	35480.00 	34428.00 	33573.00 	32861.00 	32192.00 	31485.00 	30659.00 	29786.00 	28908.00 	28098.00 	27217.00 	26333.00 	25465.00 	24612.00 	23892.00 	23262.00 	22833.00 	22474.00 	22055.00 	21695.00 	21371.00 	21038.00 	20780.00 	20522.00 	20276 b	19966.00 	19595.00 	19211.00 	18814.00 	18453.00 	17996.00 	17540.00 	17092.00 	16470.00 	15800.00 	15172.00 	14504.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,EE	7061 p	6972.00 	6882.00 	6786.00 	6664.00 	6535.00 	6420.00 	6293.00 	6159.00 	6018.00 	5884.00 	5764.00 	5634.00 	5525.00 	5419.00 	5336.00 	5199.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,EL	: 	66290.00 	66058.00 	65513.00 	65240.00 	65972.00 	63866.00 	63906.00 	63736.00 	63838.00 	64145.00 	64032.00 	64326.00 	63244.00 	62207.00 	59599.00 	55556.00 	53943.00 	52225.00 	50347.00 	47944.00 	47251.00 	46124.00 	44753.00 	43030.00 	41511.00 	41200.00 	40487.00 	40116.00 	38738.00 	37238.00 	34336.00 	33151.00 	32145.00 	33290.00 	30481.00 	29103.00 	28212.00 	27607.00 	25909.00 	24724.00 	23469.00 	22337.00 	21320.00 	20484.00 	19340.00 	18421.00 	17942.00 	16984.00 	15351.00 	14883.00 	14263.00 	13712.00 	13159.00 	12839.00 	12383.00 	12072.00 	11980.00 	11265.00 	10723.00 	10423.00 	10424.00 
NR,LIC,OC221,ES	: 	276191.00 	267995.00 	260588.00 	253796.00 	247958.00 	242840.00 	238240.00 	232816.00 	228917.00 	226424.00 	223484.00 	219031.00 	213977.00 	208098.00 	203091.00 	199123.00 	194668.00 	190665.00 	185908.00 	180417.00 	179033.00 	174916.00 	171494.00 	168240.00 	165560.00 	162650.00 	162089.00 	159291.00 	156100.00 	153306.00 	148717.00 	143803.00 	138994.00 	135406.00 	131080.00 	127195.00 	121362.00 	115251.00 	104759.00 	96569.00 	86253.00 	81658.00 	75081.00 	69080.00 	64597.00 	: 	54533.00 	51594.00 	49256.00 	47419.00 	45335.00 	44102.00 	42460.00 	41932.00 	40840.00 	39709.00 	39064.00 	37743.00 	37374.00 	36562.00 	35685.00 
NR,LIC,OC221,FI	: 	23916.00 	23718.00 	23469.00 	23326.00 	23097.00 	22774.00 	22439.00 	22055.00 	21623.00 	21198 b	20306.00 	19500.00 	19114.00 	18843.00 	18507 b	21463.00 	20832.00 	20234.00 	19854.00 	19391.00 	18964.00 	18630.00 	18204.00 	17674.00 	17118.00 	16679.00 	16347.00 	15875.00 	15412.00 	14967.00 	14450.00 	13938.00 	13537.00 	13079.00 	12652.00 	12217.00 	: 	: 	: 	: 	9376.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5326.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,HR	: 	18058.00 	18611.00 	17532.00 	17013.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,HU	59640 p	58576.00 	58187.00 	56540.00 	55603.00 	55806.00 	54336.00 	52862.00 	51749.00 	49613.00 	49207.00 	48466.00 	47760.00 	47222 b	46616 b	31929.00 	30377 b	36893.00 	36047.00 	35235 b	34243 b	: 	40738.00 	40115.00 	39446.00 	38746.00 	37420.00 	36620.00 	36643.00 	36816.00 	35589.00 	33905.00 	32777.00 	32275.00 	31637.00 	31152.00 	30786.00 	: 	: 	: 	: 	27539.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22796.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,IE	25959.00 	24806.00 	23558.00 	23306.00 	22733.00 	21801.00 	20481.00 	19040.00 	18160.00 	18167.00 	18795.00 	18821.00 	18153.00 	17727.00 	16860.00 	15500.00 	14671 b	11141.00 	10270.00 	9444.00 	9166.00 	8438.00 	8469.00 	8102.00 	7801.00 	7622.00 	7563.00 	7129.00 	7212.00 	7096 b	5995.00 	5450.00 	5220.00 	5590.00 	5500.00 	5680.00 	5750.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,IS	: 	: 	2787.00 	2696.00 	2583.00 	2487 b	2466.00 	2397.00 	2334.00 	2261.00 	2201.00 	2146.00 	2090.00 	2011.00 	1931.00 	1853.00 	1777.00 	1712.00 	1663.00 	1603.00 	1563.00 	1525.00 	1475.00 	: 	: 	: 	1385.00 	1347.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,IT	: 	422585.00 	409338.00 	402690.00 	396316.00 	391883.00 	388177.00 	384861.00 	383950.00 	380074.00 	379930.00 	371450.00 	367420.00 	365280.00 	364174.00 	354828.00 	350952.00 	349341.00 	340706.00 	333050.00 	326917.00 	320733 b	339264.00 	335786.00 	332124.00 	327254.00 	324348.00 	319502.00 	313337.00 	285111.00 	276810.00 	266447.00 	255231.00 	245898.00 	235458.00 	224976.00 	215206.00 	: 	: 	: 	: 	148101.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	58297.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,LI	136.00 	145.00 	144.00 	135.00 	139.00 	125.00 	127.00 	122.00 	122.00 	119.00 	114.00 	108.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,LT	13795.00 	13819.00 	13908.00 	14836.00 	14578.00 	14320.00 	14270.00 	14281.00 	14639.00 	14153.00 	13601 b	: 	: 	: 	: 	14603.00 	14138.00 	13902.00 	13660.00 	13466.00 	13409.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,LU	: 	: 	: 	: 	2497.00 	2386.00 	2487 b	2253.00 	2108.00 	2027.00 	2086.00 	2149.00 	2034.00 	1905.00 	1785.00 	1550.00 	1494.00 	1281.00 	1199.00 	1150.00 	1116.00 	1085.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,LV	: 	9160.00 	8998.00 	8773.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,ME	: 	: 	: 	1898.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,MT	: 	2761.00 	2619.00 	2491.00 	2399.00 	2265.00 	2129.00 	1903.00 	1795.00 	1695.00 	1615 b	1602.00 	1541 b	1374 d	1357 bd	1564.00 	1407.00 	1384.00 	1254.00 	1302.00 	1221.00 	1024.00 	998.00 	984.00 	925.00 	: 	: 	: 	910.00 	875.00 	875.00 	800.00 	692.00 	700.00 	700.00 	: 	: 	458.00 	: 	413.00 	375.00 	: 	: 	: 	: 	: 	382.00 	: 	: 	: 	334.00 	349.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,NL	: 	71201.00 	68936.00 	67198 b	86850.00 	83275.00 	80865.00 	78400.00 	75915.00 	73680.00 	71265.00 	68530.00 	66385.00 	64430.00 	62555.00 	60590.00 	58700.00 	56795.00 	55020.00 	53150.00 	51315.00 	49625.00 	47640.00 	46101.00 	: 	: 	: 	: 	: 	: 	39069.00 	37461.00 	36042.00 	35852.00 	34573.00 	33330.00 	32193.00 	31185.00 	29951.00 	28807.00 	28037.00 	26987.00 	25947.00 	24878.00 	23769.00 	22913.00 	21892.00 	20200.00 	19330.00 	18142.00 	17381.00 	16292.00 	15644.00 	15128.00 	14774.00 	14550.00 	14362.00 	13904.00 	13642.00 	13238.00 	13027.00 	12809.00 
NR,LIC,OC221,NO	37525.00 	36527.00 	35474.00 	34206.00 	33318.00 	31963.00 	30770 b	29910.00 	28832.00 	27869.00 	26836.00 	26290.00 	25215.00 	23990.00 	22831.00 	21675.00 	21473.00 	20375.00 	19958.00 	19668.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,PL	: 	: 	: 	: 	146037.00 	144982.00 	142962.00 	141390.00 	139595.00 	137109.00 	136208.00 	134292.00 	132832.00 	131418.00 	126337.00 	129391.00 	126576.00 	125053.00 	122429.00 	130495.00 	123787.00 	127170.00 	127225.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,PT	: 	56508.00 	54744.00 	52966.00 	51241.00 	49541.00 	47792.00 	46036.00 	44555.00 	43123.00 	42054.00 	40672.00 	39327.00 	38156.00 	37118.00 	36134.00 	35342.00 	34416.00 	33633.00 	32938.00 	32407.00 	31664.00 	30897.00 	30247.00 	29576.00 	29042.00 	28507.00 	28230.00 	27991.00 	27991.00 	27683.00 	27371.00 	26976.00 	26257.00 	25774.00 	25099.00 	23790.00 	23503.00 	22312.00 	21409.00 	20406.00 	18723.00 	17483.00 	15382.00 	13245.00 	11300.00 	10474.00 	9875.00 	8787.00 	8547.00 	8006.00 	7752.00 	7613.00 	8072.00 	7416.00 	7206.00 	7428.00 	7177.00 	7159.00 	7284.00 	7221.00 	6701.00 
NR,LIC,OC221,RO	: 	57845.00 	56465 b	55716.00 	55574.00 	50681.00 	48391.00 	39799.00 	42100.00 	42730.00 	44750.00 	45000.00 	45650.00 	46300.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,RS	36238.00 	34221.00 	33926.00 	32481.00 	30641.00 	30270.00 	30036.00 	29469.00 	28660.00 	27770.00 	26865.00 	26014.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,LIC,OC221,SE	: 	73222.00 	71198.00 	69281.00 	67314.00 	65483.00 	63669.00 	61419.00 	59334.00 	57218.00 	55285.00 	53422.00 	51695.00 	49986.00 	48138.00 	46153.00 	44433.00 	42843.00 	41214.00 	39724.00 	38439.00 	37301.00 	36330.00 	35457.00 	34628.00 	33789.00 	32947.00 	32100.00 	31084.00 	30063.00 	28958.00 	27808.00 	26786.00 	25728.00 	24647.00 	23612.00 	22485.00 	21462.00 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
