name,lat,lon
Ligny-en-Cambrésis,50.0997,3.3792,
Bousies,50.1511,3.6158,
Maretz,50.0461,3.4189,
Maroilles,50.135,3.7608,
Beaurevoir,49.9964,3.3089,
Boué,50.0119,3.6986,
Saint-Souplet,50.0556,3.5317,
Fontaine-au-Pire,50.13,3.3747,
Neuvilly,50.1419,3.51,
Seboncourt,49.9542,3.4794,
Clary,50.0772,3.4,
Prisches,50.08,3.7667,
Bapaume,50.1036,2.8511,
Proville,50.1614,3.2058,
Masnières,50.1153,3.2097,
Marcoing,50.1214,3.1736,
Fontaine-Notre-Dame,50.1669,3.1597,
Écourt-Saint-Quentin,50.2506,3.0711,
Roisel,49.9458,3.0978,
Gouzeaucourt,50.0556,3.1242,
Rumilly-en-Cambrésis,50.1269,3.22,
Lécluse,50.2769,3.0411,
Oisy-le-Verger,50.2503,3.1239,
Hermies,50.1119,3.0378,
Moislains,49.9897,2.9639,
Bourlon,50.1778,3.1167,
Épéhy,50.0075,3.1286,
Gamaches,49.9867,1.5572,
Beaucamps-le-Vieux,49.8442,1.7792,
Dargnies,50.0417,1.5256,
Oisemont,49.9553,1.7664,
Saint-Pol-sur-Mer,51.0314,2.3439,
Cappelle-la-Grande,50.9983,2.3642,
Bray-Dunes,51.0711,2.5275,
Steenvoorde,50.8094,2.5828,
Hondschoote,50.9794,2.5853,
Bergues,50.9686,2.4342,
Boeschèpe,50.7997,2.6911,
Esquelbecq,50.8869,2.4314,
Warhem,50.9761,2.4931,
Rexpoëde,50.9394,2.5397,
Spycker,50.9694,2.3233,
Herzeele,50.8864,2.5336,
Steene,50.9533,2.3672,
Winnezeele,50.8408,2.5508,
Killem,50.9581,2.5622,
Quaëdypre,50.9356,2.4544,
Château-Thierry,49.0464,3.4031,
Fère-en-Tardenois,49.1994,3.5175,
Essômes-sur-Marne,49.0294,3.3742,
Charly-sur-Marne,48.9772,3.2853,
Nogent-l’Artaud,48.965,3.3236,
Neuilly-Saint-Front,49.1683,3.2639,
Brasles,49.0492,3.4278,
Montreuil-aux-Lions,49.0214,3.1956,
Chézy-sur-Marne,48.9878,3.3672,
Coincy,49.1611,3.4217,
Étampes-sur-Marne,49.0342,3.4192,
Crézancy,49.0481,3.5108,
Nesles-la-Montagne,49.0194,3.4261,
Viels-Maisons,48.8967,3.3972,
Chierry,49.0389,3.4294,
Nogentel,49.0164,3.4025,
Bézu-Saint-Germain,49.1081,3.4092,
Calais,50.9481,1.8564,
Marck,50.9481,1.9503,
Bourbourg,50.9464,2.1978,
Guînes,50.8678,1.8736,
Coulogne,50.9242,1.885,
Sangatte,50.9467,1.7567,
Ardres,50.8547,1.9775,
Coquelles,50.935,1.7992,
Watten,50.8331,2.2125,
Saint-Folquin,50.9464,2.1222,
Les Attaques,50.9072,1.9339,
Zutkerque,50.8536,2.0675,
Nortkerque,50.875,2.025,
Licques,50.7853,1.9367,
Andres,50.8672,1.9208,
Hames-Boucres,50.8814,1.8428,
Fréthun,50.9169,1.8247,
Brêmes,50.855,1.9697,
Hardinghen,50.7994,1.8214,
Looberghe,50.9164,2.275,
Balinghem,50.8611,1.9419,
Serques,50.7939,2.2011,
Houlle,50.7961,2.1728,
Saint-Omer-Capelle,50.9392,2.1008,
Guemps,50.915,1.9958,
Saint-Pol-sur-Ternoise,50.3792,2.3347,
Fruges,50.5147,2.1339,
Hesdin,50.3742,2.0367,
Auchy-lès-Hesdin,50.3975,2.1022,
Marconnelle,50.3739,2.0161,
Marconne,50.3719,2.0511,
Montdidier,49.6481,2.57,
Breteuil,49.6325,2.2933,
Ressons-sur-Matz,49.54,2.7458,
Tricot,49.5611,2.5889,
Ansauvillers,49.5644,2.3883,
Ravenel,49.5156,2.5011,
Senlis,49.2072,2.5867,
Chantilly,49.1869,2.4608,
Chambly,49.1667,2.2481,
Gouvieux,49.1878,2.4161,
Lamorlaye,49.155,2.4408,
Bornel,49.1983,2.2092,
Coye-la-Forêt,49.1422,2.4731,
Orry-la-Ville,49.1322,2.5128,
La Chapelle-en-Serval,49.1275,2.5344,
Le Mesnil-en-Thelle,49.1781,2.2861,
Boran-sur-Oise,49.1661,2.3589,
Plailly,49.1033,2.5836,
Vineuil-Saint-Firmin,49.2,2.4922,
Thiverny,49.2478,2.4322,
Thiers-sur-Thève,49.1522,2.5719,
Compiègne,49.4149,2.8231,
Noyon,49.5811,2.9989,
Margny-lès-Compiègne,49.4261,2.8208,
Lacroix-Saint-Ouen,49.3561,2.7869,
Thourotte,49.4786,2.8836,
Verberie,49.3106,2.7314,
Choisy-au-Bac,49.4386,2.8775,
Béthisy-Saint-Pierre,49.3011,2.8031,
Venette,49.4156,2.7997,
Longueil-Annel,49.4678,2.8636,
Jaux,49.3894,2.7761,
Le Meux,49.3678,2.7444,
Cuise-la-Motte,49.3869,3.0064,
Clairoix,49.4425,2.8469,
Trosly-Breuil,49.4003,2.9889,
Cambronne-lès-Ribécourt,49.5064,2.8975,
Longueil-Sainte-Marie,49.3567,2.7178,
Rémy,49.4381,2.7078,
Pierrefonds,49.3511,2.9803,
Tracy-le-Mont,49.4706,3.0086,
Carlepont,49.5142,3.0247,
Villers-sur-Coudun,49.4825,2.8039,
Lassigny,49.5883,2.8433,
Le Plessis-Brion,49.4653,2.8903,
Chiry-Ourscamp,49.545,2.9464,
Montmacq,49.4811,2.9017,
Morienval,49.2981,2.92,
Tracy-le-Val,49.4894,3.0094,
Saintines,49.3064,2.7694,
Coudun,49.4614,2.8144,
Berneuil-sur-Aisne,49.415,3.0033,
Hautmont,50.2481,3.9244,
Jeumont,50.2944,4.1014,
Aulnoye-Aymeries,50.2047,3.8356,
Feignies,50.3022,3.9181,
Louvroil,50.265,3.96,
Ferrière-la-Grande,50.255,3.9928,
Avesnes-sur-Helpe,50.1236,3.9256,
Rousies,50.2717,4.0058,
Boussois,50.2906,4.0408,
Berlaimont,50.2022,3.8114,
Sains-du-Nord,50.0936,4.01,
Marpent,50.2914,4.0797,
Leval,50.1886,3.8383,
Bachant,50.2147,3.8644,
Cousolre,50.2456,4.1492,
La Longueville,50.2892,3.8569,
Solre-le-Château,50.1744,4.0917,
Sars-Poteries,50.1694,4.0264,
Neuf-Mesnil,50.2661,3.9078,
Saint-Rémy-du-Nord,50.2322,3.9056,
Ferrière-la-Petite,50.24,4.0222,
Doullens,50.1567,2.3403,
Frévent,50.2764,2.2881,
Auxi-le-Château,50.2306,2.1147,
Beauval,50.1061,2.3294,
Saint-Léger-lès-Domart,50.0492,2.1375,
Beauquesne,50.0847,2.3914,
Candas,50.1075,2.2594,
Domart-en-Ponthieu,50.0744,2.1253,
Bernaville,50.1314,2.1636,
Mers-les-Bains,50.0672,1.3878,
Cayeux-sur-Mer,50.1808,1.4947,
Ault,50.1011,1.4486,
Saint-Quentin-Lamotte-Croix-au-Bailly,50.0736,1.4519,
Woincourt,50.0664,1.5375,
Pendé,50.1597,1.5839,
Chaumont-en-Vexin,49.2675,1.8889,
Sérifontaine,49.3533,1.7703,
Trie-Château,49.2847,1.8211,
Amblainville,49.2031,2.1217,
Esches,49.2186,2.1653,
Jouy-sous-Thelle,49.3172,1.97,
Crépy-en-Valois,49.2344,2.8875,
Villers-Cotterêts,49.2531,3.0903,
Nanteuil-le-Haudouin,49.1417,2.8106,
Le Plessis-Belleville,49.0967,2.7531,
La Ferté-Milon,49.1783,3.1239,
Lagny-le-Sec,49.0867,2.7442,
Mareuil-sur-Ourcq,49.1364,3.0772,
Silly-le-Long,49.1069,2.7917,
Péroy-les-Gombries,49.1625,2.8461,
Ver-sur-Launette,49.105,2.6853,
Betz,49.1567,2.9556,
Béthisy-Saint-Martin,49.2947,2.8153,
Bonneuil-en-Valois,49.2847,2.9936,
Ermenonville,49.1261,2.6958,
Levignen,49.1969,2.9144,
Montcornet,49.6956,4.0172,
Rozoy-sur-Serre,49.7089,4.1283,
