0.48	0.56	0
0	0	0
0.29	0	0.84
0	0	0
0	1.18	0
0	0	0
0	0	0
0	0.43	0.85
0	0	0
0	0.92	0.85
0	0	0
0	0.98	0
0	0.86	0
0	0.71	0.79
0	0	0
0	0	0.69
0	0	0
0	0.55	0.89
0.42	0	0
0	0	0
0	1.03	0
0.47	1.18	1.06
0.5	0	0
0	0	0.81
0.51	0.69	0
0	0	0
0	0	1.29
0.5	0.52	0.91
0	0	0
0	0.45	0
0	0	1.42
0	0.9	0
0	0	0
0	0.59	0.31
0	0	0
0.47	0	0.82
0	0.63	0
0	0.54	0.29
0	0	0.64
0	1.39	0.81
0	1.08	0.68
0.49	0.61	0
0	0.74	0.74
0	0.91	0.97
0	0	0
0	0	0.99
0	0.31	0
0.29	1.26	0
0	1.62	0.62
0.35	0	0.85
0	1.27	0
0	0.81	0.42
0	0	0.91
0	1.05	0.71
0.34	0.53	0.95
0	0	0.71
0	0.61	0
0	0.65	0
0	0	0.96
0	0.7	0.6
0	0	0.26
0.31	0.55	0.57
0	1.46	0.9
0	1.09	0
0	0	0
0.32	0.53	0
0	0.53	0.92
0	0.67	0
0	0	0.96
0	0.7	0
0	0.34	0.86
0	1.09	0
0	0.67	0.67
0	0.75	0.58
0	1.64	1.14
0	0.6	0
0	1.24	0
0	0	0
0	0.68	1.12
0.04	0.76	0.93
0	0	0.92
0.31	0.65	0
0	0.58	0.99
0.41	0	0.65
0	0.61	0.83
0	1.45	0
0	0	0.96
0.36	0.97	0.99
0	0	0.5
0.23	0	1.08
0	0.62	0.8
0	0	0.98
0	1.03	0.97
0.45	0.57	0
0	0	0
0	1.03	0.53
0	0.58	0
0	0	2.07
0	0.37	0
0	0.63	0.97
0	0	0
0	0.56	0.9
0.27	0	0.96
0	0.46	1.33
0	0	0
0	0.85	0.96
0	0.6	0.93
0	0	0
0	0.53	0.78
0	0	0.82
0	0.46	0
0.27	0.54	0.88
0.5	0	0.8
0.32	0	0.82
0	0.55	0
0	0	0.81
0	0	0
0	0	0.78
0	0.51	0.61
0	0.48	0.54
0	0	0.91
0.48	0.42	1.2
0	0	0
0	0.85	0.76
0.37	0.97	3.58
0.37	0	0.51
0	0.39	0
0	0	0.91
0	1.13	0.61
0	0.95	0
0	1.64	1.27
0.45	1.62	0.93
0.36	0	0
0	1.46	0
0.2	0	0.87
0	0	1.2
0	0.64	0.98
0	0	0.56
0.23	0.37	1.04
0	0	0
0.42	0	1.53
0	0	0.53
0.32	0	0.6
0	0	0.82
0	0	0
0.39	1.15	1
0	1.35	0
0.42	1.43	0.99
0	0	0
0.49	0.54	0.59
0	0	1.69
0.4	0.34	0.85
0.43	0	1.03
0	0	0
0	0.63	0.8
0.23	0.67	0.58
0	0	0
0.42	0.62	0.94
0	0	0
0.51	1.01	0.53
0	0.56	0
0	0	0.76
0.45	0	1.08
0.42	0.41	0
0	0.37	0.74
0.33	0	0.68
0	0.39	0.82
0	0.5	0.79
0.43	0.49	0.77
0	0	0
0	1.33	0.89
0.39	0	0
0	0	0
0	0.52	0
0	0.59	0
0.35	0.57	0.53
0	0	0.51
0	0.59	0.31
0	1	0
0	1.03	0
0	0	0
0	0.96	0.86
0	0.86	0
0	0.5	0
0	0.21	0
0	0	0.65
0	0	0
0.42	0.64	0.95
0	1.34	0.71
0.5	0	0
0	0.81	0.73
0	0.59	0
0	0	0
0	1.43	0
0.16	0	0
0.43	0.76	0
0	0	0.41
0	0.43	0.9
0.41	1.02	1.19
0	0	0.79
0	0.98	0
0.49	0.73	1.03
0.26	0.62	0
0	0	0
0.41	0	0
0.48	0.56	0
0	1.07	0
0.25	0.48	1.12
0	0	1.03
0.42	1.3	0
0	0	0
0.5	0	0
0	0	0
0.45	0.49	0
0	0	0.42
0	0	0
0	0	0
0.48	0	0
0.28	0	0
0.39	0.78	0
0.25	0.43	0
0.25	0	0.89
0.28	0	0.84
0	0.55	0.69
0	0	0
0.28	0	0
0.35	0.52	0
0	0	0.58
0.51	1.1	0
0.31	1.09	0
0	0.7	0
0	0.81	0
0.5	0.81	0.49
0	1.16	0.76
0.21	0	0.69
0	1	0
0	0.52	0
0.47	0	0
0	0.84	0.67
0	0	0
0.48	0.62	0
0	0	0.43
0	0.83	0.47
0	0	0
0	0	0.65
0	0	0
0	0	0
0	0	0
0	0	0.84
0	0.47	0.74
0.42	0.87	0
0	0.55	0.72
0.34	1.51	0
0	0.59	0.65
0	0	0.46
0	0	0.87
0	0	0.86
0.16	1.66	0
0	0	0.79
0.5	0.39	0.76
0	0	0
0	0.55	0.8
0.34	0	0
0	0.65	0.73
0	0.76	0.3
0.35	0	0.91
0	0.56	0
0	0	0.88
0	0.19	0.26
0	0.46	0
0.4	0	0.49
0.4	0.54	0
0	0	0
0	1.34	0.58
0	0.52	0.88
0	1.16	0.95
0.22	0.68	0
0	0.71	0
0.47	1.25	0
0	0	0.73
0.33	0	0
0	0	0.67
0	0	0
0	0.06	0.72
0.45	1.16	0
0	0	0.87
0.34	0	0.69
0	0	0
0	0.73	0.57
0	0	0
0.41	0	1.14
0	1.15	0
0	0	1.11
0.45	1.06	0.52
0	0	0
0.23	0	2.24
0	0	0
0.48	0	0.85
0.38	0.64	0.97
0.2	0.89	0
0	1.13	0.94
0	0	0.45
0.42	1.93	0
0.32	0	0
0.27	0	0.69
0	0	0
0	0.91	1.6
0	0	0
0	0	0
0.47	1.66	0.86
0	0	0
0.49	0	1.72
0.44	0.95	0
0	0	0
0	0	0
0	0.14	0
0	0	2.49
0	0	0
0	0.75	0
0.37	0	0
0	0	0
0	0	0
0.45	0.78	1.31
0	0	0
0.28	0	0.94
0.37	0	0.31
0.45	0	0.82
0	0	0
0	0	0.72
0	0	0
0	0	0
0	0.57	0.83
0	1.52	0.92
0	0	1.11
0	0	1.01
0	0	0
0	0	0.78
0.34	0.58	0
0.5	0	0.71
0	0	0
0	0.97	0.66
0.43	0	0.78
0	0	0.84
0	0	0.77
0	1.32	0
0	0.75	0.61
0	0	0.95
0	1.45	0.6
0.46	0	0.95
0.42	0	0
0	0	0.58
0	4.28	0
0.41	0.86	0.95
0	0	0
0.36	0	0
0	0.92	0
0.45	1.7	0.73
0	0	0
0	0	1.11
0	0.76	0.99
0.49	0	0
0	0.64	0.7
0	0.09	0.39
0	0	0
0	0	0.79
0	0.67	1.17
0.24	0.91	0
0.36	0	0.63
0	1.1	0
0	2.28	0
0.4	0	0.82
0.37	2.35	0
0	0.4	0.82
0	0	0
0	0	0.85
0	0	0.98
0.46	0	0
0	0	0
0.14	1.18	0
0	0	0
0.38	0	0.93
0	4.07	0
0	0	1.05
0	2.72	0
0	0	0.81
0.46	2.32	1.74
0	0	0
0	0.85	0.8
0.41	0	0
0	0	0.47
0.5	1.18	0
0.47	7.92	0
0	0	0.99
0	0	0.99
0	0	0
0	0	0
0	2.68	0
0.38	4.33	0.77
0	0	0
0	0	2.33
0	1.39	0
0	0	0
0	0	0
0.41	0	0
0	0.72	0.95
0.5	0	0.79
0.41	0	0
0	0	0.67
0	0	0
0.16	0	0
0	0.39	0.8
0	0	0
0.45	0.19	0
0.35	0	0.71
0	2.53	0.53
0	0	0.56
0.34	1.75	0
0	0	0.72
0.3	1.89	0
0.43	0	0
0	0	0
0.21	0	0.83
0	3.31	0.68
0.28	0	0.74
0.47	0	0
0.32	0	1
0.41	0.93	0
0	0	0
0.44	0	0.99
0	2.57	0.5
0.43	1.96	0.88
0	0	0
0	0.77	0.53
0	0	0
0.23	4.18	0.65
0.37	0	0
0	2.24	0.7
0	0.7	0
0	0	0
0.38	0	0.91
0	0.61	0
0	0.72	0.49
0	0	0
0.41	0	0
0	0	0
0.33	0.21	0.74
0.1	0	0
0	2.3	0.33
0.46	0	0
