NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,3021351,"Dinard",8,"Mammography",24215,0
1,3021351,"Dinard",9,"Radiotherapy",24215,0
1,2986729,"Ploërmel",1,"Physicians",18992,7.7867
1,2986729,"Ploërmel",2,"Nurses",18992,48.0497
1,2986729,"Ploërmel",3,"OtherCadres",18992,23.7402
1,2986729,"Ploërmel",4,"CommunityBased",18992,92.6809
1,2986729,"Ploërmel",5,"Beds",18992,0
1,2986729,"Ploërmel",6,"CTScanner",18992,0
1,2986729,"Ploërmel",7,"MRIUnit",18992,0
1,2986729,"Ploërmel",8,"Mammography",18992,0
1,2986729,"Ploërmel",9,"Radiotherapy",18992,0
1,2979619,"Saint-Grégoire",1,"Physicians",9765,4.0036
1,2979619,"Saint-Grégoire",2,"Nurses",9765,24.7054
1,2979619,"Saint-Grégoire",3,"OtherCadres",9765,12.2063
1,2979619,"Saint-Grégoire",4,"CommunityBased",9765,47.6532
1,2979619,"Saint-Grégoire",5,"Beds",9765,0
1,2979619,"Saint-Grégoire",6,"CTScanner",9765,0
1,2979619,"Saint-Grégoire",7,"MRIUnit",9765,0
1,2979619,"Saint-Grégoire",8,"Mammography",9765,0
1,2979619,"Saint-Grégoire",9,"Radiotherapy",9765,0
1,6453799,"Loudéac",1,"Physicians",35519,14.5629
1,6453799,"Loudéac",2,"Nurses",35519,89.8631
1,6453799,"Loudéac",3,"OtherCadres",35519,44.399
1,6453799,"Loudéac",4,"CommunityBased",35519,173.3328
1,6453799,"Loudéac",5,"Beds",35519,0
1,6453799,"Loudéac",6,"CTScanner",35519,0
1,6453799,"Loudéac",7,"MRIUnit",35519,0
1,6453799,"Loudéac",8,"Mammography",35519,0
1,6453799,"Loudéac",9,"Radiotherapy",35519,0
1,6614831,"Redon",1,"Physicians",31430,12.8863
1,6614831,"Redon",2,"Nurses",31430,79.5178
1,6614831,"Redon",3,"OtherCadres",31430,39.2877
1,6614831,"Redon",4,"CommunityBased",31430,153.3784
1,6614831,"Redon",5,"Beds",31430,0
1,6614831,"Redon",6,"CTScanner",31430,0
1,6614831,"Redon",7,"MRIUnit",31430,0
1,6614831,"Redon",8,"Mammography",31430,0
1,6614831,"Redon",9,"Radiotherapy",31430,0
1,3007842,"Landivisiau",1,"Physicians",9142,3.7482
1,3007842,"Landivisiau",2,"Nurses",9142,23.1293
1,3007842,"Landivisiau",3,"OtherCadres",9142,11.4275
1,3007842,"Landivisiau",4,"CommunityBased",9142,44.613
1,3007842,"Landivisiau",5,"Beds",9142,0
1,3007842,"Landivisiau",6,"CTScanner",9142,0
1,3007842,"Landivisiau",7,"MRIUnit",9142,0
1,3007842,"Landivisiau",8,"Mammography",9142,0
1,3007842,"Landivisiau",9,"Radiotherapy",9142,0
1,2975113,"Séné",1,"Physicians",31240,12.8085
1,2975113,"Séné",2,"Nurses",31240,79.0373
1,2975113,"Séné",3,"OtherCadres",31240,39.0502
1,2975113,"Séné",4,"CommunityBased",31240,152.4514
1,2975113,"Séné",5,"Beds",31240,0
1,2975113,"Séné",6,"CTScanner",31240,0
1,2975113,"Séné",7,"MRIUnit",31240,0
1,2975113,"Séné",8,"Mammography",31240,0
1,2975113,"Séné",9,"Radiotherapy",31240,0
1,2975916,"Sarzeau",1,"Physicians",8487,3.4797
1,2975916,"Sarzeau",2,"Nurses",8487,21.4721
1,2975916,"Sarzeau",3,"OtherCadres",8487,10.6088
1,2975916,"Sarzeau",4,"CommunityBased",8487,41.4166
1,2975916,"Sarzeau",5,"Beds",8487,0
1,2975916,"Sarzeau",6,"CTScanner",8487,0
1,2975916,"Sarzeau",7,"MRIUnit",8487,0
1,2975916,"Sarzeau",8,"Mammography",8487,0
1,2975916,"Sarzeau",9,"Radiotherapy",8487,0
1,2971931,"Trégueux",1,"Physicians",9544,3.9131
1,2971931,"Trégueux",2,"Nurses",9544,24.1463
1,2971931,"Trégueux",3,"OtherCadres",9544,11.9301
1,2971931,"Trégueux",4,"CommunityBased",9544,46.5748
1,2971931,"Trégueux",5,"Beds",9544,0
1,2971931,"Trégueux",6,"CTScanner",9544,0
1,2971931,"Trégueux",7,"MRIUnit",9544,0
1,2971931,"Trégueux",8,"Mammography",9544,0
1,2971931,"Trégueux",9,"Radiotherapy",9544,0
1,3012495,"Janzé",1,"Physicians",8329,3.4149
1,3012495,"Janzé",2,"Nurses",8329,21.0724
1,3012495,"Janzé",3,"OtherCadres",8329,10.4113
1,3012495,"Janzé",4,"CommunityBased",8329,40.6455
1,3012495,"Janzé",5,"Beds",8329,0
1,3012495,"Janzé",6,"CTScanner",8329,0
1,3012495,"Janzé",7,"MRIUnit",8329,0
1,3012495,"Janzé",8,"Mammography",8329,0
1,3012495,"Janzé",9,"Radiotherapy",8329,0
1,3006876,"Larmor-Plage",1,"Physicians",8327,3.4141
1,3006876,"Larmor-Plage",2,"Nurses",8327,21.0673
1,3006876,"Larmor-Plage",3,"OtherCadres",8327,10.4088
1,3006876,"Larmor-Plage",4,"CommunityBased",8327,40.6358
1,3006876,"Larmor-Plage",5,"Beds",8327,0
1,3006876,"Larmor-Plage",6,"CTScanner",8327,0
1,3006876,"Larmor-Plage",7,"MRIUnit",8327,0
1,3006876,"Larmor-Plage",8,"Mammography",8327,0
1,3006876,"Larmor-Plage",9,"Radiotherapy",8327,0
1,2977189,"Saint-Renan",1,"Physicians",12648,5.1856
1,2977189,"Saint-Renan",2,"Nurses",12648,31.9994
1,2977189,"Saint-Renan",3,"OtherCadres",12648,15.8101
1,2977189,"Saint-Renan",4,"CommunityBased",12648,61.7223
1,2977189,"Saint-Renan",5,"Beds",12648,0
1,2977189,"Saint-Renan",6,"CTScanner",12648,0
1,2977189,"Saint-Renan",7,"MRIUnit",12648,0
1,2977189,"Saint-Renan",8,"Mammography",12648,0
1,2977189,"Saint-Renan",9,"Radiotherapy",12648,0
1,2969741,"Vern-sur-Seiche",1,"Physicians",177804,72.8999
1,2969741,"Vern-sur-Seiche",2,"Nurses",177804,449.8442
1,2969741,"Vern-sur-Seiche",3,"OtherCadres",177804,222.2559
1,2969741,"Vern-sur-Seiche",4,"CommunityBased",177804,867.6833
1,2969741,"Vern-sur-Seiche",5,"Beds",177804,0
1,2969741,"Vern-sur-Seiche",6,"CTScanner",177804,0
1,2969741,"Vern-sur-Seiche",7,"MRIUnit",177804,0
1,2969741,"Vern-sur-Seiche",8,"Mammography",177804,0
1,2969741,"Vern-sur-Seiche",9,"Radiotherapy",177804,0
1,3014280,"Guilers",1,"Physicians",7987,3.2747
1,3014280,"Guilers",2,"Nurses",7987,20.2071
1,3014280,"Guilers",3,"OtherCadres",7987,9.9838
1,3014280,"Guilers",4,"CommunityBased",7987,38.9766
1,3014280,"Guilers",5,"Beds",7987,0
1,3014280,"Guilers",6,"CTScanner",7987,0
1,3014280,"Guilers",7,"MRIUnit",7987,0
1,3014280,"Guilers",8,"Mammography",7987,0
1,3014280,"Guilers",9,"Radiotherapy",7987,0
1,3022242,"Crozon",1,"Physicians",7415,3.0401
1,3022242,"Crozon",2,"Nurses",7415,18.7599
1,3022242,"Crozon",3,"OtherCadres",7415,9.2688
1,3022242,"Crozon",4,"CommunityBased",7415,36.1852
1,3022242,"Crozon",5,"Beds",7415,0
1,3022242,"Crozon",6,"CTScanner",7415,0
1,3022242,"Crozon",7,"MRIUnit",7415,0
1,3022242,"Crozon",8,"Mammography",7415,0
1,3022242,"Crozon",9,"Radiotherapy",7415,0
1,3035327,"Bain-de-Bretagne",1,"Physicians",24138,9.8966
