codigo,nome,latitude,longitude,codigo_re,population,admin_name,capital
2975023,Seppois-le-Bas,47.5364,7.1744,1,1384,Grand Est,
3006358,Lassigny,49.5883,2.8433,11,1384,Hauts-de-France,
2972186,Tours-sur-Marne,49.0486,4.1197,1,1384,Grand Est,
2990961,Nanteuil-en-Vallée,46.0011,0.3236,2,1384,Nouvelle-Aquitaine,
2993589,Moisenay,48.5628,2.7358,8,1383,Île-de-France,
2980182,Sainte-Verge,47.0075,-0.2122,2,1383,Nouvelle-Aquitaine,
3002782,Le Pin-en-Mauges,47.2536,-0.8992,12,1383,Pays de la Loire,
3003517,Le Mayet-de-Montagne,46.0708,3.6667,3,1383,Auvergne-Rhône-Alpes,
3013134,Hostens,44.4931,-0.6392,2,1383,Nouvelle-Aquitaine,
2990408,Niederschaeffolsheim,48.7722,7.7383,1,1382,Grand Est,
6616585,Ceyras,43.6442,3.4583,9,1382,Occitanie,
2980974,Saint-Cyr,45.2519,4.7306,3,1382,Auvergne-Rhône-Alpes,
3027168,Champeix,45.5886,3.1289,3,1382,Auvergne-Rhône-Alpes,
3025136,Chindrieux,45.8214,5.8522,3,1382,Auvergne-Rhône-Alpes,
2996766,Magny-Cours,46.8844,3.15,4,1382,Bourgogne-Franche-Comté,
3017926,Fontenay,49.5606,0.1828,10,1381,Normandie,
3025734,Chavelot,48.2372,6.4369,1,1381,Grand Est,
2971007,Valff,48.4214,7.5214,1,1381,Grand Est,
2971694,Tricot,49.5611,2.5889,11,1381,Hauts-de-France,
3031616,Boofzheim,48.3317,7.6808,1,1381,Grand Est,
3024911,Ciré-d’Aunis,46.0547,-0.9314,2,1381,Nouvelle-Aquitaine,
6455763,Les Damps,49.3014,1.1722,10,1380,Normandie,
2968654,Villemolaque,42.5881,2.8397,9,1380,Occitanie,
2981178,Saint-Christol,43.7278,4.0797,9,1380,Occitanie,
3017336,Francueil,47.3119,1.0828,6,1380,Centre-Val de Loire,
6618042,L’Escale,44.0853,6.0231,13,1380,Provence-Alpes-Côte d’Azur,
3016375,Génelard,46.5819,4.2369,4,1380,Bourgogne-Franche-Comté,
2981749,Saint-André-de-Roquelongue,43.1139,2.8369,9,1380,Occitanie,
3027426,Chamberet,45.5833,1.7197,2,1380,Nouvelle-Aquitaine,
2970071,Venizel,49.3656,3.3922,11,1379,Hauts-de-France,
3034158,Beaumont-Hague,49.6636,-1.8372,10,1379,Normandie,
3035211,Ballon,48.1758,0.2353,12,1379,Pays de la Loire,
2970978,Vallabrègues,43.8531,4.6275,9,1379,Occitanie,
2992022,Montrottier,45.79,4.4667,3,1379,Auvergne-Rhône-Alpes,
2974236,Sonzay,47.5272,0.4622,6,1379,Centre-Val de Loire,
2976846,Saint-Sulpice-la-Forêt,48.2181,-1.5794,5,1378,Bretagne,
6445050,Villebrumier,43.9067,1.4531,9,1378,Occitanie,
6614331,Frahier-et-Châtebier,47.6603,6.7475,4,1378,Bourgogne-Franche-Comté,
3012506,Jans,47.6211,-1.6139,12,1378,Pays de la Loire,
2995248,Massay,47.1539,1.9928,6,1378,Centre-Val de Loire,
3037863,Amfréville,49.2483,-0.2342,10,1377,Normandie,
6450721,Brussieu,45.7481,4.5244,3,1377,Auvergne-Rhône-Alpes,
2967741,Voivres-lès-le-Mans,47.9297,0.0722,12,1377,Pays de la Loire,
3018562,Feuquières,49.6467,1.8467,11,1377,Hauts-de-France,
3036609,Arzano,47.9011,-3.4403,5,1377,Bretagne,
6450651,Bennwihr,48.1436,7.3253,1,1376,Grand Est,
2967740,Labégude,44.645,4.3694,3,1375,Auvergne-Rhône-Alpes,
3004545,Lécluse,50.2769,3.0411,11,1375,Hauts-de-France,
6424961,Holnon,49.8586,3.2125,11,1375,Hauts-de-France,
3028774,Cantenac,45.0281,-0.6536,2,1375,Nouvelle-Aquitaine,
3034992,Barcelonne-du-Gers,43.7033,-0.2358,9,1375,Occitanie,
6427014,Saint-Côme-d’Olt,44.5156,2.8147,9,1375,Occitanie,
2984754,Queyrac,45.3622,-0.9783,2,1375,Nouvelle-Aquitaine,
3035830,Auxon-Dessous,47.2994,5.9506,4,1374,Bourgogne-Franche-Comté,
2973825,Steene,50.9533,2.3672,11,1374,Hauts-de-France,
2977397,Saint-Planchers,48.8231,-1.5258,10,1374,Normandie,
2986001,Portel-des-Corbières,43.0544,2.9219,9,1374,Occitanie,
2996127,Manzat,45.9617,2.9414,3,1374,Auvergne-Rhône-Alpes,
3015442,Gouy-sous-Bellonne,50.3117,3.0558,11,1373,Hauts-de-France,
3024854,Civens,45.78,4.2525,3,1373,Auvergne-Rhône-Alpes,
3025612,Chemazé,47.7872,-0.7747,12,1373,Pays de la Loire,
2981178,Saint-Christol,44.0286,5.4922,13,1373,Provence-Alpes-Côte d’Azur,
2974157,Sotta,41.5453,9.195,7,1373,Corsica,
2975798,Sault,44.0911,5.4081,13,1373,Provence-Alpes-Côte d’Azur,
6443143,Cléres,49.5994,1.1103,10,1372,Normandie,
3008571,La Jumellière,47.2806,-0.7311,12,1372,Pays de la Loire,
2983882,Retonfey,49.1361,6.3053,1,1371,Grand Est,
2973329,Tart-le-Haut,47.2044,5.2061,4,1371,Bourgogne-Franche-Comté,
6453745,Sancerre,47.3311,2.8389,6,1371,Centre-Val de Loire,
3016609,Garlin,43.5593,-0.2732,2,1371,Nouvelle-Aquitaine,
2977204,Saint-Rémy-en-Mauges,47.2708,-1.0756,12,1371,Pays de la Loire,
2974661,Seyne,44.3506,6.3564,13,1371,Provence-Alpes-Côte d’Azur,
3037754,Ancy-sur-Moselle,49.0569,6.0581,1,1370,Grand Est,
3034240,Beaulieu-sur-Layon,47.3108,-0.5892,12,1370,Pays de la Loire,
2992086,Montreuil-aux-Lions,49.0214,3.1956,11,1370,Hauts-de-France,
3023576,Cornillon-Confoux,43.5625,5.0717,13,1370,Provence-Alpes-Côte d’Azur,
3018308,Fleurey-sur-Ouche,47.3119,4.8594,4,1370,Bourgogne-Franche-Comté,
2967165,Yzeures-sur-Creuse,46.7856,0.8706,6,1370,Centre-Val de Loire,
3015800,Glomel,48.2228,-3.3964,5,1370,Bretagne,
2988301,Payns,48.3817,3.9772,1,1369,Grand Est,
2990608,Neulise,45.9022,4.18,3,1369,Auvergne-Rhône-Alpes,
2983514,Rimogne,49.8403,4.5392,1,1368,Grand Est,
3023644,Cormeilles-en-Vexin,49.1161,2.0211,8,1367,Île-de-France,
2979600,Saint-Guyomard,47.7808,-2.5136,5,1367,Bretagne,
2990667,Neufgrange,49.0769,7.0678,1,1366,Grand Est,
3034374,Beaucé,48.3381,-1.1569,5,1366,Bretagne,
6446193,Roinville,48.5314,2.0453,8,1366,Île-de-France,
2978974,Saint-Lattier,45.0878,5.2011,3,1366,Auvergne-Rhône-Alpes,
3029791,Bruille-lez-Marchiennes,50.3589,3.2439,11,1365,Hauts-de-France,
2979272,Saint-Jean-de-Thouars,46.9642,-0.2117,2,1365,Nouvelle-Aquitaine,
3016735,Gamarde-les-Bains,43.7325,-0.8733,2,1365,Nouvelle-Aquitaine,
6454716,Chenoise,48.6153,3.1942,8,1365,Île-de-France,
2979250,Saint-Jean-du-Cardonnay,49.5061,1.0092,10,1364,Normandie,
3029309,Cabariot,45.9256,-0.8569,2,1364,Nouvelle-Aquitaine,
2987948,Pernay,47.4436,0.4994,6,1364,Centre-Val de Loire,
3033283,Bernex,46.3614,6.675,3,1364,Auvergne-Rhône-Alpes,
3032771,Bidache,43.4833,-1.1414,2,1364,Nouvelle-Aquitaine,
3035322,Bains,45.0094,3.775,3,1364,Auvergne-Rhône-Alpes,
2981865,Saint-Alban-sur-Limagnole,44.7808,3.3883,9,1364,Occitanie,
2979532,Saint-Hilaire-du-Bois,47.1472,-0.5325,12,1364,Pays de la Loire,
3023590,Corneville-sur-Risle,49.3369,0.5942,10,1363,Normandie,
3031284,Bougé-Chambalud,45.3303,4.9014,3,1363,Auvergne-Rhône-Alpes,
2994844,Mazières-de-Touraine,47.3831,0.4258,6,1363,Centre-Val de Loire,
3022285,Croth,48.8447,1.3772,10,1362,Normandie,
2976160,Sansac-de-Marmiesse,44.8836,2.3478,3,1362,Auvergne-Rhône-Alpes,
2975663,Sauveterre-de-Béarn,43.3994,-0.9397,2,1362,Nouvelle-Aquitaine,
2997491,Loubeyrat,45.9358,3.0106,3,1362,Auvergne-Rhône-Alpes,
2992690,Montenay,48.2886,-0.8928,12,1362,Pays de la Loire,
2977691,Saint-Paul,45.3972,4.2406,3,1361,Auvergne-Rhône-Alpes,
2982313,Rozérieulles,49.1064,6.0819,1,1361,Grand Est,
3036365,Aubie,45.0192,-0.4067,2,1361,Nouvelle-Aquitaine,
3013486,Herbeys,45.1389,5.7933,3,1361,Auvergne-Rhône-Alpes,
3021890,Damazan,44.2903,0.2756,2,1361,Nouvelle-Aquitaine,
3027551,Chaleins,46.0306,4.8047,3,1361,Auvergne-Rhône-Alpes,
6434669,Neuvy-en-Sullias,47.7944,2.2453,6,1361,Centre-Val de Loire,
2995413,Marthod,45.7258,6.4036,3,1360,Auvergne-Rhône-Alpes,
3019314,Eurre,44.7594,4.9886,3,1360,Auvergne-Rhône-Alpes,
2988479,Parné-sur-Roc,48.0058,-0.6683,12,1360,Pays de la Loire,
2993320,Monestiés,44.0711,2.0972,9,1360,Occitanie,
6451800,Bussang,47.8856,6.8536,1,1360,Grand Est,
2968549,Villeneuve-la-Rivière,42.6936,2.8036,9,1359,Occitanie,
6455124,Bretenoux,44.9144,1.8383,9,1359,Occitanie,
6456265,Le Plessis-Brion,49.4653,2.8903,11,1359,Hauts-de-France,
6424718,Tossiat,46.1411,5.315,3,1359,Auvergne-Rhône-Alpes,
3008015,La Motte-d’Aigues,43.7733,5.5211,13,1359,Provence-Alpes-Côte d’Azur,
6454141,Savigneux,46.0011,4.8478,3,1359,Auvergne-Rhône-Alpes,
3006036,Launac,43.7428,1.1806,9,1359,Occitanie,
3019299,Évaux-les-Bains,46.175,2.4861,2,1359,Nouvelle-Aquitaine,
2981079,Saint-Clar-de-Rivière,43.4661,1.2153,9,1358,Occitanie,
6429516,Saint-Aulaye,45.2022,0.1344,2,1358,Nouvelle-Aquitaine,
6438553,Vred,50.3939,3.2314,11,1357,Hauts-de-France,
2978760,Saint-Lizier,43.0017,1.1369,9,1357,Occitanie,
6454353,Farschviller,49.0933,6.8942,1,1357,Grand Est,
6616035,Lignières,46.7519,2.1761,6,1357,Centre-Val de Loire,
6434624,Jouy-le-Potier,47.7444,1.8114,6,1357,Centre-Val de Loire,
2974580,Signy-l’Abbaye,49.6975,4.4203,1,1357,Grand Est,
3037770,Ancône,44.5817,4.7278,3,1356,Auvergne-Rhône-Alpes,
6444018,Médan,48.9533,1.9961,8,1356,Île-de-France,
6454603,Saint-Sauveur,49.9375,2.2108,11,1356,Hauts-de-France,
2992266,Montmartin-sur-Mer,48.9886,-1.5247,10,1356,Normandie,
2991280,Moyaux,49.1953,0.3561,10,1356,Normandie,
3020432,Écoyeux,45.8219,-0.5072,2,1356,Nouvelle-Aquitaine,
2973788,Stosswihr,48.0539,7.1042,1,1356,Grand Est,
3011418,Kuntzig,49.3464,6.2406,1,1355,Grand Est,
2990240,Nointot,49.5981,0.4772,10,1355,Normandie,
2973819,Steinbach,47.8206,7.1522,1,1355,Grand Est,
2986477,Poleymieux-au-Mont-d’Or,45.8561,4.8,3,1355,Auvergne-Rhône-Alpes,
3017104,Fréthun,50.9169,1.8247,11,1355,Hauts-de-France,
3018944,Faulx,48.7931,6.1981,1,1355,Grand Est,
2984828,Quend,50.3164,1.6361,11,1355,Hauts-de-France,
2997251,Luçay-le-Mâle,47.13,1.4414,6,1355,Centre-Val de Loire,
6435596,Saint-Hilaire-Petitville,49.3039,-1.2278,10,1354,Normandie,
6617548,Virey,46.8428,4.8658,4,1354,Bourgogne-Franche-Comté,
2996234,Mane,43.9383,5.7675,13,1354,Provence-Alpes-Côte d’Azur,
3007243,Laplume,44.1119,0.5311,2,1354,Nouvelle-Aquitaine,
3008041,Lamothe-Montravel,44.8514,0.0253,2,1353,Nouvelle-Aquitaine,
2997876,Le Bosc,43.7072,3.3956,9,1353,Occitanie,
3029282,Cabris,43.6561,6.8736,13,1352,Provence-Alpes-Côte d’Azur,
6448994,Craintilleux,45.5833,4.2347,3,1352,Auvergne-Rhône-Alpes,
2991231,Mugron,43.75,-0.7492,2,1352,Nouvelle-Aquitaine,
6429904,Morre,47.2256,6.0653,4,1351,Bourgogne-Franche-Comté,
3012983,Hundling,49.1069,6.9814,1,1351,Grand Est,
3027915,Cerbère,42.4433,3.1647,9,1351,Occitanie,
2983354,Robecq,50.5958,2.5633,11,1351,Hauts-de-France,
2981163,Saint-Christophe,46.1453,-0.9467,2,1351,Nouvelle-Aquitaine,
6439864,Saint-Léonard,48.2164,6.9439,1,1351,Grand Est,
3025204,Chézy-sur-Marne,48.9878,3.3672,11,1351,Hauts-de-France,
3027999,Celle-Lévescault,46.4239,0.1875,2,1351,Nouvelle-Aquitaine,
3013321,Heuringhem,50.695,2.2825,11,1350,Hauts-de-France,
2972942,Théoule-sur-Mer,43.5069,6.94,13,1350,Provence-Alpes-Côte d’Azur,
6430706,Coulombs,48.6528,1.5442,6,1350,Centre-Val de Loire,
3030448,Bréauté,49.6289,0.3994,10,1350,Normandie,
3014274,Guillac,47.9106,-2.4661,5,1350,Bretagne,
2973257,Tavers,47.7583,1.6131,6,1350,Centre-Val de Loire,
2982298,Roz-Landrieux,48.5433,-1.8158,5,1349,Bretagne,
3034939,Bargemon,43.62,6.5503,13,1349,Provence-Alpes-Côte d’Azur,
2969863,Vermenton,47.665,3.7353,4,1349,Bourgogne-Franche-Comté,
3015677,Gonneville-la-Mallet,49.6397,0.2219,10,1348,Normandie,
6447306,Balzac,45.7097,0.1364,2,1348,Nouvelle-Aquitaine,
6617291,Mont-Bernenchon,50.5831,2.5894,11,1348,Hauts-de-France,
2990250,Nohic,43.8903,1.4381,9,1348,Occitanie,
2971344,Uriménil,48.1014,6.4014,1,1348,Grand Est,
3002758,Le Pizou,45.025,0.0622,2,1348,Nouvelle-Aquitaine,
2996141,Manthelan,47.1356,0.7931,6,1348,Centre-Val de Loire,
3010985,Laboissière-en-Thelle,49.2897,2.1583,11,1347,Hauts-de-France,
3026521,Charny,48.9711,2.7622,8,1347,Île-de-France,
2979861,Saint-Germain,47.7219,6.5306,4,1347,Bourgogne-Franche-Comté,
6433128,Savigné-sur-Lathan,47.4444,0.3203,6,1347,Centre-Val de Loire,
3013334,Heugas,43.6422,-1.0806,2,1347,Nouvelle-Aquitaine,
6427819,Saint-Amant-de-Boixe,45.7981,0.1347,2,1347,Nouvelle-Aquitaine,
2992153,Montpeyroux,43.6953,3.5064,9,1347,Occitanie,
6449599,Biesles,48.0856,5.2961,1,1347,Grand Est,
2978037,Saint-M’Hervé,48.1786,-1.1161,5,1347,Bretagne,
3035166,Andancette,45.2419,4.8069,3,1346,Auvergne-Rhône-Alpes,
6434060,Montlivault,47.6397,1.4436,6,1346,Centre-Val de Loire,
2981870,Vernioz,45.4219,4.9053,3,1346,Auvergne-Rhône-Alpes,
2985099,Puissalicon,43.4578,3.2358,9,1346,Occitanie,
3014527,Gros-Réderching,49.0678,7.2186,1,1346,Grand Est,
3029027,Cambremer,49.1519,0.0478,10,1346,Normandie,
2991134,Muron,46.0347,-0.8297,2,1346,Nouvelle-Aquitaine,
2985283,Prix-lès-Mézières,49.7547,4.69,1,1345,Grand Est,
6424588,Meillonnas,46.245,5.3519,3,1345,Auvergne-Rhône-Alpes,
2976724,Saint-Usage,47.1092,5.2617,4,1344,Bourgogne-Franche-Comté,
2985213,Pruillé-le-Chétif,47.9928,0.1086,12,1344,Pays de la Loire,
3036153,Aulnay,46.0208,-0.3469,2,1344,Nouvelle-Aquitaine,
2994794,Meauzac,44.0886,1.2394,9,1343,Occitanie,
3027152,Champfleur,48.3861,0.1278,12,1343,Pays de la Loire,
12072016,Sainte-Agnès,43.7892,7.4692,13,1341,Provence-Alpes-Côte d’Azur,
3037075,Argancy,49.1958,6.2028,1,1341,Grand Est,
2971860,Tréméoc,47.9053,-4.2119,5,1341,Bretagne,
3021847,Dammartin-en-Serve,48.9031,1.6192,8,1341,Île-de-France,
2974365,Solenzara,41.8572,9.3992,7,1341,Corsica,
3034107,Beaupuy,43.6472,1.5544,9,1340,Occitanie,
2980537,Sainte-Honorine-du-Fay,49.0775,-0.4925,10,1340,Normandie,
3013199,Hombourg,47.7589,7.5056,1,1340,Grand Est,
2997305,Louzy,47.0125,-0.185,2,1340,Nouvelle-Aquitaine,
3018028,Fontaine-lès-Luxeuil,47.8556,6.3347,4,1340,Bourgogne-Franche-Comté,
3008300,Lamarche-sur-Saône,47.2694,5.3853,4,1340,Bourgogne-Franche-Comté,
3026765,Chapet,48.9664,1.9336,8,1339,Île-de-France,
6441081,Eckwersheim,48.6811,7.6942,1,1339,Grand Est,
2968170,Villiers-le-Morhier,48.6211,1.5622,6,1339,Centre-Val de Loire,
3030645,Boynes,48.1203,2.36,6,1339,Centre-Val de Loire,
3021383,Dignac,45.5564,0.2803,2,1339,Nouvelle-Aquitaine,
3007552,Lanrodec,48.5161,-3.0308,5,1339,Bretagne,
2989817,Obenheim,48.3603,7.6892,1,1338,Grand Est,
3030542,Branoux-les-Taillades,44.2203,3.9903,9,1338,Occitanie,
3026216,Château-Porcien,49.5294,4.2458,1,1338,Grand Est,
2988518,Parigné,48.4281,-1.1917,5,1338,Bretagne,
3019755,Escoutoux,45.8194,3.5633,3,1338,Auvergne-Rhône-Alpes,
6614931,Saint-Gâtien-des-Bois,49.3478,0.1853,10,1338,Normandie,
2975216,Selles-Saint-Denis,47.3858,1.9225,6,1338,Centre-Val de Loire,
6447215,Beuvillers,49.1297,0.2478,10,1337,Normandie,
3038561,Ahuy,47.3689,5.0222,4,1337,Bourgogne-Franche-Comté,
3026062,Châtillon-Saint-Jean,45.0881,5.1308,3,1337,Auvergne-Rhône-Alpes,
3013578,Heimsbrunn,47.7264,7.2264,1,1337,Grand Est,
2997725,Longèves,46.4803,-0.8544,12,1337,Pays de la Loire,
3023912,Confrançon,46.2672,5.0653,3,1337,Auvergne-Rhône-Alpes,
6618303,Wardrecques,50.7106,2.3439,11,1336,Hauts-de-France,
3008861,Laguenne,45.2422,1.7814,2,1336,Nouvelle-Aquitaine,
3015976,Giraumont,49.1711,5.9142,1,1336,Grand Est,
3022609,Creissan,43.375,3.0108,9,1336,Occitanie,
6440992,Osséja,42.4161,1.9808,9,1336,Occitanie,
3023371,Couches-les-Mines,46.8697,4.5725,4,1336,Bourgogne-Franche-Comté,
2975593,Savennières,47.3831,-0.6575,12,1336,Pays de la Loire,
3016264,Gerbéviller,48.4953,6.51,1,1336,Grand Est,
6447840,Beure,47.2081,6.0039,4,1335,Bourgogne-Franche-Comté,
6447388,Bords,45.8969,-0.7944,2,1335,Nouvelle-Aquitaine,
3012216,Jouet-sur-l’Aubois,47.0453,2.9883,6,1335,Centre-Val de Loire,
2994052,Meysse,44.6094,4.7222,3,1335,Auvergne-Rhône-Alpes,
3030979,Bourgneuf,46.1669,-1.0242,2,1334,Nouvelle-Aquitaine,
2990336,Nivelles,50.4725,3.4672,11,1334,Hauts-de-France,
6614502,Lempdes-sur-Allagnon,45.3853,3.27,3,1334,Auvergne-Rhône-Alpes,
2968797,Villedômer,47.5461,0.8883,6,1334,Centre-Val de Loire,
2989085,Otterswiller,48.725,7.3783,1,1333,Grand Est,
6432237,Gauriaguet,45.0392,-0.3922,2,1333,Nouvelle-Aquitaine,
3008854,La Guérinière,46.9672,-2.2317,12,1333,Pays de la Loire,
2976572,Saint-Vivien,46.0794,-1.0536,2,1333,Nouvelle-Aquitaine,
2977467,Saint-Pierre-du-Chemin,46.6961,-0.7,12,1333,Pays de la Loire,
2977659,Saint-Paul-en-Pareds,46.8231,-0.985,12,1332,Pays de la Loire,
2968558,Villeneuve-la-Comptal,43.2869,1.9214,9,1332,Occitanie,
3028856,Cancon,44.5356,0.6256,2,1332,Nouvelle-Aquitaine,
2995278,Mas-Grenier,43.8906,1.1964,9,1332,Occitanie,
3023095,Courcelles-lès-Montbéliard,47.5,6.7861,4,1331,Bourgogne-Franche-Comté,
3031315,Boué,50.0119,3.6986,11,1331,Hauts-de-France,
2971316,Us,49.0997,1.9667,8,1331,Île-de-France,
6435316,Saint-Saturnin-sur-Loire,47.395,-0.4358,12,1331,Pays de la Loire,
3027307,Chamigny,48.9736,3.1514,8,1331,Île-de-France,
2998900,Le Verdon-sur-Mer,45.5464,-1.0617,2,1331,Nouvelle-Aquitaine,
3017249,Fréland,48.1711,7.1939,1,1331,Grand Est,
2975561,Savigné,46.1583,0.3211,2,1331,Nouvelle-Aquitaine,
2990902,Nassandres,49.1269,0.7347,10,1330,Normandie,
2976231,Sand,48.3828,7.6133,1,1330,Grand Est,
2981568,Saint-Aubin-des-Ormeaux,46.9914,-1.0433,12,1330,Pays de la Loire,
6432452,Saint-Sulpice-de-Faleyrens,44.8744,-0.1903,2,1330,Nouvelle-Aquitaine,
2991970,Montségur-sur-Lauzon,44.3606,4.8594,3,1330,Auvergne-Rhône-Alpes,
6440402,Guéthary,43.4258,-1.6092,2,1329,Nouvelle-Aquitaine,
2992669,Monterfil,48.0658,-1.9786,5,1329,Bretagne,
2977777,Saint-Paër,49.5167,0.8792,10,1329,Normandie,
2977101,Saints,48.7589,3.0503,8,1329,Île-de-France,
2984689,Quincié-en-Beaujolais,46.1189,4.6164,3,1329,Auvergne-Rhône-Alpes,
3013536,Hénanbihen,48.5606,-2.3769,5,1329,Bretagne,
6447696,Bonnat,46.3278,1.9047,2,1329,Nouvelle-Aquitaine,
2967232,Ygos-Saint-Saturnin,43.9761,-0.7367,2,1329,Nouvelle-Aquitaine,
3014479,Grugies,49.8133,3.2661,11,1328,Hauts-de-France,
2992802,Montcornet,49.6956,4.0172,11,1328,Hauts-de-France,
3023589,Cornier,46.0928,6.2997,3,1328,Auvergne-Rhône-Alpes,
3038008,Altorf,48.5222,7.5283,1,1328,Grand Est,
2972137,Toutlemonde,47.055,-0.7669,12,1328,Pays de la Loire,
6430671,Toutainville,49.3636,0.4622,10,1327,Normandie,
2989639,Oizé,47.8106,0.1033,12,1327,Pays de la Loire,
3033088,Bessay-sur-Allier,46.4419,3.3625,3,1327,Auvergne-Rhône-Alpes,
2971915,Treignac,45.5369,1.7953,2,1327,Nouvelle-Aquitaine,
3028976,Campan,43.0169,0.1775,9,1327,Occitanie,
3017255,Fréjairolles,43.8803,2.2311,9,1326,Occitanie,
2990656,Neuf-Mesnil,50.2661,3.9078,11,1324,Hauts-de-France,
3016356,Geneuille,47.3236,5.9706,4,1324,Bourgogne-Franche-Comté,
2980387,Sainte-Néomaye,46.3731,-0.2586,2,1324,Nouvelle-Aquitaine,
2998298,Limerzel,47.6367,-2.3539,5,1324,Bretagne,
2993771,Mirabeau,43.7042,5.6561,13,1324,Provence-Alpes-Côte d’Azur,
2980577,Sainte-Gemme,45.7714,-0.8886,2,1324,Nouvelle-Aquitaine,
3013402,Hérouvillette,49.2217,-0.2439,10,1323,Normandie,
3020705,Duisans,50.3078,2.6844,11,1323,Hauts-de-France,
3020648,Larequille,46.2519,2.7017,3,1322,Auvergne-Rhône-Alpes,
6430120,Marsanne,44.6436,4.8731,3,1322,Auvergne-Rhône-Alpes,
2988942,Outarville,48.2114,2.0203,6,1322,Centre-Val de Loire,
2970474,Vaugrigneuse,48.6025,2.1225,8,1321,Île-de-France,
3028186,Caumont-l’Éventé,49.0903,-0.8053,10,1321,Normandie,
6429041,Pléhédel,48.6944,-3.0083,5,1321,Bretagne,
3034148,Beaumont-Monteux,45.02,4.9206,3,1321,Auvergne-Rhône-Alpes,
6424568,Leyment,45.9233,5.295,3,1321,Auvergne-Rhône-Alpes,
6430201,Saillans,44.6964,5.1975,3,1321,Auvergne-Rhône-Alpes,
3020334,Égriselles-le-Bocage,48.1203,3.1822,4,1321,Bourgogne-Franche-Comté,
6454867,Saint-Clément,45.3414,1.685,2,1321,Nouvelle-Aquitaine,
2969373,Vicq-sur-Breuilh,45.6461,1.3814,2,1321,Nouvelle-Aquitaine,
3026934,Changis-sur-Marne,48.9578,3.0186,8,1320,Île-de-France,
2986817,Pléguien,48.6347,-2.94,5,1320,Bretagne,
2977600,Saint-Philbert-du-Peuple,47.3931,-0.0442,12,1320,Pays de la Loire,
6452125,Alairac,43.1842,2.2406,9,1320,Occitanie,
2977261,Saint-Quentin-sur-le-Homme,48.6475,-1.3167,10,1320,Normandie,
2982357,Rouziers-de-Touraine,47.5175,0.6489,6,1320,Centre-Val de Loire,
3006534,La Salle-et-Chapelle-Aubry,47.2553,-0.9858,12,1320,Pays de la Loire,
3006313,La Tardière,46.6606,-0.7333,12,1320,Pays de la Loire,
3025057,Choisy-en-Brie,48.7586,3.2169,8,1320,Île-de-France,
2979538,Saint-Hilaire-de-Villefranche,45.8508,-0.5297,2,1320,Nouvelle-Aquitaine,
2979697,Saint-Gervais-les-Trois-Clochers,46.9008,0.4075,2,1320,Nouvelle-Aquitaine,
2980220,Saint-Étienne-les-Orgues,44.0461,5.7803,13,1320,Provence-Alpes-Côte d’Azur,
3036554,Aspach-le-Bas,47.7617,7.1506,1,1319,Grand Est,
2968855,Villebret,46.2669,2.6386,3,1319,Auvergne-Rhône-Alpes,
3019216,Eyjeaux,45.7769,1.3925,2,1319,Nouvelle-Aquitaine,
2994746,Meilhan-sur-Garonne,44.5214,0.0336,2,1319,Nouvelle-Aquitaine,
2995667,Marlhes,45.2831,4.3947,3,1319,Auvergne-Rhône-Alpes,
2994002,Méziré,47.5311,6.9197,4,1318,Bourgogne-Franche-Comté,
3031905,Boissy-le-Cutté,48.4717,2.2842,8,1318,Île-de-France,
2993345,Mondoubleau,47.9811,0.8992,6,1318,Centre-Val de Loire,
6443361,Néville,49.8228,0.7069,10,1318,Normandie,
2982210,Ruffey-lès-Échirey,47.3664,5.0808,4,1318,Bourgogne-Franche-Comté,
3034106,Beauquesne,50.0847,2.3914,11,1318,Hauts-de-France,
3022846,Coussac-Bonneval,45.5111,1.3244,2,1318,Nouvelle-Aquitaine,
2994416,Méréville,48.5922,6.1525,1,1317,Grand Est,
2987356,Picquigny,49.9442,2.1436,11,1317,Hauts-de-France,
3011313,Labarthe-Rivière,43.0803,0.6719,9,1317,Occitanie,
3017475,Fourques-sur-Garonne,44.4486,0.1583,2,1317,Nouvelle-Aquitaine,
2991038,Nailly,48.2236,3.2231,4,1317,Bourgogne-Franche-Comté,
2977681,Saint-Paul-de-Jarrat,42.9133,1.6606,9,1317,Occitanie,
2975081,Sennecé-lès-Mâcon,46.3586,4.8335,4,1316,Bourgogne-Franche-Comté,
2995922,Marcorignan,43.2256,2.9214,9,1316,Occitanie,
2982075,Sablet,44.1925,5.0056,13,1316,Provence-Alpes-Côte d’Azur,
3016220,Germigny-l’Evêque,48.9925,2.9428,8,1316,Île-de-France,
3023958,Condé-sur-Huisne,48.3806,0.8503,10,1316,Normandie,
6434695,Rebréchien,47.9878,2.0447,6,1316,Centre-Val de Loire,
3020916,Dourgne,43.4853,2.1383,9,1316,Occitanie,
2995365,Lamarque,45.0961,-0.7178,2,1315,Nouvelle-Aquitaine,
3017742,Forges,46.1047,-0.8956,2,1315,Nouvelle-Aquitaine,
6443082,Viuz-la-Chiésaz,45.8108,6.0617,3,1315,Auvergne-Rhône-Alpes,
6614523,Étroeungt,50.0575,3.9275,11,1315,Hauts-de-France,
2989851,Nueil-sur-Layon,47.1181,-0.3667,12,1315,Pays de la Loire,
3032153,Boeil-Bezing,43.2214,-0.2667,2,1314,Nouvelle-Aquitaine,
3014369,Guerlesquin,48.5175,-3.5886,5,1314,Bretagne,
