NIVEL,CODIGO,DESTINO,COD_ESP,RECURSO,POP_ATENDIDA,ATEND_FTE
1,6433470,"Voiron",3,"OtherCadres",20108,25.135
1,6433470,"Voiron",4,"CommunityBased",20108,98.127
1,6433470,"Voiron",5,"Beds",20108,0
1,6433470,"Voiron",6,"CTScanner",20108,0
1,6433470,"Voiron",7,"MRIUnit",20108,0
1,6433470,"Voiron",8,"Mammography",20108,0
1,6433470,"Voiron",9,"Radiotherapy",20108,0
1,2991481,"Moulins",1,"Physicians",51367,21.0606
1,2991481,"Moulins",2,"Nurses",51367,129.9587
1,2991481,"Moulins",3,"OtherCadres",51367,64.2091
1,2991481,"Moulins",4,"CommunityBased",51367,250.671
1,2991481,"Moulins",5,"Beds",51367,0
1,2991481,"Moulins",6,"CTScanner",51367,0
1,2991481,"Moulins",7,"MRIUnit",51367,0
1,2991481,"Moulins",8,"Mammography",51367,0
1,2991481,"Moulins",9,"Radiotherapy",51367,0
1,2976931,"Albertville",1,"Physicians",19214,7.8777
1,2976931,"Albertville",2,"Nurses",19214,48.6114
1,2976931,"Albertville",3,"OtherCadres",19214,24.0175
1,2976931,"Albertville",4,"CommunityBased",19214,93.7643
1,2976931,"Albertville",5,"Beds",19214,0
1,2976931,"Albertville",6,"CTScanner",19214,0
1,2976931,"Albertville",7,"MRIUnit",19214,0
1,2976931,"Albertville",8,"Mammography",19214,0
1,2976931,"Albertville",9,"Radiotherapy",19214,0
1,3002465,"Le Puy-en-Velay",1,"Physicians",41126,16.8617
1,3002465,"Le Puy-en-Velay",2,"Nurses",41126,104.0486
1,3002465,"Le Puy-en-Velay",3,"OtherCadres",41126,51.4078
1,3002465,"Le Puy-en-Velay",4,"CommunityBased",41126,200.6949
1,3002465,"Le Puy-en-Velay",5,"Beds",41126,0
1,3002465,"Le Puy-en-Velay",6,"CTScanner",41126,0
1,3002465,"Le Puy-en-Velay",7,"MRIUnit",41126,0
1,3002465,"Le Puy-en-Velay",8,"Mammography",41126,0
1,3002465,"Le Puy-en-Velay",9,"Radiotherapy",41126,0
1,2983489,"Riom",1,"Physicians",19011,7.7945
1,2983489,"Riom",2,"Nurses",19011,48.0978
1,2983489,"Riom",3,"OtherCadres",19011,23.7638
1,2983489,"Riom",4,"CommunityBased",19011,92.7737
1,2983489,"Riom",5,"Beds",19011,0
1,2983489,"Riom",6,"CTScanner",19011,0
1,2983489,"Riom",7,"MRIUnit",19011,0
1,2983489,"Riom",8,"Mammography",19011,0
1,2983489,"Riom",9,"Radiotherapy",19011,0
1,3020392,"Écully",1,"Physicians",18587,7.6207
1,3020392,"Écully",2,"Nurses",18587,47.0251
1,3020392,"Écully",3,"OtherCadres",18587,23.2338
1,3020392,"Écully",4,"CommunityBased",18587,90.7046
1,3020392,"Écully",5,"Beds",18587,0
1,3020392,"Écully",6,"CTScanner",18587,0
1,3020392,"Écully",7,"MRIUnit",18587,0
1,3020392,"Écully",8,"Mammography",18587,0
1,3020392,"Écully",9,"Radiotherapy",18587,0
1,2994087,"Meylan",1,"Physicians",17448,7.1537
1,2994087,"Meylan",2,"Nurses",17448,44.1434
1,2994087,"Meylan",3,"OtherCadres",17448,21.81
1,2994087,"Meylan",4,"CommunityBased",17448,85.1462
1,2994087,"Meylan",5,"Beds",17448,0
1,2994087,"Meylan",6,"CTScanner",17448,0
1,2994087,"Meylan",7,"MRIUnit",17448,0
1,2994087,"Meylan",8,"Mammography",17448,0
1,2994087,"Meylan",9,"Radiotherapy",17448,0
1,3027453,"Chamalières",1,"Physicians",17210,7.0561
1,3027453,"Chamalières",2,"Nurses",17210,43.5413
1,3027453,"Chamalières",3,"OtherCadres",17210,21.5125
1,3027453,"Chamalières",4,"CommunityBased",17210,83.9848
1,3027453,"Chamalières",5,"Beds",17210,0
1,3027453,"Chamalières",6,"CTScanner",17210,0
1,3027453,"Chamalières",7,"MRIUnit",17210,0
1,3027453,"Chamalières",8,"Mammography",17210,0
1,3027453,"Chamalières",9,"Radiotherapy",17210,0
1,3018455,"Firminy",1,"Physicians",29128,11.9425
1,3018455,"Firminy",2,"Nurses",29128,73.6938
1,3018455,"Firminy",3,"OtherCadres",29128,36.4102
1,3018455,"Firminy",4,"CommunityBased",29128,142.1447
1,3018455,"Firminy",5,"Beds",29128,0
1,3018455,"Firminy",6,"CTScanner",29128,0
1,3018455,"Firminy",7,"MRIUnit",29128,0
1,3018455,"Firminy",8,"Mammography",29128,0
1,3018455,"Firminy",9,"Radiotherapy",29128,0
1,2976406,"Sallanches",1,"Physicians",40187,16.4768
1,2976406,"Sallanches",2,"Nurses",40187,101.673
1,2976406,"Sallanches",3,"OtherCadres",40187,50.2339
1,2976406,"Sallanches",4,"CommunityBased",40187,196.1125
1,2976406,"Sallanches",5,"Beds",40187,0
1,2976406,"Sallanches",6,"CTScanner",40187,0
1,2976406,"Sallanches",7,"MRIUnit",40187,0
1,2976406,"Sallanches",8,"Mammography",40187,0
1,2976406,"Sallanches",9,"Radiotherapy",40187,0
1,3037514,"Annonay",1,"Physicians",16288,6.6781
1,3037514,"Annonay",2,"Nurses",16288,41.2086
1,3037514,"Annonay",3,"OtherCadres",16288,20.36
1,3037514,"Annonay",4,"CommunityBased",16288,79.4854
1,3037514,"Annonay",5,"Beds",16288,0
1,3037514,"Annonay",6,"CTScanner",16288,0
1,3037514,"Annonay",7,"MRIUnit",16288,0
1,3037514,"Annonay",8,"Mammography",16288,0
1,3037514,"Annonay",9,"Radiotherapy",16288,0
1,2992890,"Montbrison",1,"Physicians",15656,6.419
1,2992890,"Montbrison",2,"Nurses",15656,39.6097
1,2992890,"Montbrison",3,"OtherCadres",15656,19.57
1,2992890,"Montbrison",4,"CommunityBased",15656,76.4013
1,2992890,"Montbrison",5,"Beds",15656,0
1,2992890,"Montbrison",6,"CTScanner",15656,0
1,2992890,"Montbrison",7,"MRIUnit",15656,0
1,2992890,"Montbrison",8,"Mammography",15656,0
1,2992890,"Montbrison",9,"Radiotherapy",15656,0
1,2979072,"Saint-Julien-en-Genevois",1,"Physicians",28371,11.6321
1,2979072,"Saint-Julien-en-Genevois",2,"Nurses",28371,71.7787
1,2979072,"Saint-Julien-en-Genevois",3,"OtherCadres",28371,35.4639
1,2979072,"Saint-Julien-en-Genevois",4,"CommunityBased",28371,138.4505
1,2979072,"Saint-Julien-en-Genevois",5,"Beds",28371,0
1,2979072,"Saint-Julien-en-Genevois",6,"CTScanner",28371,0
1,2979072,"Saint-Julien-en-Genevois",7,"MRIUnit",28371,0
1,2979072,"Saint-Julien-en-Genevois",8,"Mammography",28371,0
1,2979072,"Saint-Julien-en-Genevois",9,"Radiotherapy",28371,0
1,6453474,"Rumilly",1,"Physicians",16643,6.8236
1,6453474,"Rumilly",2,"Nurses",16643,42.1068
1,6453474,"Rumilly",3,"OtherCadres",16643,20.8038
1,6453474,"Rumilly",4,"CommunityBased",16643,81.2178
1,6453474,"Rumilly",5,"Beds",16643,0
1,6453474,"Rumilly",6,"CTScanner",16643,0
1,6453474,"Rumilly",7,"MRIUnit",16643,0
1,6453474,"Rumilly",8,"Mammography",16643,0
1,6453474,"Rumilly",9,"Radiotherapy",16643,0
1,3012664,"Issoire",1,"Physicians",24600,10.086
1,3012664,"Issoire",2,"Nurses",24600,62.2381
1,3012664,"Issoire",3,"OtherCadres",24600,30.7501
1,3012664,"Issoire",4,"CommunityBased",24600,120.0479
1,3012664,"Issoire",5,"Beds",24600,0
1,3012664,"Issoire",6,"CTScanner",24600,0
1,3012664,"Issoire",7,"MRIUnit",24600,0
1,3012664,"Issoire",8,"Mammography",24600,0
1,3012664,"Issoire",9,"Radiotherapy",24600,0
1,2983408,"Rive-de-Gier",1,"Physicians",15105,6.193
1,2983408,"Rive-de-Gier",2,"Nurses",15105,38.2156
1,2983408,"Rive-de-Gier",3,"OtherCadres",15105,18.8813
1,2983408,"Rive-de-Gier",4,"CommunityBased",15105,73.7124
1,2983408,"Rive-de-Gier",5,"Beds",15105,0
1,2983408,"Rive-de-Gier",6,"CTScanner",15105,0
1,2983408,"Rive-de-Gier",7,"MRIUnit",15105,0
1,2983408,"Rive-de-Gier",8,"Mammography",15105,0
1,2983408,"Rive-de-Gier",9,"Radiotherapy",15105,0
1,3017363,"Francheville",1,"Physicians",14656,6.009
